dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.405383,9.078244,3.642013,1.773784,7.674813,2.854567,1.425988,0.138414,5.885465,0.923467
cuda,AlbertForQuestionAnswering,4,10.142670,8.860859,3.446416,1.730051,7.833248,2.820270,1.255570,0.135156,6.192642,0.543315
cuda,AllenaiLongformerBase,4,52.333584,45.840137,28.321841,7.415369,33.405814,14.475241,4.491454,0.403650,0.659289,12.807238
cuda,BartForCausalLM,4,12.692161,11.464176,5.898547,1.689940,9.007116,3.046993,1.150963,0.221205,1.436894,4.877489
cuda,BartForConditionalGeneration,2,31.460699,27.978982,13.821150,4.819394,18.978492,7.842040,2.870650,0.814034,1.191546,10.183977
cuda,BertForMaskedLM,16,13.207920,11.706398,5.848207,1.774919,8.591008,2.930446,1.266141,0.247929,4.604592,1.465144
cuda,BertForQuestionAnswering,16,13.170537,11.663807,5.816233,1.756706,8.432850,2.881508,1.242072,0.244857,4.460147,1.017274
cuda,BlenderbotForCausalLM,4,23.234223,20.611822,9.779827,3.809636,14.638093,5.722183,2.435916,0.605162,4.100208,9.192508
cuda,BlenderbotSmallForCausalLM,64,7.959982,7.111516,3.307402,1.158303,5.910161,2.228004,0.852341,0.146381,3.816190,2.065933
cuda,BlenderbotSmallForConditionalGeneration,64,20.548781,18.262630,8.093496,2.854819,12.129563,5.283423,2.077732,0.485921,1.910519,7.264885
cuda,CamemBert,16,13.490725,11.976462,5.838031,2.010223,8.279027,2.915429,1.239459,0.246196,4.537734,0.376102
cuda,DebertaForMaskedLM,4,25.169229,20.041151,12.424043,2.731287,16.091248,4.092728,1.862476,0.316656,0.847596,6.600806
cuda,DebertaForQuestionAnswering,8,25.155181,20.190350,12.381702,2.416301,16.663068,4.353751,2.068019,0.315435,1.765537,6.898515
cuda,DebertaV2ForMaskedLM,1,35.268840,26.260952,14.207859,2.845415,18.995763,5.027549,2.336374,0.551655,1.446823,7.959826
cuda,DebertaV2ForQuestionAnswering,2,35.963416,27.133955,13.921238,3.682210,18.579016,5.598671,2.699287,0.553220,0.506842,8.667075
cuda,DistilBertForMaskedLM,128,6.723996,6.100770,2.924903,1.255640,4.846525,1.433086,0.659234,0.110058,3.225553,1.200372
cuda,DistilBertForQuestionAnswering,256,6.732139,6.077374,2.901353,1.169339,4.758952,1.427610,0.675346,0.108426,3.073364,0.588940
cuda,DistillGPT2,16,8.460001,7.637496,4.604207,1.309822,6.382578,1.427489,0.674355,0.098217,2.656657,3.131639
cuda,ElectraForCausalLM,32,15.388088,13.795852,7.770042,1.794949,11.699962,3.301098,1.291947,0.248067,2.536465,5.813543
cuda,ElectraForQuestionAnswering,64,13.139858,11.584790,5.587929,1.994619,8.057719,2.931260,1.252574,0.254250,4.552584,1.320545
cuda,GPT2ForSequenceClassification,4,11.593518,10.040796,4.602764,1.918785,7.053612,3.006373,1.195579,0.216134,4.448196,1.020518
cuda,GoogleFnet,16,9.919847,8.848269,6.056657,1.077273,9.994080,1.572874,0.862796,0.108992,1.774637,5.072989
cuda,LayoutLMForMaskedLM,16,13.709972,11.784157,5.975416,2.277001,8.250709,2.738016,1.278981,0.254696,4.641664,1.461067
cuda,LayoutLMForSequenceClassification,16,13.800338,11.851783,6.002442,2.294885,9.870405,3.408932,1.476988,0.252115,6.251553,6.462984
cuda,M2M100ForConditionalGeneration,16,30.630562,27.038647,12.764056,4.147201,20.760309,8.466806,3.290563,0.720099,9.182203,12.358904
cuda,MBartForCausalLM,4,14.371728,13.112447,7.388675,1.724952,10.460880,3.160219,1.174202,0.222616,1.333245,4.879682
cuda,MBartForConditionalGeneration,2,31.131381,27.557799,12.994311,4.927657,18.088782,7.926397,2.953078,0.841313,0.507097,10.237223
cuda,MT5ForConditionalGeneration,16,23.204145,19.725288,8.870297,3.454009,13.956731,5.960825,1.909113,0.457497,20.261668,8.712319
cuda,MegatronBertForCausalLM,4,22.620748,19.399872,7.809412,4.065900,11.474366,5.713595,2.433481,0.632155,7.898093,0.419240
cuda,MegatronBertForQuestionAnswering,8,22.563748,19.355007,7.915933,3.606256,11.509324,5.879482,2.348644,0.638741,7.632797,0.615237
cuda,MobileBertForMaskedLM,64,33.446396,26.628078,7.172918,5.156058,17.089357,8.444982,3.778606,1.974573,15.890689,1.719465
cuda,MobileBertForQuestionAnswering,128,35.099402,27.888670,7.201030,5.604939,19.358701,9.827314,4.313788,2.306206,18.558177,1.008524
cuda,OPTForCausalLM,2,13.004134,11.706639,6.144825,1.771896,9.266247,3.562030,1.350935,0.233207,1.673758,4.972167
