dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.719762,16.110354,13.423788,6.501602,2.096358,12.682253,3.259644,1.541805,0.153208,0.002623,7.119143,8.440897
cuda,AlbertForQuestionAnswering,4,18.593064,16.068007,13.327376,6.529951,1.874295,12.890673,3.178614,1.533677,0.150089,0.002498,3.285417,8.577023
cuda,AllenaiLongformerBase,4,77.690821,66.597208,63.195029,40.953295,8.169105,56.633062,21.300112,7.804336,0.441039,16.611699,4.989323,41.148861
cuda,BartForCausalLM,4,29.493849,22.842615,19.442957,11.937869,1.936850,19.024804,3.339884,2.144383,0.214534,4.534517,2.855496,13.770586
cuda,BartForConditionalGeneration,2,51.101168,39.061680,35.968834,16.720670,4.882524,24.941529,9.908643,4.814174,1.230265,0.823123,0.442196,14.413440
cuda,BertForMaskedLM,16,25.258760,19.818630,16.655363,8.439600,2.031852,14.331269,4.069687,1.954255,0.290591,0.002717,2.923540,8.119101
cuda,BertForQuestionAnswering,16,24.399649,19.258222,16.127030,8.412724,2.005386,14.154234,4.028905,1.950124,0.284693,0.002486,2.576872,7.941324
cuda,BlenderbotSmallForCausalLM,64,21.882277,17.581141,13.986203,9.244370,1.294763,16.638603,2.349619,1.444505,0.140360,4.076023,3.045263,12.905536
cuda,BlenderbotSmallForConditionalGeneration,64,35.840498,28.103281,24.529443,11.984949,3.310714,19.022548,6.482879,3.243310,0.647346,1.658626,2.327571,12.335160
cuda,CamemBert,16,24.001291,18.878948,15.961591,8.230059,2.010564,13.163654,4.020720,1.928504,0.296489,0.002443,1.668797,7.140967
cuda,DebertaForMaskedLM,4,32.732708,25.757949,22.330154,15.436981,2.073652,24.676327,3.934561,2.293909,0.292855,15.570725,3.475056,27.180421
cuda,DebertaForQuestionAnswering,8,32.189136,25.125188,21.722350,14.791651,2.051577,24.373406,3.948392,2.260279,0.288112,17.352863,4.171084,29.284111
cuda,DebertaV2ForMaskedLM,1,45.764017,30.914252,28.028732,14.789196,2.891014,23.303009,5.228920,3.523915,0.564407,36.882437,1.494587,48.853449
