dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.8063,6.4837,0.6164
cuda,AlbertForQuestionAnswering,2,0.8063,6.4554,0.6250
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9703,6.1272,0.8646
cuda,BartForConditionalGeneration,1,0.8163,16.4116,0.8425
cuda,BertForMaskedLM,64,0.9591,6.3877,0.8943
cuda,BertForQuestionAnswering,64,0.9738,6.4178,0.9257
cuda,BigBird,1,0.7902,12.9540,0.9409
cuda,BlenderbotSmallForCausalLM,64,0.9280,4.0347,0.8133
cuda,BlenderbotSmallForConditionalGeneration,32,0.8895,10.8198,0.8953
cuda,CamemBert,1,0.8323,6.4548,0.7566
cuda,DebertaForMaskedLM,4,0.7330,10.5375,0.9178
cuda,DebertaForQuestionAnswering,4,0.7318,10.3283,0.9895
cuda,DistilBertForMaskedLM,16,0.8355,3.0333,0.8569
cuda,DistilBertForQuestionAnswering,32,0.8324,3.1500,0.8868
cuda,DistillGPT2,1,0.8652,2.9793,0.7146
cuda,ElectraForCausalLM,1,0.8090,6.5433,0.8839
cuda,ElectraForQuestionAnswering,64,0.9842,6.4277,0.9536
cuda,GPT2ForSequenceClassification,4,0.9783,6.4031,0.9128
cuda,LayoutLMForMaskedLM,16,0.9730,6.6883,0.9205
cuda,LayoutLMForSequenceClassification,16,0.9832,6.6707,0.9286
cuda,M2M100ForConditionalGeneration,2,0.7810,16.3601,1.0000
cuda,MBartForCausalLM,16,0.9134,6.0628,0.8185
cuda,MBartForConditionalGeneration,8,0.8100,16.8240,0.7903
cuda,MT5ForConditionalGeneration,2,0.8364,14.1552,0.8440
cuda,MegatronBertForCausalLM,2,0.8363,13.3897,0.9998
cuda,MegatronBertForQuestionAnswering,8,0.8406,13.0060,0.8846
cuda,MobileBertForMaskedLM,16,0.7909,33.7743,0.8914
cuda,MobileBertForQuestionAnswering,32,0.8014,33.3152,0.9786
cuda,OPTForCausalLM,4,0.8019,6.3444,0.7941
cuda,PLBartForCausalLM,16,0.9410,3.0132,0.8533
cuda,PLBartForConditionalGeneration,8,0.7992,8.2577,0.8041
cuda,PegasusForCausalLM,8,0.7897,6.0551,0.9866
cuda,PegasusForConditionalGeneration,4,0.7909,15.5478,1.0000
cuda,RobertaForCausalLM,4,0.8255,6.5810,0.8224
cuda,RobertaForQuestionAnswering,64,0.9748,6.2237,0.9257
cuda,Speech2Text2ForCausalLM,64,0.7935,3.1407,0.8452
cuda,T5ForConditionalGeneration,4,0.9323,9.0881,0.9281
cuda,T5Small,1,0.8681,9.1050,0.8810
cuda,TrOCRForCausalLM,8,0.8236,5.8545,0.8145
cuda,XGLMForCausalLM,1,0.7823,12.4866,0.9986
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,0.8285,10.1439,0.7829
