dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2587
cuda,AlbertForQuestionAnswering,2,1.2634
cuda,AllenaiLongformerBase,1,1.0335
cuda,BartForCausalLM,2,0.9997
cuda,BartForConditionalGeneration,1,1.0325
cuda,BertForMaskedLM,64,0.9658
cuda,BertForQuestionAnswering,64,1.0091
cuda,BigBird,1,0.8544
cuda,BlenderbotSmallForCausalLM,64,0.9325
cuda,BlenderbotSmallForConditionalGeneration,32,1.0807
cuda,CamemBert,1,1.3925
cuda,DebertaForMaskedLM,4,1.0712
cuda,DebertaForQuestionAnswering,4,1.3166
cuda,DistilBertForMaskedLM,16,1.0819
cuda,DistilBertForQuestionAnswering,32,1.0494
cuda,DistillGPT2,1,1.4792
cuda,ElectraForCausalLM,1,1.3902
cuda,ElectraForQuestionAnswering,64,1.2015
cuda,GPT2ForSequenceClassification,4,1.5673
cuda,GoogleFnet,1,1.1995
cuda,LayoutLMForMaskedLM,16,1.0589
cuda,LayoutLMForSequenceClassification,16,1.1274
cuda,M2M100ForConditionalGeneration,2,1.3038
cuda,MBartForCausalLM,16,0.9820
cuda,MBartForConditionalGeneration,8,1.2458
cuda,MT5ForConditionalGeneration,2,2.2679
cuda,MegatronBertForCausalLM,2,1.4587
cuda,MegatronBertForQuestionAnswering,8,1.4851
cuda,MobileBertForMaskedLM,16,1.4852
cuda,MobileBertForQuestionAnswering,32,1.4707
cuda,OPTForCausalLM,4,1.4534
cuda,PLBartForCausalLM,16,1.0871
cuda,PLBartForConditionalGeneration,8,1.3433
cuda,PegasusForCausalLM,8,1.1694
cuda,PegasusForConditionalGeneration,4,1.4102
cuda,RobertaForCausalLM,4,1.4410
cuda,RobertaForQuestionAnswering,64,1.0151
cuda,Speech2Text2ForCausalLM,64,1.0963
cuda,T5ForConditionalGeneration,4,0.9734
cuda,T5Small,1,1.4956
cuda,TrOCRForCausalLM,8,1.2152
cuda,XGLMForCausalLM,1,1.2429
cuda,XLNetLMHeadModel,4,1.1057
cuda,YituTechConvBert,1,1.3700
