dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0011
cuda,AlbertForQuestionAnswering,2,1.0029
cuda,AllenaiLongformerBase,1,1.0399
cuda,BartForCausalLM,2,0.9651
cuda,BartForConditionalGeneration,1,1.0250
cuda,BertForMaskedLM,64,0.9606
cuda,BertForQuestionAnswering,64,0.9842
cuda,BigBird,1,0.8035
cuda,BlenderbotSmallForCausalLM,64,0.9066
cuda,BlenderbotSmallForConditionalGeneration,32,0.8914
cuda,CamemBert,1,0.7774
cuda,DebertaForMaskedLM,4,0.6843
cuda,DebertaForQuestionAnswering,4,0.6858
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.9367
cuda,DistilBertForQuestionAnswering,32,0.8940
cuda,DistillGPT2,1,0.8003
cuda,ElectraForCausalLM,1,0.7752
cuda,ElectraForQuestionAnswering,64,0.9883
cuda,GPT2ForSequenceClassification,4,0.9739
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,0.7393
cuda,LayoutLMForMaskedLM,16,0.9684
cuda,LayoutLMForSequenceClassification,16,0.9850
cuda,M2M100ForConditionalGeneration,2,0.7465
cuda,MBartForCausalLM,16,0.9362
cuda,MBartForConditionalGeneration,8,1.0350
cuda,MT5ForConditionalGeneration,2,0.8009
cuda,MegatronBertForCausalLM,2,0.7695
cuda,MegatronBertForQuestionAnswering,8,0.7612
cuda,MobileBertForMaskedLM,16,0.7416
cuda,MobileBertForQuestionAnswering,32,0.7346
cuda,OPTForCausalLM,4,0.7703
cuda,PLBartForCausalLM,16,0.9103
cuda,PLBartForConditionalGeneration,8,1.0267
cuda,PegasusForCausalLM,8,0.7291
cuda,PegasusForConditionalGeneration,4,0.7544
cuda,RobertaForCausalLM,4,0.7737
cuda,RobertaForQuestionAnswering,64,0.9835
cuda,Speech2Text2ForCausalLM,64,0.9010
cuda,T5ForConditionalGeneration,4,0.9585
cuda,T5Small,1,0.8159
cuda,TrOCRForCausalLM,8,0.7780
cuda,XGLMForCausalLM,1,0.7197
cuda,XLNetLMHeadModel,4,0.9608
cuda,YituTechConvBert,1,0.7681
