dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6522,161.9362,18.6870,1.0992
cuda,AlbertForQuestionAnswering,4,1.6636,159.5329,18.0945,1.1305
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4010,78.9214,23.4414,1.0568
cuda,BartForConditionalGeneration,2,1.5210,93.9996,51.8180,0.9976
cuda,BertForMaskedLM,16,1.5974,68.5846,21.6733,0.9481
cuda,BertForQuestionAnswering,16,1.8177,52.1819,20.9947,1.0029
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2101,48.4291,16.4451,0.8460
cuda,BlenderbotSmallForConditionalGeneration,64,1.4047,78.6345,35.2857,0.9593
cuda,CamemBert,16,1.5296,77.1357,20.6713,0.9446
cuda,DebertaForMaskedLM,4,1.3176,53.6700,99.2784,0.4090
cuda,DebertaForQuestionAnswering,8,1.1443,65.8594,105.2156,0.3071
cuda,DebertaV2ForMaskedLM,1,1.2334,83.1925,179.9417,0.6117
cuda,DebertaV2ForQuestionAnswering,2,1.0925,95.1649,179.5773,0.5266
cuda,DistilBertForMaskedLM,128,1.2237,68.7515,12.3843,0.8716
cuda,DistilBertForQuestionAnswering,256,1.5121,68.1805,11.7273,0.9806
cuda,DistillGPT2,16,1.6845,62.8603,14.0637,0.9755
cuda,ElectraForCausalLM,32,1.8214,47.9065,26.5390,0.8560
cuda,ElectraForQuestionAnswering,64,2.1110,54.3108,21.2764,1.0170
cuda,GPT2ForSequenceClassification,4,2.3146,39.2483,19.0915,1.0775
cuda,LayoutLMForMaskedLM,16,1.6227,69.1937,23.2166,0.9481
cuda,LayoutLMForSequenceClassification,16,1.8163,53.5551,29.0485,1.0044
cuda,M2M100ForConditionalGeneration,16,1.5752,70.6795,63.0494,0.8468
cuda,MBartForCausalLM,4,1.4334,78.1935,24.1721,1.0747
cuda,MBartForConditionalGeneration,2,1.5307,93.1862,51.5053,1.0148
cuda,MT5ForConditionalGeneration,16,2.7330,40.3269,54.7566,0.9203
cuda,MegatronBertForCausalLM,4,1.8056,54.1931,40.9585,0.9121
cuda,MegatronBertForQuestionAnswering,8,1.6236,86.9711,39.9057,0.9562
cuda,MobileBertForMaskedLM,64,2.9112,64.4479,69.3819,0.6698
cuda,MobileBertForQuestionAnswering,128,2.1980,83.1463,70.6794,0.5988
cuda,OPTForCausalLM,2,2.3890,69.2614,21.6670,1.2906
cuda,PLBartForCausalLM,8,1.5802,71.2553,13.9257,0.9166
cuda,PLBartForConditionalGeneration,4,1.6563,70.0040,29.6772,0.9651
cuda,PegasusForCausalLM,32,1.1628,59.7533,25.0318,0.9708
cuda,PegasusForConditionalGeneration,32,1.2670,111.2645,53.0441,1.0039
cuda,Reformer,16,1.1809,254.1805,16.7231,0.5813
cuda,RobertaForCausalLM,16,1.6987,67.4244,21.3093,0.9475
cuda,RobertaForQuestionAnswering,16,1.8274,52.0280,19.8629,1.0036
cuda,Speech2Text2ForCausalLM,256,1.3351,39.7083,14.4181,0.8672
cuda,T5ForConditionalGeneration,4,1.6071,63.2509,31.3792,0.9662
cuda,T5Small,4,1.6098,63.3434,31.4847,0.9662
cuda,TrOCRForCausalLM,32,1.2432,109.6438,22.5314,0.9345
cuda,XGLMForCausalLM,8,1.7048,52.6797,76.8484,0.8055
cuda,XLNetLMHeadModel,8,1.9218,143.3345,115.9403,1.0303
cuda,YituTechConvBert,0,0.0000
