dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.757968
cuda,LearningToPaint,96,0.841971
cuda,alexnet,128,0.233573
cuda,dcgan,32,0.231345
cuda,demucs,4,0.361178
cuda,densenet121,4,4.110663
cuda,dlrm,2048,0.528257
cuda,drq,1,0.397473
cuda,hf_DistilBert,8,1.310409
cuda,hf_GPT2,4,2.605552
cuda,hf_Reformer,4,2.411763
cuda,hf_T5,8,3.653059
cuda,lennard_jones,1000,0.195352
cuda,mnasnet1_0,32,1.668399
cuda,mobilenet_v2,96,1.748724
cuda,mobilenet_v3_large,32,1.802573
cuda,nvidia_deeprecommender,256,0.299135
cuda,pytorch_struct,200,0.388235
cuda,resnet18,16,0.753143
cuda,resnet50,32,1.737449
cuda,resnext50_32x4d,8,1.735069
cuda,shufflenet_v2_x1_0,128,1.918566
cuda,soft_actor_critic,256,0.259408
cuda,speech_transformer,32,3.251946
cuda,squeezenet1_1,32,0.398440
cuda,tacotron2,64,7.174019
cuda,timm_efficientnet,32,2.796026
cuda,timm_nfnet,128,3.009866
cuda,timm_regnet,32,3.658588
cuda,timm_resnest,32,1.069750
cuda,timm_vision_transformer,8,1.617050
cuda,timm_vovnet,32,2.198536
cuda,tts_angular,64,0.203112
cuda,vgg16,64,0.305560
