dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.188856,3.645327,2.330986,7.949178,2.742189,1.123958,0.144162,6.722816,0.830326
cuda,AlbertForQuestionAnswering,4,2.184881,3.630080,2.084478,7.871522,2.702587,1.109203,0.141548,6.597697,0.435206
cuda,BartForCausalLM,4,2.244361,6.035431,2.367915,9.095919,3.536524,1.380113,0.263698,2.345031,5.527524
cuda,BartForConditionalGeneration,2,6.233690,13.354986,6.104779,19.859944,9.194659,3.438397,1.012999,1.120600,12.862993
cuda,BertForMaskedLM,16,2.828532,5.160018,2.906211,7.355799,3.233513,1.510337,0.289572,5.210836,1.446082
cuda,BertForQuestionAnswering,16,2.835777,5.169083,2.861169,7.292318,3.182461,1.492662,0.287010,5.091844,1.006257
cuda,BlenderbotForCausalLM,4,4.824811,9.054528,5.867220,15.514867,7.740737,3.046018,0.822500,12.532257,4.037930
cuda,BlenderbotSmallForCausalLM,64,1.563868,3.921097,1.644513,6.673634,2.855382,1.027253,0.166797,4.494106,2.426926
cuda,BlenderbotSmallForConditionalGeneration,64,4.253129,8.389810,4.017856,12.618258,5.645590,2.441201,0.578558,1.822864,8.419325
cuda,CamemBert,16,2.914305,5.232884,2.644399,7.455991,3.263914,1.518771,0.290750,5.274472,0.340553
cuda,DebertaForMaskedLM,4,7.050326,15.489646,3.567042,19.781203,6.138976,2.382103,0.336887,0.939679,8.087758
cuda,DebertaForQuestionAnswering,8,6.692960,14.999223,3.272018,19.421983,5.944808,2.360635,0.336750,1.808376,7.920705
cuda,DebertaV2ForMaskedLM,1,12.414515,17.854554,4.483707,24.018682,7.242817,3.148109,0.596524,1.607896,11.021655
cuda,DebertaV2ForQuestionAnswering,2,11.572560,17.797381,5.329792,23.928677,7.897175,4.126983,0.585706,0.548834,11.829711
cuda,DistilBertForMaskedLM,128,1.219872,3.227150,1.526294,5.122993,1.803964,0.843428,0.123257,3.480391,1.147986
cuda,DistilBertForQuestionAnswering,256,1.219680,3.158484,1.450758,5.066107,1.796000,0.840013,0.118882,3.414323,0.554568
cuda,DistillGPT2,16,1.264426,4.005178,1.086020,6.263565,1.917246,1.032426,0.112966,2.357119,3.390481
cuda,ElectraForCausalLM,32,2.958195,6.989929,2.698050,10.794358,4.108248,1.649661,0.300535,2.554018,6.614048
cuda,ElectraForQuestionAnswering,64,2.960635,5.298166,2.641957,7.476178,3.283950,1.530966,0.290343,5.232072,1.290856
cuda,GPT2ForSequenceClassification,4,2.546748,4.886184,2.061849,7.931884,3.605856,1.421647,0.249834,5.200562,1.380138
cuda,LayoutLMForMaskedLM,16,3.310527,5.339164,2.468080,8.251651,3.973546,1.541800,0.292137,5.487407,1.423132
cuda,LayoutLMForSequenceClassification,16,3.353652,5.595094,2.400404,9.749861,4.784938,1.801834,0.289766,6.890507,6.023234
cuda,M2M100ForConditionalGeneration,16,6.853287,11.539927,4.521272,19.771911,7.521936,3.525927,0.781229,11.341130,12.976759
cuda,MBartForCausalLM,4,2.256521,6.763373,2.496916,10.069442,3.733393,1.433835,0.281443,2.140182,5.909094
cuda,MBartForConditionalGeneration,2,6.274081,12.313291,6.349298,19.689930,9.570498,3.585042,1.122861,0.576983,13.986581
cuda,MT5ForConditionalGeneration,16,5.152990,9.465028,3.623733,15.855583,6.681590,2.185607,0.488205,19.553263,10.192334
cuda,MegatronBertForCausalLM,4,5.660361,9.506164,5.525321,14.837643,7.820828,3.000355,0.836277,11.068141,0.405646
cuda,MegatronBertForQuestionAnswering,8,5.640770,9.367574,4.958027,14.608838,7.273791,2.928800,0.831147,10.889827,0.495019
cuda,MobileBertForMaskedLM,64,13.361821,10.499607,6.180254,25.042294,12.669652,6.779679,2.843614,21.087564,1.730528
cuda,MobileBertForQuestionAnswering,128,13.383640,10.018701,6.763732,25.417243,13.010276,6.556090,3.084729,23.240187,1.005584
cuda,OPTForCausalLM,2,2.287546,5.591720,1.933227,8.971291,3.794440,1.531672,0.267601,2.349326,5.401216
cuda,PLBartForCausalLM,8,1.195219,4.480960,1.477935,6.460417,1.722586,0.796027,0.117013,1.486499,3.675121
cuda,PLBartForConditionalGeneration,4,3.207894,7.557407,3.377649,11.888859,4.168470,2.411946,0.396839,2.668772,7.839421
cuda,PegasusForCausalLM,32,2.467419,6.490704,2.451344,10.312586,3.730193,1.511740,0.291712,2.461396,6.377337
cuda,PegasusForConditionalGeneration,32,6.079827,11.986718,7.217168,18.822188,7.909917,3.690077,0.820033,0.652004,14.313386
cuda,Reformer,16,2.152258,8.045263,0.907005,8.614393,1.188005,0.743794,0.051731,1.607579,1.518786
cuda,RobertaForCausalLM,16,2.794713,5.874425,2.947483,7.878947,3.290749,1.528147,0.290852,0.712122,5.061739
cuda,RobertaForQuestionAnswering,16,2.839013,5.193622,2.874498,7.071596,3.195005,1.503664,0.287313,4.860446
cuda,Speech2Text2ForCausalLM,256,1.388955,4.945246,0.857941,7.346390,1.660903,0.726993,0.110997,1.338253,3.304834
cuda,T5ForConditionalGeneration,4,3.498487,7.414179,2.272447,11.532082,4.686832,1.615145,0.311266,6.461334,6.510531
cuda,T5Small,4,3.555271,7.347538,2.265178,11.428106,4.678546,1.617514,0.308090,6.424882,6.468653
cuda,TrOCRForCausalLM,32,2.310828,6.330030,2.436330,9.693826,3.749744,1.505395,0.285714,1.311970,5.899999
cuda,XGLMForCausalLM,8,5.013558,11.712690,5.773812,18.031068,7.928360,2.981541,0.775746,31.603182,12.931256
cuda,XLNetLMHeadModel,8,6.586902,74.265065,5.651412,80.799809,10.596776,64.524346,0.894701,8.058177,12.891302
