dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.275947
cuda,AlbertForQuestionAnswering,2,1.262341
cuda,AllenaiLongformerBase,1,3.901093
cuda,BartForCausalLM,2,1.081656
cuda,BartForConditionalGeneration,1,2.638405
cuda,BertForMaskedLM,64,1.298313
cuda,BertForQuestionAnswering,64,1.298225
cuda,BigBird,1,6.395838
cuda,BlenderbotSmallForCausalLM,64,0.777301
cuda,BlenderbotSmallForConditionalGeneration,32,1.757272
cuda,CamemBert,1,1.305867
cuda,DebertaForMaskedLM,4,2.846115
cuda,DebertaForQuestionAnswering,4,2.794014
cuda,DistilBertForMaskedLM,16,0.721143
cuda,DistilBertForQuestionAnswering,32,0.730175
cuda,DistillGPT2,1,0.857187
cuda,ElectraForCausalLM,1,1.312265
cuda,ElectraForQuestionAnswering,64,1.307920
cuda,GPT2ForSequenceClassification,4,1.331015
cuda,LayoutLMForMaskedLM,16,1.472116
cuda,LayoutLMForSequenceClassification,16,1.406928
cuda,M2M100ForConditionalGeneration,2,2.578665
cuda,MBartForCausalLM,16,1.084202
cuda,MBartForConditionalGeneration,8,2.637075
cuda,MT5ForConditionalGeneration,2,2.938381
cuda,MegatronBertForCausalLM,2,2.619412
cuda,MegatronBertForQuestionAnswering,8,2.619447
cuda,MobileBertForMaskedLM,16,6.607708
cuda,MobileBertForQuestionAnswering,32,6.611025
cuda,OPTForCausalLM,4,1.103911
cuda,PLBartForCausalLM,16,0.806025
cuda,PLBartForConditionalGeneration,8,1.397848
cuda,PegasusForCausalLM,8,1.105077
cuda,PegasusForConditionalGeneration,4,2.484582
cuda,RobertaForCausalLM,4,1.285516
cuda,RobertaForQuestionAnswering,64,1.299319
cuda,Speech2Text2ForCausalLM,64,0.791275
cuda,T5ForConditionalGeneration,4,1.924008
cuda,T5Small,1,1.937641
cuda,TrOCRForCausalLM,8,1.040510
cuda,XGLMForCausalLM,1,2.039639
cuda,XLNetLMHeadModel,4,3.154015
cuda,YituTechConvBert,1,1.807827
