dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1929
cuda,AlbertForQuestionAnswering,2,1.1966
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,0,0.0000
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,0,0.0000
cuda,BertForQuestionAnswering,0,0.0000
cuda,BigBird,1,0.8446
cuda,BlenderbotSmallForCausalLM,0,0.0000
cuda,BlenderbotSmallForConditionalGeneration,0,0.0000
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,4,1.3035
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,1.6235
cuda,ElectraForCausalLM,0,0.0000
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,0,0.0000
cuda,M2M100ForConditionalGeneration,0,0.0000
cuda,MBartForCausalLM,16,1.1505
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.5439
cuda,MegatronBertForQuestionAnswering,0,0.0000
cuda,MobileBertForMaskedLM,0,0.0000
cuda,MobileBertForQuestionAnswering,32,1.5768
cuda,OPTForCausalLM,4,1.4925
cuda,PLBartForCausalLM,0,0.0000
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.3636
cuda,PegasusForConditionalGeneration,4,1.4209
cuda,RobertaForCausalLM,4,1.4802
cuda,RobertaForQuestionAnswering,0,0.0000
cuda,Speech2Text2ForCausalLM,0,0.0000
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,1,1.6844
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,1,1.3276
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,0,0.0000
