dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,12.199945,10.604464,4.549502,1.678170,8.951748,3.288784,1.143943,0.146403,1.040055,1.058172,7.201144
cuda,BartForCausalLM,4,18.445438,14.941718,6.900650,2.002425,9.997948,3.639435,1.562762,0.276919,1.382854,1.537567,6.588143
cuda,BartForConditionalGeneration,2,46.433437,38.026552,17.346687,6.112255,21.808888,9.452037,3.861331,1.038421,0.843395,1.219541,11.690690
cuda,BertForMaskedLM,16,19.292247,15.689300,6.512166,2.289881,9.194527,3.811026,1.609692,0.285515,1.906056,2.065217,6.989354
cuda,BertForQuestionAnswering,16,19.533143,15.908695,6.612281,2.314770,9.287169,3.815581,1.620601,0.293579,1.548313,1.665172,6.649841
cuda,BlenderbotSmallForCausalLM,64,12.666649,10.473655,4.442411,1.556341,6.452444,2.242139,1.084842,0.182084,2.422040,6.062241,2.084294
cuda,BlenderbotSmallForConditionalGeneration,64,30.804179,25.143728,11.066231,3.357483,14.948883,6.709956,2.682876,0.587750,2.048106,1.849297,9.473981
cuda,CamemBert,16,19.715642,15.993212,6.592324,2.338194,9.236092,3.876074,1.624613,0.288259,0.819109,0.954157,5.914633
cuda,DebertaForMaskedLM,4,33.491962,25.656297,14.299069,2.852234,17.896723,4.783736,2.287901,0.365578,14.898966,2.384582,21.614007
cuda,DebertaForQuestionAnswering,8,33.199340,25.547260,14.375382,2.805772,18.105770,4.736867,2.255809,0.366868,16.849697,2.778556,23.649439
cuda,DebertaV2ForMaskedLM,1,46.596009,33.544832,17.151437,3.877609,19.931292,5.434313,2.860751,0.621966,33.555766,1.834324,40.642779
