dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.234441,8.955638,3.506802,1.760882,7.636785,3.045780,1.019860,0.138187,5.965846,0.920731
cuda,AlbertForQuestionAnswering,4,10.208219,8.930374,3.496375,1.728176,7.870263,3.038223,1.025884,0.135361,6.177902,0.542091
cuda,AllenaiLongformerBase,4,53.186558,46.418996,28.924789,7.501679,34.201610,14.875821,4.290671,0.400416,0.672215,13.083862
cuda,BartForCausalLM,4,12.899372,11.604169,5.899577,1.703324,9.131774,3.070836,1.166317,0.222836,1.454123,5.016888
cuda,BartForConditionalGeneration,2,31.590698,28.087590,13.823885,4.909362,19.092850,7.908103,2.877097,0.825895,1.169947,10.686902
cuda,BertForMaskedLM,16,13.093937,11.439089,5.654056,2.026927,8.166036,2.661797,1.240889,0.246771,4.627373,1.464232
cuda,BertForQuestionAnswering,16,13.211692,11.536952,5.693963,1.756430,8.055437,2.629113,1.236871,0.246058,4.455812,1.032185
cuda,BlenderbotForCausalLM,4,23.538314,20.913625,10.038256,3.518717,14.939731,6.004720,2.425180,0.596759,4.120973,8.832115
cuda,BlenderbotSmallForCausalLM,64,7.960700,7.114830,3.317935,1.319999,5.773959,2.055277,0.846057,0.145507,3.831487,2.039415
cuda,BlenderbotSmallForConditionalGeneration,64,19.875582,17.583377,8.128090,3.169130,12.538261,4.960312,2.488411,0.492710,1.939026,7.722311
cuda,CamemBert,16,13.128980,11.474769,5.855279,2.029710,8.084917,2.664308,1.248670,0.248554,4.533935,0.372434
cuda,DebertaForMaskedLM,4,25.627728,20.247784,12.181860,2.448766,16.174311,4.184935,1.897279,0.314710,0.837479,6.651521
cuda,DebertaForQuestionAnswering,8,25.643407,20.410423,12.284496,2.619457,16.430293,4.157641,1.865029,0.315119,1.789657,6.968241
cuda,DebertaV2ForMaskedLM,1,35.439591,26.367917,14.270830,2.807086,18.952233,4.968989,2.350045,0.552278,1.567848,7.820194
cuda,DebertaV2ForQuestionAnswering,2,34.988509,26.376285,13.670485,3.244773,18.853157,5.467680,2.683946,0.546277,0.508253,8.752531
cuda,DistilBertForMaskedLM,128,6.818978,6.197594,3.118857,0.937546,5.067260,1.623625,0.661490,0.109193,2.930174,1.198479
cuda,DistilBertForQuestionAnswering,256,6.909156,6.272240,3.164917,0.940537,5.175827,1.457076,0.882790,0.107259,2.994972,0.589929
cuda,DistillGPT2,16,8.772383,7.936308,4.856874,1.021482,6.709070,1.458885,0.684829,0.098228,2.670085,2.918727
cuda,ElectraForCausalLM,32,15.227412,13.519340,7.829824,2.223507,11.097005,2.796652,1.307871,0.248666,2.603815,5.580215
cuda,ElectraForQuestionAnswering,64,13.465140,11.697017,5.461545,1.794482,7.883603,2.678413,1.259402,0.255664,4.563078,1.346076
cuda,GPT2ForSequenceClassification,4,11.898175,10.150037,4.780208,1.900655,7.232840,2.775080,1.210354,0.213008,4.432469,1.027114
cuda,GoogleFnet,16,10.544305,9.587094,6.281803,1.097408,10.610065,1.824414,0.652816,0.110269,1.766239,5.485602
cuda,LayoutLMForMaskedLM,16,14.025361,12.083847,6.102055,1.801186,8.937603,2.704132,1.561044,0.247230,4.728297,1.461124
cuda,LayoutLMForSequenceClassification,16,13.660285,11.743868,5.965475,1.796766,9.843288,3.417003,1.466686,0.245949,6.204838,7.034801
cuda,M2M100ForConditionalGeneration,16,31.740202,28.058599,13.194451,5.224390,20.432722,7.739092,3.361764,0.732631,9.128236,12.678778
cuda,MBartForCausalLM,4,14.512877,13.268064,7.615927,1.719869,10.738571,3.048023,1.158649,0.222565,1.325101,4.924312
cuda,MBartForConditionalGeneration,2,30.749936,27.331743,12.676234,4.964658,18.150501,7.889469,2.918585,0.857942,0.499523,10.653948
cuda,MT5ForConditionalGeneration,16,22.980546,19.546918,8.673578,3.170324,14.143774,6.005332,1.910068,0.455191,20.419654,8.812897
cuda,MegatronBertForCausalLM,4,22.549507,19.352386,7.865369,4.016176,11.586929,5.719435,2.431432,0.637220,7.906275,0.415820
cuda,MegatronBertForQuestionAnswering,8,22.218276,19.028648,7.681053,4.005331,11.229550,5.515567,2.357496,0.633700,7.723574,0.577128
cuda,MobileBertForMaskedLM,64,32.894981,26.188220,7.138145,4.722615,17.832856,9.210619,3.756794,1.936011,16.546745,1.715402
cuda,MobileBertForQuestionAnswering,128,33.546142,26.735747,7.277364,5.598982,19.220780,9.629935,4.330868,2.288340,18.353331,1.013075
cuda,OPTForCausalLM,2,12.755674,11.329098,6.058865,1.963727,8.968861,3.266500,1.312457,0.231717,1.669662,4.950836
cuda,PLBartForCausalLM,8,8.392388,7.715593,4.612736,0.951844,6.959544,1.526748,0.689471,0.108705,1.175220,3.341823
cuda,PLBartForConditionalGeneration,4,16.735220,14.885529,7.280006,2.651964,11.386687,4.182463,1.715249,0.354028,1.696668,6.870845
cuda,PegasusForCausalLM,32,13.073660,11.748687,6.149579,1.683892,9.954818,3.058763,1.242218,0.234976,1.568704,5.573837
cuda,PegasusForConditionalGeneration,32,28.858295,25.611413,11.365062,4.095488,17.153869,7.308024,3.025922,0.661372,0.677892,10.091917
cuda,RobertaForCausalLM,16,13.238250,11.576511,5.773684,1.778875,8.097951,2.721286,1.267454,0.248772,0.750286,4.446111
cuda,RobertaForQuestionAnswering,16,13.326841,11.649008,5.994886,2.013906,8.120421,2.661647,1.247783,0.243567,4.424356
cuda,Speech2Text2ForCausalLM,256,8.425792,7.694329,4.979326,0.976883,7.733009,1.291156,0.610756,0.101500,1.108800,3.772842
cuda,T5ForConditionalGeneration,4,16.590418,14.143035,6.894350,2.407410,12.674179,4.129987,1.408735,0.285882,5.795000,8.298744
cuda,T5Small,4,16.656463,14.213017,6.987844,2.128950,13.089832,4.416222,1.404355,0.285722,5.679795,8.342830
cuda,TrOCRForCausalLM,32,12.727260,11.499185,5.913246,1.708387,9.378282,3.144131,1.242048,0.239361,1.077991,5.254003
cuda,XGLMForCausalLM,8,26.821731,24.126872,11.956819,4.377399,17.936529,7.472937,2.523957,0.672177,22.117235,10.541852
cuda,XLNetLMHeadModel,8,45.463776,41.483725,23.659898,6.639438,27.387131,11.280478,2.834008,0.747054,7.891307,10.643334
cuda,YituTechConvBert,16,20.083735,17.689967,8.965419,3.212726,14.331140,4.534542,1.863580,0.418509,8.175860,8.712205
