dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.5784
cuda,AlbertForQuestionAnswering,2,1.5915
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.3922
cuda,BartForConditionalGeneration,1,0.9669
cuda,BertForMaskedLM,64,1.2461
cuda,BertForQuestionAnswering,64,1.3593
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2391
cuda,BlenderbotSmallForConditionalGeneration,32,1.7819
cuda,CamemBert,1,2.8461
cuda,DebertaForMaskedLM,4,1.4499
cuda,DebertaForQuestionAnswering,4,1.8081
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.6003
cuda,DistilBertForQuestionAnswering,32,1.6318
cuda,DistillGPT2,1,2.3616
cuda,ElectraForCausalLM,1,4.6411
cuda,ElectraForQuestionAnswering,64,1.8818
cuda,GPT2ForSequenceClassification,4,2.4591
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.4113
cuda,LayoutLMForSequenceClassification,16,1.5561
cuda,M2M100ForConditionalGeneration,2,3.1618
cuda,MBartForCausalLM,16,1.3795
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,3.3923
cuda,MegatronBertForQuestionAnswering,8,2.4585
cuda,MobileBertForMaskedLM,16,4.3084
cuda,MobileBertForQuestionAnswering,32,3.8369
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.3586
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.7338
cuda,PegasusForConditionalGeneration,4,2.8980
cuda,RobertaForCausalLM,4,3.6521
cuda,RobertaForQuestionAnswering,64,1.3446
cuda,Speech2Text2ForCausalLM,64,1.7759
cuda,T5ForConditionalGeneration,4,1.6974
cuda,T5Small,1,2.0345
cuda,TrOCRForCausalLM,8,1.8271
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,0,0.0000
