dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.9998
cuda,AlbertForQuestionAnswering,2,1.0004
cuda,AllenaiLongformerBase,1,1.0160
cuda,BartForCausalLM,2,0.9996
cuda,BartForConditionalGeneration,1,1.0150
cuda,BertForMaskedLM,64,0.9998
cuda,BertForQuestionAnswering,64,1.0002
cuda,BigBird,1,0.9929
cuda,BlenderbotSmallForCausalLM,64,0.9998
cuda,BlenderbotSmallForConditionalGeneration,32,1.0139
cuda,CamemBert,1,1.0408
cuda,DebertaForMaskedLM,4,0.9548
cuda,DebertaForQuestionAnswering,4,0.9645
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0282
cuda,DistilBertForQuestionAnswering,32,1.0279
cuda,DistillGPT2,1,1.0320
cuda,ElectraForCausalLM,1,1.0490
cuda,ElectraForQuestionAnswering,64,0.9999
cuda,GPT2ForSequenceClassification,4,1.0008
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9997
cuda,LayoutLMForSequenceClassification,16,0.9998
cuda,M2M100ForConditionalGeneration,2,1.0108
cuda,MBartForCausalLM,16,1.0133
cuda,MBartForConditionalGeneration,8,1.0144
cuda,MT5ForConditionalGeneration,2,1.0196
cuda,MegatronBertForCausalLM,2,1.0379
cuda,MegatronBertForQuestionAnswering,8,1.0381
cuda,MobileBertForMaskedLM,16,1.0146
cuda,MobileBertForQuestionAnswering,32,1.0168
cuda,OPTForCausalLM,4,1.0145
cuda,PLBartForCausalLM,16,1.0112
cuda,PLBartForConditionalGeneration,8,1.0143
cuda,PegasusForCausalLM,8,1.0105
cuda,PegasusForConditionalGeneration,4,1.0136
cuda,RobertaForCausalLM,4,1.0445
cuda,RobertaForQuestionAnswering,64,1.0001
cuda,Speech2Text2ForCausalLM,64,1.0069
cuda,T5ForConditionalGeneration,4,0.9999
cuda,T5Small,1,1.0243
cuda,TrOCRForCausalLM,8,1.0158
cuda,XGLMForCausalLM,1,1.0127
cuda,XLNetLMHeadModel,4,0.9985
cuda,YituTechConvBert,1,1.0319
