dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.679622,3.248061,1.927311,7.232630,2.850008,0.966546,0.138051,5.986505,0.903733
cuda,AlbertForQuestionAnswering,4,1.697879,3.260647,1.865966,7.497041,2.829841,0.964523,0.132495,6.176055,0.542986
cuda,BartForCausalLM,4,1.795935,6.447131,2.298061,9.168718,2.846225,1.763101,0.204196,1.374306,5.118554
cuda,BartForConditionalGeneration,2,4.827018,15.406878,6.531173,19.491270,7.526877,2.835548,0.757740,1.136214,10.836583
cuda,BertForMaskedLM,64,2.447181,6.661376,2.353017,8.667315,3.243190,1.202732,0.236650,4.448859,1.518629
cuda,BertForQuestionAnswering,128,2.403186,6.533605,2.311460,8.697409,3.214724,1.196647,0.231981,4.564401,0.816419
cuda,BlenderbotSmallForCausalLM,64,1.169079,3.509192,1.667228,5.499865,1.781297,0.808757,0.134652,3.881819,2.329352
cuda,BlenderbotSmallForConditionalGeneration,64,3.313439,8.531953,4.172490,11.813413,5.096105,2.031992,0.460539,1.850129,7.994149
cuda,CamemBert,1,2.385436,6.244751,2.055124,8.125078,2.633280,1.025253,0.214785,4.022327,0.577496
cuda,DebertaForMaskedLM,4,6.258967,16.375824,2.823142,19.398437,4.513717,1.953255,0.302971,0.835820,6.047571
cuda,DebertaForQuestionAnswering,8,6.202371,16.888588,3.097061,19.670860,4.371736,1.812991,0.303593,1.756511,6.082620
cuda,DistilBertForMaskedLM,64,0.925997,3.440655,1.212532,4.770731,1.646946,0.635787,0.106072,2.588126,1.490142
cuda,DistilBertForQuestionAnswering,64,0.946431,3.410410,1.144043,4.754486,1.582502,0.624071,0.102261,2.533350,1.063633
cuda,DistillGPT2,1,1.056614,2.436924,1.032854,4.203846,1.107016,0.535093,0.088640,2.841024,3.548528
cuda,ElectraForCausalLM,32,2.347898,8.742501,2.320914,12.042702,3.303777,1.251662,0.236062,2.647087,5.712228
cuda,ElectraForQuestionAnswering,64,2.439202,6.614822,2.331876,8.657809,3.267438,1.208513,0.239117,4.462397,1.341708
cuda,GPT2ForSequenceClassification,4,2.045425,4.347867,2.386574,6.379734,2.356933,1.127560,0.201764,4.497910,1.009182
cuda,GoogleFnet,1,1.251587,9.241666,0.955305,12.219463,1.583350,0.621185,0.103242,3.997420,0.620397
cuda,LayoutLMForMaskedLM,16,2.778604,6.718066,2.411635,8.779064,3.379411,1.225603,0.236214,4.563850,1.441439
cuda,LayoutLMForSequenceClassification,16,2.740651,6.537566,2.315893,10.121348,3.951060,1.413581,0.236624,5.988542,6.603742
cuda,M2M100ForConditionalGeneration,8,5.051944,12.443733,4.599802,18.898108,7.285592,2.812875,0.625312,14.748975,11.258894
cuda,MBartForCausalLM,32,1.753468,7.900358,2.356299,10.545315,2.994107,1.590044,0.217615,1.274239,5.094923
cuda,MBartForConditionalGeneration,16,4.834334,13.595690,7.092513,18.266902,8.288309,3.021510,0.872060,0.492198,11.980313
cuda,MT5ForConditionalGeneration,8,4.675376,6.888006,4.491150,10.605242,4.568049,1.688657,0.417172,8.366209,3.785250
cuda,MegatronBertForCausalLM,16,4.535528,9.596932,5.615568,11.903582,5.878045,2.318815,0.596229,8.094691,1.343237
cuda,MegatronBertForQuestionAnswering,16,4.761929,10.223846,5.634164,12.729410,6.042424,2.402316,0.597619,8.328500,0.910410
cuda,MobileBertForMaskedLM,32,10.832165,6.814560,7.597514,15.248349,7.258746,3.557671,1.730223,16.339335,2.264152
cuda,MobileBertForQuestionAnswering,64,10.867362,6.918381,7.528335,15.103115,7.166503,3.539785,1.701966,16.021211,1.359912
cuda,OPTForCausalLM,32,1.787662,5.553328,2.400210,8.069240,2.862248,1.242036,0.219023,1.646387,4.994556
cuda,PLBartForCausalLM,32,0.920683,4.582327,1.216670,6.559346,1.704608,0.658653,0.105199,1.551060,3.238768
cuda,PLBartForConditionalGeneration,16,2.356850,7.755698,3.029465,11.161356,4.403481,1.633399,0.331086,2.400290,6.775321
cuda,PegasusForCausalLM,32,1.947641,6.688628,2.195814,9.377311,2.777548,1.176721,0.218466,1.530787,4.970135
cuda,PegasusForConditionalGeneration,16,4.939688,12.347430,6.063432,16.271369,6.651037,2.996800,0.632150,1.060183,10.203552
cuda,RobertaForCausalLM,64,2.371754,6.734797,2.357167,8.602767,3.325793,1.225140,0.234994,0.749422,4.314489
cuda,RobertaForQuestionAnswering,128,2.398131,6.492826,2.280653,8.419982,3.186473,1.192105,0.232371,4.295165
cuda,Speech2Text2ForCausalLM,128,0.968930,4.577448,0.867614,7.477525,1.415812,0.595952,0.094490,1.514298,3.808671
cuda,T5ForConditionalGeneration,4,3.282766,6.897602,2.491779,11.966478,3.279364,1.280270,0.271234,5.450585,7.678455
cuda,T5Small,1,3.192133,6.151701,2.539209,8.361956,2.329955,1.007837,0.244322,8.165324,4.859102
cuda,TrOCRForCausalLM,32,1.703405,6.317914,2.255796,8.934594,2.860171,1.469161,0.215692,1.362299,4.953948
cuda,XGLMForCausalLM,8,3.898724,16.498445,5.853129,20.657305,7.335195,2.437868,0.591208,26.382486,10.198831
cuda,YituTechConvBert,1,3.399074,8.751171,3.803597,13.438831,3.908489,1.563403,0.376574,9.904609,8.624419
