dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.269131,3.720185,2.786677,7.846798,2.557147,1.097320,0.143525,7.001277,0.811579
cuda,AlbertForQuestionAnswering,4,2.216374,3.655192,2.684470,7.797501,2.555102,1.096145,0.143333,6.913943,0.433146
cuda,BartForCausalLM,4,2.316895,6.371679,2.815929,9.174148,3.516687,1.346354,0.249817,1.703424,5.724239
cuda,BartForConditionalGeneration,2,6.249904,14.545275,9.100108,20.252426,9.389309,3.550480,0.991132,1.119784,15.061038
cuda,BertForMaskedLM,64,2.884539,5.449686,3.598773,7.388158,3.070937,1.472189,0.282686,5.646511,1.480298
cuda,BertForQuestionAnswering,128,2.885139,5.430530,3.482616,7.406592,3.020318,1.459907,0.280772,5.565347,0.785969
cuda,BlenderbotSmallForCausalLM,64,1.582391,3.836358,1.834637,6.494540,2.512843,0.978754,0.157389,4.557953,2.616589
cuda,BlenderbotSmallForConditionalGeneration,64,4.201922,9.108839,5.559506,13.242759,5.451865,2.468692,0.566109,1.911176,9.863271
cuda,CamemBert,1,2.884261,5.024671,2.969884,7.050180,2.705883,1.287446,0.260977,5.103386,0.654504
cuda,DebertaForMaskedLM,4,7.101906,14.946419,3.604477,19.166307,5.090233,2.422335,0.335972,0.919581,8.049371
cuda,DebertaForQuestionAnswering,8,6.873115,15.336486,3.489361,19.489243,5.412708,2.400337,0.333093,1.799747,7.866058
cuda,DistilBertForMaskedLM,64,1.210355,3.106705,1.738776,4.656315,1.624684,0.779501,0.121542,3.346394,1.451579
cuda,DistilBertForQuestionAnswering,64,1.228544,3.197492,1.661789,4.674337,1.612945,0.772396,0.116838,3.195017,0.953122
cuda,DistillGPT2,1,1.266786,3.020681,0.993806,4.865292,1.546783,0.639432,0.102324,2.885015,3.849792
cuda,ElectraForCausalLM,32,3.015103,7.155425,3.601337,9.943751,3.194195,1.538141,0.293398,2.560338,6.502451
cuda,ElectraForQuestionAnswering,64,2.979992,5.481779,3.528325,7.403181,3.089987,1.491867,0.288681,5.558872,1.273473
cuda,GPT2ForSequenceClassification,4,2.530987,5.020856,2.429917,7.609228,3.344244,1.359904,0.239863,5.108198,1.376509
cuda,LayoutLMForMaskedLM,16,3.238099,5.508571,3.056949,8.126560,3.487635,1.817495,0.286648,5.783905,1.430383
cuda,LayoutLMForSequenceClassification,16,3.248960,5.629645,2.971345,9.163429,4.122875,1.722735,0.287324,6.840015,5.909990
cuda,M2M100ForConditionalGeneration,8,6.580284,13.030492,5.980003,21.628834,8.329430,3.750465,0.808766,16.897869,14.827902
cuda,MBartForCausalLM,32,2.270164,6.877263,3.041636,10.293458,3.733737,1.493705,0.289355,1.516160,6.561497
cuda,MBartForConditionalGeneration,16,6.414151,13.452992,9.794169,20.456028,9.920483,3.869785,1.167181,0.583432,17.060777
cuda,MT5ForConditionalGeneration,8,5.488968,8.321727,5.414889,13.590831,5.760055,2.134009,0.451015,10.857860,3.862824
cuda,MegatronBertForCausalLM,16,6.081621,10.179082,7.542567,14.306761,7.201617,2.992926,0.812091,12.429746,1.204202
cuda,MegatronBertForQuestionAnswering,16,5.684679,10.214220,7.071456,15.316523,7.663147,2.977412,0.827579,13.164762,0.747522
cuda,MobileBertForMaskedLM,32,13.689741,10.613727,10.275762,21.615422,11.251294,4.950240,2.511180,22.393460,2.064478
cuda,MobileBertForQuestionAnswering,64,13.739743,10.715152,10.052033,21.520527,11.162613,4.954640,2.498591,22.046001,1.268803
cuda,OPTForCausalLM,32,2.337041,5.969358,2.283636,9.282817,3.734999,1.505186,0.255553,2.716044,5.685799
cuda,PLBartForCausalLM,32,1.232883,4.516760,1.473285,6.723701,1.886775,0.779036,0.112780,1.916248,3.913928
cuda,PLBartForConditionalGeneration,16,3.152210,7.638818,4.246675,11.295758,4.024499,1.947878,0.392226,3.242211,8.041806
cuda,PegasusForCausalLM,32,2.501706,6.658501,2.897712,10.383276,3.570125,1.471642,0.279166,1.803482,6.724367
cuda,PegasusForConditionalGeneration,16,6.174105,12.600398,9.025755,18.944205,7.746219,3.783963,0.836735,1.038846,15.627940
cuda,RobertaForCausalLM,64,2.865125,6.095078,3.226655,8.219033,3.110312,1.903250,0.287230,0.698518,5.773440
cuda,RobertaForQuestionAnswering,128,2.980426,5.452479,3.522874,7.014149,3.019946,1.461322,0.282590,5.191949
cuda,Speech2Text2ForCausalLM,128,1.259727,5.248309,1.050299,7.671720,1.681596,0.740440,0.111876,1.686923,3.527104
cuda,T5ForConditionalGeneration,4,3.472293,7.537833,3.000800,11.121550,4.296715,1.521607,0.283152,5.668487,6.708244
cuda,T5Small,1,3.517159,6.851209,2.551555,10.117433,3.676918,1.322063,0.265314,8.352160,5.934480
cuda,TrOCRForCausalLM,32,2.259039,6.297567,2.837432,9.378388,3.529286,1.408722,0.261872,1.679571,6.018351
cuda,XGLMForCausalLM,8,5.072625,12.182123,7.460852,18.129296,7.756559,2.965985,0.753752,31.110676,14.257872
cuda,YituTechConvBert,1,4.170988,8.302387,4.866351,12.569547,4.643911,1.916492,0.434370,17.190260,9.575555
