dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.936673,10.454997,5.608272,1.548119,21.073227,2.808813,0.957643,0.111304,7.561171,24.663435
cuda,AlbertForQuestionAnswering,2,0.933819,8.876716,4.010554,1.312251,7.162526,2.790195,0.956384,0.110927,0.662404,5.421936
cuda,BartForCausalLM,2,0.912602,23.715263,18.115343,1.248597,33.397238,2.808490,0.987941,0.148833,7.768677,24.392831
cuda,BartForConditionalGeneration,1,2.421069,59.075108,43.994761,2.681431,75.007089,5.915378,2.689748,0.358747,0.781780,34.711005
cuda,BertForMaskedLM,64,1.121297,29.501226,23.922049,1.319631,30.740933,3.579691,1.115631,0.169917,4.174128,12.410976
cuda,BertForQuestionAnswering,64,1.114368,10.276987,4.828021,1.286534,7.103271,3.510892,1.093066,0.167154,0.602878,4.260407
cuda,BigBird,1,6.141018,44.593820,19.879807,5.772817,44.987728,12.922308,6.374117,0.560447,34.241705,65.632009
cuda,BlenderbotSmallForCausalLM,64,0.614013,14.288993,10.632846,0.876833,21.481202,1.730999,0.723005,0.107160,3.956275,15.745911
cuda,BlenderbotSmallForConditionalGeneration,32,1.539636,33.271685,23.580766,2.007316,44.576232,4.778719,2.266195,0.269098,8.308266,31.467559
cuda,CamemBert,1,1.128415,27.116330,21.545550,1.122464,27.839378,3.219523,0.956997,0.162021,2.695714,10.209388
cuda,DistilBertForMaskedLM,16,0.458457,13.164436,10.310881,1.022225,15.008811,1.541940,0.604447,0.088023,10.233946,16.010296
cuda,DistilBertForQuestionAnswering,32,0.452040,13.449009,10.621300,1.075402,15.846468,1.505282,0.585588,0.085975,13.584003,19.935724
cuda,DistillGPT2,1,0.603595,17.956744,15.358612,0.551921,21.666712,1.589850,0.508579,0.074810,0.000016,6.906483
cuda,ElectraForCausalLM,1,1.119564,27.271532,21.793432,1.132039,29.413692,3.245295,0.956234,0.161783,2.664553,11.515725
cuda,ElectraForQuestionAnswering,64,1.134929,34.783154,29.147364,1.340875,38.681306,3.592594,1.118994,0.173992,3.169106,14.143816
cuda,GPT2ForSequenceClassification,4,1.176726,32.184603,27.330753,1.260487,33.321673,2.950224,1.097621,0.153567,4.816142,12.409215
cuda,GoogleFnet,1,0.702896,5.890420,3.623699,0.627067,8.314432,1.370044,0.561604,0.103482,4.735915,10.126430
cuda,LayoutLMForMaskedLM,16,1.209702,26.133855,20.508666,1.352391,23.862915,3.344074,1.119217,0.170079,0.000009,4.807214
cuda,LayoutLMForSequenceClassification,16,1.218908,10.775617,4.977117,1.321053,10.716357,3.914040,1.165478,0.169519,0.000009,7.158336
cuda,M2M100ForConditionalGeneration,2,2.344688,68.170420,54.495410,2.926529,110.001062,6.558532,2.831639,0.437491,43.324417,102.001896
cuda,MBartForCausalLM,16,0.915448,22.503695,16.611187,1.299623,33.276875,2.896756,1.097775,0.156731,7.368673,25.435503
cuda,MBartForConditionalGeneration,8,2.413920,47.161208,32.074460,3.272288,58.979593,7.184609,2.443120,0.376686,13.389709,43.804676
cuda,MT5ForConditionalGeneration,2,2.790335,54.737896,44.058431,2.154425,79.618331,5.331702,2.128469,0.278236,40.525598,78.417121
cuda,MegatronBertForCausalLM,2,2.492859,64.680811,53.455723,3.017971,60.354559,7.673580,2.805648,0.333390,5.818241,15.930685
cuda,MegatronBertForQuestionAnswering,8,2.583965,69.159823,57.667210,2.836879,61.996394,7.426186,2.005631,0.318317,0.820111,8.188044
cuda,MobileBertForMaskedLM,16,6.387066,43.041310,22.130048,3.215713,39.050697,7.028912,3.149464,0.664441,17.158431,37.622656
cuda,MobileBertForQuestionAnswering,32,6.470225,47.726790,26.626676,3.206475,43.460017,7.417700,3.184217,0.667774,10.888150,31.282254
cuda,OPTForCausalLM,4,0.942282,21.672698,16.589683,1.293694,30.058923,2.678010,1.079746,0.156243,18.816708,33.665951
cuda,PLBartForCausalLM,16,0.488133,14.779890,11.939907,0.925796,21.568516,1.485758,0.591939,0.083813,9.149179,19.753768
cuda,PLBartForConditionalGeneration,8,1.209741,38.332122,30.428063,1.718257,56.748725,4.074921,1.451633,0.213714,29.651575,57.817637
cuda,PegasusForCausalLM,8,0.961077,19.727078,14.300951,1.227039,20.953926,2.754485,1.023769,0.154748,12.475893,20.452522
cuda,PegasusForConditionalGeneration,4,2.238675,40.546374,26.682596,2.927515,53.415114,6.283813,2.677744,0.408620,21.462220,51.365227
cuda,RobertaForCausalLM,4,1.106125,29.882120,24.355151,1.466093,28.244506,3.675210,1.136819,0.170868,20.543827,26.001027
cuda,RobertaForQuestionAnswering,64,1.104776,9.929714,4.450952,1.297490,6.247730,3.539874,1.098952,0.168214,0.598778,3.788524
cuda,Speech2Text2ForCausalLM,64,0.541712,13.653033,11.224093,0.667200,21.608787,1.437799,0.602249,0.081012,8.682504,19.789468
cuda,T5ForConditionalGeneration,4,1.928929,60.985129,53.668751,1.528705,104.365387,3.901310,1.261886,0.203294,16.199446,68.548283
cuda,T5Small,1,1.940469,62.541803,55.033453,1.167313,74.944349,3.304625,0.983188,0.189578,16.639833,37.848702
