dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.8066
cuda,AlbertForQuestionAnswering,2,0.8064
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9358
cuda,BartForConditionalGeneration,1,1.0680
cuda,BertForMaskedLM,64,0.9593
cuda,BertForQuestionAnswering,64,0.9730
cuda,BigBird,1,0.7652
cuda,BlenderbotSmallForCausalLM,64,0.9184
cuda,BlenderbotSmallForConditionalGeneration,32,0.8291
cuda,CamemBert,1,0.7276
cuda,DebertaForMaskedLM,4,0.6858
cuda,DebertaForQuestionAnswering,4,0.6827
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.7302
cuda,DistilBertForQuestionAnswering,32,0.7263
cuda,DistillGPT2,1,0.7529
cuda,ElectraForCausalLM,1,0.7138
cuda,ElectraForQuestionAnswering,64,0.9848
cuda,GPT2ForSequenceClassification,4,0.9710
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9715
cuda,LayoutLMForSequenceClassification,16,0.9810
cuda,M2M100ForConditionalGeneration,2,0.6930
cuda,MBartForCausalLM,16,0.7288
cuda,MBartForConditionalGeneration,8,1.0246
cuda,MT5ForConditionalGeneration,2,0.7567
cuda,MegatronBertForCausalLM,2,0.7115
cuda,MegatronBertForQuestionAnswering,8,0.7256
cuda,MobileBertForMaskedLM,16,0.7000
cuda,MobileBertForQuestionAnswering,32,0.6902
cuda,OPTForCausalLM,4,0.7147
cuda,PLBartForCausalLM,16,0.7605
cuda,PLBartForConditionalGeneration,8,1.0243
cuda,PegasusForCausalLM,8,0.6931
cuda,PegasusForConditionalGeneration,4,0.7056
cuda,RobertaForCausalLM,4,0.7190
cuda,RobertaForQuestionAnswering,64,0.9722
cuda,Speech2Text2ForCausalLM,64,0.7194
cuda,T5ForConditionalGeneration,4,0.8765
cuda,T5Small,1,0.7761
cuda,TrOCRForCausalLM,8,0.7339
cuda,XGLMForCausalLM,1,0.6775
cuda,XLNetLMHeadModel,4,0.7941
cuda,YituTechConvBert,1,0.7142
