dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0001
cuda,AlbertForQuestionAnswering,2,1.0003
cuda,AllenaiLongformerBase,1,1.0322
cuda,BartForCausalLM,2,0.9989
cuda,BartForConditionalGeneration,1,1.0136
cuda,BertForMaskedLM,64,0.9990
cuda,BertForQuestionAnswering,64,1.0009
cuda,BigBird,1,1.0105
cuda,BlenderbotSmallForCausalLM,64,1.0008
cuda,BlenderbotSmallForConditionalGeneration,32,1.0111
cuda,CamemBert,1,1.0400
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0332
cuda,DistilBertForQuestionAnswering,32,1.0285
cuda,DistillGPT2,1,1.0344
cuda,ElectraForCausalLM,1,1.0461
cuda,ElectraForQuestionAnswering,64,0.9998
cuda,GPT2ForSequenceClassification,4,1.0012
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0001
cuda,LayoutLMForSequenceClassification,16,0.9995
cuda,M2M100ForConditionalGeneration,2,1.2461
cuda,MBartForCausalLM,16,1.0156
cuda,MBartForConditionalGeneration,8,1.0139
cuda,MT5ForConditionalGeneration,2,1.0209
cuda,MegatronBertForCausalLM,2,1.0345
cuda,MegatronBertForQuestionAnswering,8,1.0383
cuda,MobileBertForMaskedLM,16,1.0156
cuda,MobileBertForQuestionAnswering,32,1.0146
cuda,OPTForCausalLM,4,1.0136
cuda,PLBartForCausalLM,16,1.0158
cuda,PLBartForConditionalGeneration,8,1.0113
cuda,PegasusForCausalLM,8,1.1949
cuda,PegasusForConditionalGeneration,4,1.2238
cuda,RobertaForCausalLM,4,1.0400
cuda,RobertaForQuestionAnswering,64,0.9996
cuda,Speech2Text2ForCausalLM,64,1.1240
cuda,T5ForConditionalGeneration,4,1.0028
cuda,T5Small,1,1.0146
cuda,TrOCRForCausalLM,8,1.0132
cuda,XGLMForCausalLM,1,1.2353
cuda,XLNetLMHeadModel,4,1.0008
cuda,YituTechConvBert,1,1.0235
