dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.528820,16.888474,9.785538,1.392074,31.078635,2.982844,1.006059,0.130465,8.264716,31.052607
cuda,AlbertForQuestionAnswering,2,1.521281,12.928198,5.814051,1.363758,10.161047,2.975887,1.011796,0.136246,0.610419,6.419171
cuda,BartForCausalLM,2,4.317881,26.886865,19.313380,1.373352,40.024167,2.776325,1.174321,0.155772,8.760331,31.200821
cuda,BartForConditionalGeneration,1,13.702465,63.174097,42.263984,3.254102,86.606051,7.671107,2.542135,0.386522,1.229964,49.114438
cuda,BertForMaskedLM,64,3.068875,37.848890,29.693487,1.508068,45.020651,3.579325,1.325327,0.181989,10.561216,27.517626
cuda,BertForQuestionAnswering,64,3.031590,13.598246,5.555919,1.469329,9.571950,3.525876,1.290685,0.181584,0.483056,6.089221
cuda,BigBird,1,10.055480,12.631792,6.668724,1.113772,16.084256,2.380143,1.132039,0.216141,13.184917,23.851160
cuda,BlenderbotSmallForCausalLM,64,2.393687,17.391917,12.340204,1.195966,29.202723,1.993327,0.863394,0.112211,12.823900,30.958117
cuda,BlenderbotSmallForConditionalGeneration,32,6.176284,40.212403,26.645113,2.716377,58.421749,5.559505,2.123962,0.288324,19.012667,53.700255
cuda,CamemBert,1,3.038280,35.882929,27.777792,1.288026,41.357077,3.230417,1.119925,0.171748,3.083898,18.074500
cuda,DebertaForMaskedLM,4,6.439595,24.499505,16.147424,2.430890,26.734920,4.591149,1.983302,0.328861,20.890765,34.180575
cuda,DebertaForQuestionAnswering,4,6.403381,16.869902,8.577801,2.390845,12.548842,4.515953,1.975192,0.325853,19.746555,26.379660
cuda,DistillGPT2,1,1.220727,16.674529,13.389439,0.863285,24.455750,1.478223,0.600733,0.083104,0.000009,11.985182
cuda,ElectraForCausalLM,1,3.261761,35.833400,27.786070,1.320501,45.134112,3.255401,1.152323,0.176479,3.408710,22.197543
cuda,ElectraForQuestionAnswering,64,3.094205,39.879912,31.714003,1.510489,48.928519,3.551726,1.318126,0.183627,10.618661,29.464355
cuda,GPT2ForSequenceClassification,4,2.623286,36.522658,29.911435,1.581663,42.659031,3.882421,1.282145,0.164162,6.853129,21.291332
cuda,LayoutLMForMaskedLM,16,3.446756,31.296752,23.172896,1.534099,30.000100,3.615612,1.329413,0.181690,0.000012,8.484397
cuda,LayoutLMForSequenceClassification,16,3.223801,16.113836,7.944277,1.513790,16.401221,4.221611,1.369149,0.179433,0.000012,10.093896
cuda,M2M100ForConditionalGeneration,2,12.436760,72.024972,53.194064,3.754282,131.689108,9.349310,3.425030,0.448664,44.470256,127.005453
cuda,MBartForCausalLM,16,4.325694,26.816264,18.985164,1.618134,40.220886,3.635675,1.349792,0.163111,8.799756,31.772831
cuda,MBartForConditionalGeneration,8,12.637534,63.750078,42.675646,4.246449,87.657619,9.136376,3.111206,0.402923,14.232200,63.759762
cuda,MT5ForConditionalGeneration,2,5.222465,68.005795,53.202769,2.388963,83.918526,6.588717,1.811210,0.312424,46.330655,79.649944
cuda,MegatronBertForCausalLM,2,8.102799,72.088970,55.981541,3.797172,72.066466,8.393982,2.710958,0.350928,6.205011,26.339006
cuda,MegatronBertForQuestionAnswering,8,8.230745,70.630857,54.146442,3.596350,66.068183,8.224735,2.522077,0.338319,11.721785,27.495293
cuda,MobileBertForMaskedLM,16,59.512535,73.312072,41.537238,4.171680,73.596148,12.081909,4.343764,0.728008,20.003645,56.666872
cuda,MobileBertForQuestionAnswering,32,58.901078,71.550032,39.732577,4.146260,65.204232,12.124589,4.345610,0.712490,10.448226,40.498798
cuda,OPTForCausalLM,4,2.837447,25.940876,18.878523,1.685724,40.531225,3.730099,1.436798,0.159114,18.307149,41.753380
cuda,PLBartForCausalLM,16,1.696370,17.522476,13.395057,0.826582,27.003687,1.591530,0.665373,0.085301,9.796394,24.290844
cuda,PLBartForConditionalGeneration,8,4.086561,41.540844,30.747587,2.242063,62.410197,4.370357,1.668318,0.229423,28.076792,62.130507
cuda,PegasusForCausalLM,8,4.397428,15.699808,8.035949,1.552543,19.718550,3.587187,1.584660,0.161383,14.362405,27.723385
cuda,PegasusForConditionalGeneration,4,12.434892,47.371078,27.401043,3.893161,68.852277,9.294743,3.455279,0.442262,20.640275,66.294278
cuda,RobertaForCausalLM,4,3.207828,35.047841,27.027970,1.633087,34.151136,3.640453,1.326463,0.182024,20.363898,29.245997
cuda,RobertaForQuestionAnswering,64,3.050608,13.349424,5.240101,1.490827,7.575536,3.553341,1.295769,0.181002,0.491118,4.439026
cuda,Speech2Text2ForCausalLM,64,1.751738,18.801198,15.307335,0.727304,30.773059,1.463400,0.675968,0.085043,8.858508,25.114154
cuda,T5ForConditionalGeneration,4,3.479763,55.024320,45.676222,1.951214,73.024298,3.623361,1.350591,0.229802,18.012768,47.455519
cuda,T5Small,1,3.359751,45.620987,36.483490,1.591928,57.153021,3.205876,1.102531,0.206646,14.654960,37.056867
cuda,TrOCRForCausalLM,8,4.305488,13.685189,6.002666,1.371150,10.040158,2.818558,1.159387,0.154182,0.465420,6.232621
cuda,XGLMForCausalLM,1,7.939557,62.200471,45.210749,2.543984,97.923193,6.945762,2.790696,0.316311,29.413676,85.374459
cuda,YituTechConvBert,1,5.184526,48.131072,35.862099,2.072163,53.551560,5.182429,1.732568,0.254249,39.981333,59.921360
