dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForQuestionAnswering,4,1.731156,3.288601,1.584435,7.745953,3.000828,1.028886,0.132348,1.176635,7.294673,0.513694
cuda,BartForCausalLM,4,1.787199,6.366549,1.938913,8.630973,2.715169,1.413591,0.222649,1.417203,1.441235,5.890111
cuda,BartForConditionalGeneration,2,4.996638,13.925891,4.792700,18.773174,8.151708,2.850806,0.821516,0.928023,1.178610,10.799249
cuda,BertForMaskedLM,16,2.329835,6.505108,1.940121,8.901561,3.197888,1.597403,0.251909,1.855143,6.285341,1.429807
cuda,BertForQuestionAnswering,16,2.437973,6.454339,1.893159,8.867673,3.126368,1.578087,0.245752,1.423861,5.821593,1.013875
cuda,BlenderbotSmallForCausalLM,64,1.239887,3.676829,1.290461,5.655220,1.994955,0.878671,0.145410,2.367384,5.871258,2.017476
cuda,BlenderbotSmallForConditionalGeneration,64,3.538731,8.510488,3.204554,12.197879,5.158314,2.344445,0.480752,2.079389,1.898447,9.119050
cuda,CamemBert,16,2.412890,6.691222,1.953601,9.046078,3.237330,1.615947,0.250340,0.826724,5.228138,0.336201
cuda,DebertaForMaskedLM,4,6.765893,16.172413,2.681333,19.411631,4.348761,2.067455,0.309476,16.385645,0.859988,22.539608
cuda,DebertaForQuestionAnswering,8,6.785589,15.962069,2.610196,19.208751,4.246293,2.023653,0.305918,16.245440,1.756893,22.332589
cuda,DebertaV2ForMaskedLM,1,10.621356,20.058987,3.332655,23.256111,4.854412,2.420031,0.543278,33.550695,1.507193,40.455461
cuda,DebertaV2ForQuestionAnswering,2,11.032675,19.341436,3.802468,22.817866,5.840803,2.884796,0.533075,33.935735,0.508095,41.588942
cuda,DistilBertForMaskedLM,128,0.893128,3.497457,1.003249,5.183707,1.798912,0.712322,0.109538,1.484170,4.220201,1.189932
cuda,DistilBertForQuestionAnswering,256,0.961992,3.440202,0.981037,5.270280,1.810999,0.716055,0.106239,0.943977,3.801453,0.576762
cuda,DistillGPT2,16,1.096859,4.494447,0.903886,6.412776,1.543877,0.901318,0.095651,2.039312,2.669720,4.903375
cuda,ElectraForCausalLM,32,2.403367,8.608670,1.911960,12.066108,3.313247,1.346315,0.249819,3.415672,2.858586,8.880625
