dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2684,18.1232,16.9666
cuda,AlbertForQuestionAnswering,2,1.2705,16.9224,16.3788
cuda,AllenaiLongformerBase,1,1.1593,29.5631,10.5913
cuda,BartForCausalLM,2,1.0222,9.6392,15.5585
cuda,BartForConditionalGeneration,1,1.2599,22.2191,20.9214
cuda,BertForMaskedLM,64,0.9663,12.2850,15.2938
cuda,BertForQuestionAnswering,64,1.0094,11.2371,10.6435
cuda,BigBird,1,0.8497,18.0987,7.2952
cuda,BlenderbotSmallForCausalLM,64,0.9651,7.9162,14.5088
cuda,BlenderbotSmallForConditionalGeneration,32,1.0917,16.8913,10.0800
cuda,CamemBert,1,1.5410,11.2985,5.4829
cuda,DebertaForMaskedLM,4,1.2315,19.0013,8.6114
cuda,DebertaForQuestionAnswering,4,1.3749,18.0699,6.1820
cuda,DistilBertForMaskedLM,16,1.3843,9.1386,4.7091
cuda,DistilBertForQuestionAnswering,32,1.2640,8.1981,4.3177
cuda,DistillGPT2,1,1.7389,5.7073,4.3538
cuda,ElectraForCausalLM,1,1.4689,11.4634,1.0255
cuda,ElectraForQuestionAnswering,64,1.2495,11.5446,12.2266
cuda,GPT2ForSequenceClassification,4,1.5897,10.4144,14.6946
cuda,LayoutLMForMaskedLM,16,1.0585,12.6438,17.9763
cuda,LayoutLMForSequenceClassification,16,1.1186,11.6608,13.3478
cuda,M2M100ForConditionalGeneration,2,1.2240,22.2208,22.2829
cuda,MBartForCausalLM,16,1.1221,10.9296,13.4612
cuda,MBartForConditionalGeneration,8,1.2826,23.1917,18.8262
cuda,MT5ForConditionalGeneration,2,1.5843,23.0775,14.8680
cuda,MegatronBertForCausalLM,2,1.5241,19.0529,14.8043
cuda,MegatronBertForQuestionAnswering,8,1.4969,18.4501,15.2283
cuda,MobileBertForMaskedLM,16,1.4220,239.6002,3.8842
cuda,MobileBertForQuestionAnswering,32,1.4568,236.2995,3.3851
cuda,OPTForCausalLM,4,1.5546,9.6502,6.3070
cuda,PLBartForCausalLM,16,1.1515,6.9782,6.6715
cuda,PLBartForConditionalGeneration,8,1.2897,14.2813,7.6770
cuda,PegasusForCausalLM,8,1.3105,11.3092,11.1014
cuda,PegasusForConditionalGeneration,4,1.2855,21.5697,18.2464
cuda,RobertaForCausalLM,4,1.5316,11.0868,5.2991
cuda,RobertaForQuestionAnswering,64,1.0154,10.6565,10.6436
cuda,Speech2Text2ForCausalLM,64,1.3004,7.3928,3.3315
cuda,T5ForConditionalGeneration,4,0.9575,18.7257,11.4313
cuda,T5Small,1,1.4372,17.7922,4.6618
cuda,TrOCRForCausalLM,8,1.4331,9.4650,10.9367
cuda,XGLMForCausalLM,1,1.2687,21.7026,26.8801
cuda,XLNetLMHeadModel,4,1.1066,29.4297,24.1759
cuda,YituTechConvBert,1,1.4087,15.6633,5.2204
