dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.3449,39.1834,15.7676
cuda,AlbertForQuestionAnswering,2,1.3521,19.6217,15.1208
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.1147,28.9201,15.0791
cuda,BartForConditionalGeneration,1,1.5287,54.0046,22.0729
cuda,BertForMaskedLM,64,1.1104,31.6557,14.7827
cuda,BertForQuestionAnswering,64,1.2084,17.6590,7.9101
cuda,BigBird,1,3.2469,92.8623,8.0213
cuda,BlenderbotSmallForCausalLM,64,1.0676,25.8107,16.2799
cuda,BlenderbotSmallForConditionalGeneration,32,1.4391,50.5952,11.4393
cuda,CamemBert,1,2.8105,30.5558,5.8330
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.5163,30.4777,5.2839
cuda,DistilBertForQuestionAnswering,32,1.2003,29.3067,4.0814
cuda,DistillGPT2,1,1.0223,18.4052,4.4898
cuda,ElectraForCausalLM,1,3.9506,32.8938,1.2026
cuda,ElectraForQuestionAnswering,64,1.5792,40.4368,5.9610
cuda,GPT2ForSequenceClassification,4,1.8426,31.3382,10.1266
cuda,LayoutLMForMaskedLM,16,1.2154,22.6170,15.0672
cuda,LayoutLMForSequenceClassification,16,1.3056,25.4923,8.8792
cuda,M2M100ForConditionalGeneration,2,2.8169,68.1764,24.1650
cuda,MBartForCausalLM,16,1.1684,24.8809,14.3788
cuda,MBartForConditionalGeneration,8,1.8608,58.7991,21.0517
cuda,MT5ForConditionalGeneration,2,3.9745,63.2738,16.1085
cuda,MegatronBertForCausalLM,2,3.9388,45.4555,15.7747
cuda,MegatronBertForQuestionAnswering,8,2.5263,36.8348,16.2132
cuda,MobileBertForMaskedLM,16,3.9148,67.4758,4.2909
cuda,MobileBertForQuestionAnswering,32,3.1844,61.0946,3.7369
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2932,13.2247,7.4471
cuda,PLBartForConditionalGeneration,8,1.9305,45.4343,8.6481
cuda,PegasusForCausalLM,8,1.5147,28.9965,12.1108
cuda,PegasusForConditionalGeneration,4,2.3700,74.6708,19.9252
cuda,RobertaForCausalLM,4,3.1975,29.8781,5.6983
cuda,RobertaForQuestionAnswering,64,1.2171,15.1136,7.9103
cuda,Speech2Text2ForCausalLM,64,1.6300,27.0694,3.6486
cuda,T5ForConditionalGeneration,4,0.0018,245.1823,12.0612
cuda,T5Small,1,0.0012,277.4077,5.0568
cuda,TrOCRForCausalLM,8,1.6047,14.7292,11.7572
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,3.8328,42.0341,5.5932
