dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.995158,4.267055,1.906154,8.548215,2.845909,1.062327,0.144392,9.449215,15.730435
cuda,AlbertForQuestionAnswering,2,1.992847,3.713311,1.843988,6.012747,2.805758,1.054624,0.139965,0.531933,4.767900
cuda,BartForCausalLM,2,2.081054,5.980797,2.237007,8.650602,2.817789,1.610754,0.253620,8.066137,13.079180
cuda,BartForConditionalGeneration,1,5.788072,12.504719,4.898285,17.338501,7.580778,2.810927,0.977017,1.014343,11.022105
cuda,BertForMaskedLM,64,2.676997,6.864536,2.391698,9.218075,3.525105,1.435855,0.287583,11.519618,16.383345
cuda,BertForQuestionAnswering,64,2.673864,6.785473,2.319982,8.766926,3.468333,1.408068,0.282842,0.442571,4.858133
cuda,BigBird,1,10.461668,6.967199,1.618832,9.967503,2.411140,1.277164,0.216772,10.805667,15.551761
cuda,BlenderbotSmallForCausalLM,64,1.437370,3.516792,1.571792,5.940616,2.011497,0.940963,0.159146,12.789509,16.858350
cuda,BlenderbotSmallForConditionalGeneration,32,3.863901,8.243791,3.927491,12.878539,5.614298,2.344424,0.580591,19.135389,27.883882
cuda,CamemBert,1,2.667020,6.308762,2.054813,8.497260,3.167520,1.239588,0.264703,3.023373,7.378907
cuda,DebertaForMaskedLM,4,6.586098,14.376417,3.610663,18.036179,4.617833,2.184876,0.335298,21.223301,28.748879
cuda,DebertaForQuestionAnswering,4,6.567715,12.988216,3.515763,16.012884,4.575243,2.181185,0.333367,19.890890,26.683046
cuda,DistilBertForMaskedLM,16,1.134339,3.727778,1.404490,5.201095,2.010638,0.770345,0.120975,10.017926,12.955063
cuda,DistilBertForQuestionAnswering,32,1.129411,3.990449,1.313174,5.535838,1.906672,0.742707,0.117194,14.196146,17.111967
cuda,DistillGPT2,1,1.201263,3.437628,0.933800,5.259584,1.350676,0.631608,0.100044,16.653661,19.460394
cuda,ElectraForCausalLM,1,2.656619,6.272480,2.073059,8.500200,3.213207,1.249957,0.263830,3.565610,7.978975
cuda,ElectraForQuestionAnswering,64,2.745667,6.837978,2.395581,9.071469,3.569757,1.451642,0.288845,10.848350,15.591804
cuda,GPT2ForSequenceClassification,4,2.577547,6.601436,2.390011,8.733126,2.938576,1.343955,0.232162,6.874829,11.496526
cuda,LayoutLMForMaskedLM,16,2.834599,6.899986,2.447404,9.219338,3.597221,1.452250,0.291891,9.505666,14.387686
cuda,LayoutLMForSequenceClassification,16,2.877733,6.785580,2.427970,10.815765,4.243539,2.080048,0.284817,22.759392,29.332775
cuda,M2M100ForConditionalGeneration,2,5.191973,10.098974,4.294545,17.875815,6.790257,3.274514,0.683059,41.048756,53.355920
cuda,MBartForCausalLM,16,2.135679,6.489644,2.436858,10.106854,3.832566,1.475300,0.271067,7.804769,13.970765
cuda,MBartForConditionalGeneration,8,5.847597,11.935436,6.003090,18.482076,8.765666,3.342872,1.083752,13.795524,26.628169
cuda,MT5ForConditionalGeneration,2,4.663033,11.695468,3.662169,16.368961,5.972945,2.708637,0.435002,43.526057,52.052629
cuda,MegatronBertForCausalLM,2,5.408041,14.083319,5.435739,18.972061,7.979194,2.875904,0.779531,6.025095,16.581336
cuda,MegatronBertForQuestionAnswering,8,5.376151,13.936295,5.113835,18.347728,7.607246,2.621002,0.726533,6.071073,15.826514
cuda,MobileBertForMaskedLM,16,12.736804,13.917846,5.429281,26.462914,12.063370,4.836991,2.530339,20.016598,38.382298
cuda,MobileBertForQuestionAnswering,32,12.590132,13.723408,5.310066,25.958709,11.901135,4.759479,2.539498,10.322615,28.254906
cuda,OPTForCausalLM,4,2.247827,5.213279,1.933076,8.157484,3.205518,1.449500,0.255378,19.000678,23.976315
cuda,PLBartForCausalLM,16,1.124099,4.909824,1.294893,6.998977,1.625185,0.739485,0.112181,9.556959,12.996965
cuda,PLBartForConditionalGeneration,8,3.030320,7.488842,2.946559,11.560122,4.409077,2.224478,0.390214,29.676723,37.154874
cuda,PegasusForCausalLM,8,2.163447,6.610732,2.333326,9.767827,2.961959,1.340619,0.261261,12.978761,18.579284
cuda,PegasusForConditionalGeneration,4,5.522568,11.809337,5.537592,19.193880,8.088423,3.614509,0.786897,20.059544,33.257648
cuda,RobertaForCausalLM,4,2.750274,7.014505,2.545389,9.330211,3.613122,1.443846,0.283436,19.995426,24.969694
cuda,RobertaForQuestionAnswering,64,2.747593,6.791195,2.332621,8.750143,3.461228,1.409864,0.281374,0.461811,4.865309
cuda,Speech2Text2ForCausalLM,64,1.184539,4.807488,0.910385,7.314397,1.421512,0.718021,0.112985,9.157673,12.627984
cuda,T5ForConditionalGeneration,4,3.209079,8.997677,2.738005,11.760129,3.851687,1.500249,0.278574,17.447009,23.082361
cuda,T5Small,1,3.258182,8.274958,2.318914,10.967114,3.447892,1.282766,0.260365,17.456243,22.598277
cuda,TrOCRForCausalLM,8,2.116257,6.018065,2.231131,8.145204,2.836852,1.602564,0.251691,0.417225,4.882297
cuda,XGLMForCausalLM,1,4.471599,9.339401,4.572484,14.889649,6.444887,2.426162,0.654913,26.767019,37.120884
cuda,XLNetLMHeadModel,4,5.891779,37.485390,6.601646,41.676866,8.448083,3.370011,0.853180,11.123464
cuda,YituTechConvBert,1,3.890177,8.378364,3.894685,12.033677,5.148802,1.925441,0.452086,34.811090,42.533449
