dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.6461,19.8435,1.4235
cuda,AlbertForQuestionAnswering,2,1.6491,17.1831,1.4400
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.4516,19.6195,1.1204
cuda,BartForConditionalGeneration,1,1.7714,46.8986,1.1415
cuda,BertForMaskedLM,64,1.3170,22.0051,1.0365
cuda,BertForQuestionAnswering,64,1.3999,21.2348,1.0621
cuda,BigBird,1,1.0251,29.3896,1.1192
cuda,BlenderbotSmallForCausalLM,64,1.3120,14.1211,1.0441
cuda,BlenderbotSmallForConditionalGeneration,32,1.6928,33.8027,1.1008
cuda,CamemBert,1,1.7784,21.4368,1.0095
cuda,DebertaForMaskedLM,4,1.2378,35.1018,1.1125
cuda,DebertaForQuestionAnswering,4,1.2299,34.2262,1.1472
cuda,DistilBertForMaskedLM,16,1.7378,12.0578,1.0168
cuda,DistilBertForQuestionAnswering,32,1.7123,11.7694,1.0584
cuda,DistillGPT2,1,2.0686,10.5911,1.0545
cuda,ElectraForCausalLM,1,1.7048,21.8899,1.0110
cuda,ElectraForQuestionAnswering,64,1.9104,22.3866,1.0704
cuda,GPT2ForSequenceClassification,4,2.1163,20.2320,1.1635
cuda,LayoutLMForMaskedLM,16,1.5656,22.7907,1.0264
cuda,LayoutLMForSequenceClassification,16,1.6987,23.7189,1.0614
cuda,M2M100ForConditionalGeneration,2,1.6150,50.0348,1.0048
cuda,MBartForCausalLM,16,1.4182,20.9377,1.0451
cuda,MBartForConditionalGeneration,8,1.8204,51.0072,1.0626
cuda,MT5ForConditionalGeneration,2,2.4169,37.5933,0.6019
cuda,MegatronBertForCausalLM,2,1.7409,47.3342,0.7726
cuda,MegatronBertForQuestionAnswering,8,1.8681,44.8143,0.9051
cuda,MobileBertForMaskedLM,16,1.7318,76.0038,1.0683
cuda,MobileBertForQuestionAnswering,32,1.7407,74.0658,0.8395
cuda,OPTForCausalLM,4,1.9383,19.0927,1.0190
cuda,PLBartForCausalLM,16,1.5062,11.4105,1.0130
cuda,PLBartForConditionalGeneration,8,1.8791,26.6755,1.0221
cuda,PegasusForCausalLM,8,1.6918,21.1057,1.0404
cuda,PegasusForConditionalGeneration,4,1.6961,50.1654,1.0358
cuda,RobertaForCausalLM,4,1.7565,22.6500,0.9237
cuda,RobertaForQuestionAnswering,64,1.3965,20.6543,1.0621
cuda,Speech2Text2ForCausalLM,64,1.7876,11.7505,1.0750
cuda,T5ForConditionalGeneration,4,1.5996,25.8627,1.2292
cuda,T5Small,1,1.4468,25.1827,1.1703
cuda,TrOCRForCausalLM,8,1.7879,19.4415,1.0171
cuda,XGLMForCausalLM,1,1.7645,41.0403,1.0000
cuda,XLNetLMHeadModel,4,1.6285,59.9689,1.0109
cuda,YituTechConvBert,1,1.6775,31.7395,0.9718
