dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.626535
cuda,LearningToPaint,96,0.709902
cuda,alexnet,128,0.230880
cuda,dcgan,32,0.218869
cuda,demucs,4,0.358991
cuda,densenet121,4,3.648657
cuda,drq,1,0.217339
cuda,functorch_dp_cifar10,64,0.579224
cuda,lennard_jones,1000,0.195369
cuda,mnasnet1_0,32,1.460990
cuda,mobilenet_v2,96,1.518277
cuda,mobilenet_v3_large,32,1.607611
cuda,nvidia_deeprecommender,256,0.281040
cuda,pytorch_CycleGAN_and_pix2pix,1,0.671842
cuda,pytorch_stargan,16,0.662874
cuda,pytorch_struct,200,0.376529
cuda,pytorch_unet,1,0.784545
cuda,resnet18,16,0.667422
cuda,resnet50,32,1.533178
cuda,resnext50_32x4d,8,1.534274
cuda,shufflenet_v2_x1_0,128,1.707255
cuda,soft_actor_critic,256,0.234477
cuda,squeezenet1_1,32,0.392184
cuda,timm_efficientnet,32,2.547561
cuda,timm_nfnet,128,2.773274
cuda,timm_regnet,32,3.353263
cuda,timm_resnest,32,0.982668
cuda,timm_vision_transformer,8,1.499041
cuda,timm_vision_transformer_large,8,4.900657
cuda,timm_vovnet,32,1.972049
cuda,tts_angular,64,0.236852
cuda,vgg16,64,0.300858
cuda,yolov3,16,3.823689
