dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.182801,3.516985,2.586074,7.627039,2.566109,1.099639,0.144921,6.985434,0.830900
cuda,AlbertForQuestionAnswering,4,2.215545,3.337081,2.523890,7.675056,2.572024,1.090858,0.142678,6.949510,0.435494
cuda,BartForCausalLM,4,2.329593,5.932639,2.814305,8.752313,3.446761,1.342937,0.248508,1.617496,5.733274
cuda,BartForConditionalGeneration,2,6.401368,14.415749,9.111254,19.614089,8.273839,3.556176,1.000888,1.128047,14.566356
cuda,BertForMaskedLM,16,2.910907,5.160164,3.564898,7.029201,3.044770,1.458935,0.290834,5.542167,1.445420
cuda,BertForQuestionAnswering,16,2.854426,5.070387,3.427350,6.843086,2.976230,1.441948,0.280622,5.306573,1.012908
cuda,BlenderbotForCausalLM,4,4.777124,8.751336,7.321286,14.842576,6.651053,3.798248,0.777598,13.617095,3.511571
cuda,BlenderbotSmallForCausalLM,64,1.544643,3.712474,1.845097,6.374920,2.538713,0.983656,0.159161,4.573451,2.632422
cuda,BlenderbotSmallForConditionalGeneration,64,4.205202,8.814618,5.559887,12.300948,5.483419,2.481088,0.569765,1.864442,9.216706
cuda,CamemBert,16,2.890608,5.247222,3.566112,7.105488,3.073251,1.473723,0.288380,5.533804,0.333580
cuda,DebertaForMaskedLM,4,6.674559,13.925910,3.763653,17.588943,5.219170,2.330036,0.334265,0.919796,7.917928
cuda,DebertaForQuestionAnswering,8,6.684233,13.721222,3.692779,17.660041,5.321795,2.146440,0.337279,1.824734,7.854401
cuda,DebertaV2ForMaskedLM,1,11.480619,16.510757,4.591007,22.443752,7.185909,3.354067,0.592638,1.548746,10.896068
cuda,DebertaV2ForQuestionAnswering,2,11.644106,15.955722,5.643572,21.699990,7.554343,3.351775,0.599009,0.579393,11.766495
cuda,DistilBertForMaskedLM,128,1.191472,2.941176,1.761583,4.558780,1.639907,0.779240,0.122272,3.438219,1.148417
cuda,DistilBertForQuestionAnswering,256,1.199032,2.928736,1.661634,4.693021,1.643682,0.788941,0.121011,3.480942,0.559470
cuda,DistillGPT2,16,1.246732,3.772228,1.213870,5.864441,1.917940,0.759342,0.107431,2.400634,3.351929
cuda,ElectraForCausalLM,32,2.958452,6.077379,3.288017,8.569046,3.607974,1.549816,0.296543,2.671046,5.889121
cuda,ElectraForQuestionAnswering,64,2.936609,5.181489,3.178229,7.053635,3.031891,1.467482,0.282565,5.455674,1.338645
cuda,GPT2ForSequenceClassification,4,2.467104,4.811081,2.386498,7.423183,3.349846,1.357659,0.241234,5.089581,1.416570
cuda,LayoutLMForMaskedLM,16,2.916822,5.196319,3.298381,7.560392,3.518239,1.494417,0.294027,6.076081,1.444383
cuda,LayoutLMForSequenceClassification,16,2.930657,5.238904,3.192438,8.819619,3.756136,2.118097,0.282881,7.183785,5.991901
cuda,M2M100ForConditionalGeneration,16,6.044742,11.156624,6.570552,18.347506,6.520408,3.397553,0.722223,9.786317,13.980565
cuda,MBartForCausalLM,4,2.271766,6.601127,3.559188,9.030056,2.979606,1.402522,0.270205,1.630524,6.093918
cuda,MBartForConditionalGeneration,2,6.320331,13.189121,9.592096,19.600041,9.690969,3.677228,1.091863,0.569541,16.267287
cuda,MT5ForConditionalGeneration,16,5.349109,9.687838,5.277435,15.306832,5.831485,2.140760,0.442456,19.711700,11.074353
cuda,MegatronBertForCausalLM,4,5.728028,10.137737,7.299397,14.628494,7.761589,3.032544,0.814798,12.557023,0.408958
cuda,MegatronBertForQuestionAnswering,8,5.675946,9.916443,7.057940,14.451690,7.676270,2.919400,0.800850,12.334348,0.531039
cuda,MobileBertForMaskedLM,64,13.595465,10.461370,10.262132,21.448218,11.289650,5.032077,2.524401,22.377293,1.717500
cuda,MobileBertForQuestionAnswering,128,13.670377,10.446838,10.749888,24.114540,11.742172,6.915931,2.832160,25.542682,1.055135
cuda,OPTForCausalLM,2,2.300208,5.158461,2.166686,8.388496,3.678870,1.492004,0.257104,5.482476,1.381227
cuda,PLBartForCausalLM,8,1.200533,4.359896,1.626407,6.579260,1.862973,0.778330,0.113019,2.365160,3.901117
cuda,PLBartForConditionalGeneration,4,3.272968,7.495577,4.227207,10.945224,3.972309,1.944213,0.386099,1.767511,7.809221
cuda,PegasusForCausalLM,32,2.507339,6.225015,3.284732,9.565736,3.325524,1.491178,0.290298,1.720618,6.729800
cuda,PegasusForConditionalGeneration,32,6.209205,12.277022,9.202807,18.543039,7.762770,3.749324,0.807338,0.663795,15.728371
cuda,Reformer,16,2.357455,7.768898,0.781630,8.609058,1.379909,0.611891,0.053270,1.613959,1.664971
cuda,RobertaForCausalLM,16,2.859354,5.873612,3.267374,7.984065,3.123052,1.884418,0.285011,0.715299,5.797187
cuda,RobertaForQuestionAnswering,16,2.874981,5.098387,3.153088,6.625466,2.997104,1.461361,0.279565,5.083894
cuda,Speech2Text2ForCausalLM,256,1.409063,4.571671,1.008258,6.961750,1.597577,0.711205,0.106957,1.166519,3.444945
cuda,T5ForConditionalGeneration,4,3.656119,7.175349,3.038153,10.738179,4.243186,1.539767,0.284652,5.679275,6.723711
cuda,T5Small,4,3.641236,7.105189,3.041806,10.664930,4.244744,1.549906,0.290982,5.498483,6.720993
cuda,TrOCRForCausalLM,32,2.236946,5.985895,2.808127,8.622445,3.536354,1.419560,0.262170,1.222800,5.543737
cuda,XGLMForCausalLM,8,4.870098,11.426477,6.927919,17.089768,7.378081,2.833520,0.751020,31.578661,13.403543
cuda,XLNetLMHeadModel,8,6.686551,88.879368,9.583997,91.991834,8.794711,77.818462,0.792339,8.044345,13.420545
cuda,YituTechConvBert,16,4.157178,7.825085,5.081985,11.998663,5.717600,2.214970,0.471076,10.017160,9.414886
