dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.172948,3.507948,2.334109,7.835187,2.552807,1.411171,0.144444,1.288383,8.234423,0.791733
cuda,AlbertForQuestionAnswering,4,2.191254,3.322036,2.259089,7.873502,2.541249,1.415374,0.141282,0.904058,7.803523,0.415553
cuda,BartForCausalLM,4,2.297514,5.910438,2.799718,8.736833,3.091381,1.711827,0.250705,1.492714,1.719630,7.223350
cuda,BartForConditionalGeneration,2,6.306295,14.556195,8.381859,19.839257,9.197342,3.551702,0.992888,1.232477,1.180925,15.169757
cuda,BertForMaskedLM,16,2.941266,5.168447,3.242491,7.429012,3.432307,1.473592,0.287487,1.844417,7.457960,1.455231
cuda,BertForQuestionAnswering,16,2.878239,5.009487,3.121023,7.174403,2.987433,1.833859,0.277234,1.351262,6.746660,1.024547
cuda,BlenderbotSmallForCausalLM,64,1.549467,3.639150,1.841795,5.981921,2.287496,0.997228,0.160138,3.002371,7.257017,2.643384
cuda,BlenderbotSmallForConditionalGeneration,64,4.232136,8.727620,5.112031,12.819533,6.096116,2.483367,0.576140,2.141456,1.955567,11.527069
cuda,CamemBert,16,2.912006,5.115876,3.240147,7.348428,3.421404,1.460115,0.288319,0.675447,6.259574,0.338642
cuda,DebertaForMaskedLM,4,6.633923,13.084645,3.670793,16.707065,4.552161,2.206228,0.338496,19.958392,0.964289,27.506402
cuda,DebertaForQuestionAnswering,8,6.639393,13.044263,3.579937,16.635986,4.503779,2.190753,0.335371,20.949408,1.822496,28.373814
cuda,DebertaV2ForMaskedLM,1,11.409041,16.062135,4.769476,20.914059,5.873032,3.090163,0.599927,57.050115,1.560236,67.100883
cuda,DebertaV2ForQuestionAnswering,2,11.485229,15.887359,5.559508,20.896564,6.685903,3.430203,0.605792,57.259397,0.554340,68.252592
cuda,DistilBertForMaskedLM,128,1.209966,2.908400,1.519070,4.638331,1.638268,0.777512,0.120375,1.411460,4.719249,1.144480
cuda,DistilBertForQuestionAnswering,256,1.225506,2.955925,1.459310,4.730638,1.661652,0.803271,0.117580,0.828515,4.121408,0.552643
cuda,DistillGPT2,16,1.253630,3.671210,1.218776,5.525584,1.721192,0.756905,0.106829,2.214676,2.396051,5.335963
cuda,ElectraForCausalLM,32,2.920756,6.016128,3.310505,8.314214,3.568203,1.541807,0.294059,2.708286,2.787643,8.429250
cuda,ElectraForQuestionAnswering,64,2.911138,5.088953,3.146517,7.315579,3.429379,1.474291,0.284249,1.678447,7.164203,1.341577
cuda,GPT2ForSequenceClassification,4,2.480630,4.800074,2.383738,7.151003,3.028227,1.356227,0.241539,1.722689,6.550886,1.423442
cuda,LayoutLMForMaskedLM,16,2.935955,5.158481,3.280524,7.451867,3.470215,1.497249,0.294183,1.882620,7.569973,1.454984
cuda,LayoutLMForSequenceClassification,16,2.936857,5.132696,3.202147,8.666517,4.124338,1.725897,0.285701,6.538427,13.386230,6.109933
cuda,M2M100ForConditionalGeneration,16,6.325022,12.306812,5.895887,20.165909,8.132669,3.669822,0.810712,4.515248,11.458589,18.710580
cuda,MBartForCausalLM,4,2.274373,6.399042,3.200149,9.214942,3.315801,1.403446,0.270245,1.504881,1.547455,7.629361
cuda,MBartForConditionalGeneration,2,6.219587,13.111920,8.800103,19.378297,9.501008,3.661560,1.086526,1.306686,0.597476,16.651120
cuda,MT5ForConditionalGeneration,16,5.413654,9.719679,5.318804,15.164686,5.766334,2.145025,0.439230,3.789099,19.815498,14.740524
cuda,MegatronBertForCausalLM,4,5.605146,10.172883,7.342273,14.609487,7.731067,3.010256,0.827491,1.355308,13.367824,0.407265
cuda,MegatronBertForQuestionAnswering,8,5.878857,10.134214,7.233463,14.772482,7.881042,2.998604,0.816631,1.655972,13.768066,0.488508
cuda,MobileBertForMaskedLM,64,13.661274,10.426703,10.160822,21.337685,11.261740,4.946358,2.565087,3.679677,25.144976,1.727734
cuda,MobileBertForQuestionAnswering,128,13.868398,10.384855,10.651909,23.868813,11.681475,6.816391,2.806911,2.722811,27.240054,1.016577
cuda,OPTForCausalLM,2,2.322165,5.073263,2.159886,8.281672,3.353706,1.820149,0.255945,1.712441,7.170866,1.405074
cuda,PLBartForCausalLM,8,1.215809,4.268763,1.615380,6.139975,1.608960,0.766799,0.111725,2.161180,2.317084,5.703122
cuda,PLBartForConditionalGeneration,4,3.259596,7.459601,3.842545,11.395299,4.446150,1.951630,0.376985,2.003539,1.962333,9.919336
cuda,PegasusForCausalLM,32,2.369828,6.176246,2.981329,9.864655,3.659418,1.489386,0.284816,1.954292,1.721081,8.732007
cuda,PegasusForConditionalGeneration,32,6.049588,12.245376,7.318953,19.561528,8.850894,3.750184,0.810821,3.164324,0.659805,18.073643
cuda,Reformer,16,2.236624,7.439233,0.786722,8.169167,1.213587,0.611271,0.052736,1.281321,1.627778,2.845200
cuda,RobertaForCausalLM,16,2.905662,5.891905,3.264410,7.934175,3.499318,1.509484,0.285644,0.673677,0.717735,6.093369
cuda,RobertaForQuestionAnswering,16,2.893662,5.094999,3.155127,6.975878,3.000398,1.855034,0.283614,0.384223,5.530163
cuda,Speech2Text2ForCausalLM,256,1.254580,4.763608,1.037949,7.277658,1.637119,0.736364,0.108897,1.727628,1.170626,5.330748
cuda,T5ForConditionalGeneration,4,3.689385,7.123546,3.015097,10.737952,3.901019,1.531552,0.288229,2.202144,5.670717,8.955931
cuda,T5Small,4,3.682654,7.039167,3.010668,10.187161,3.873319,1.518105,0.286651,2.234311,5.698761,8.517640
cuda,TrOCRForCausalLM,32,2.278334,6.059677,2.820597,8.718000,3.586106,1.427919,0.262945,1.129658,1.223759,6.711596
cuda,XGLMForCausalLM,8,4.684515,11.378337,6.963632,17.007322,7.429612,2.840615,0.742453,4.377164,31.706828,17.190658
cuda,XLNetLMHeadModel,8,6.784781,141.263538,9.635995,144.347236,8.824890,130.035937,0.821414,8.054179,13.431134
cuda,YituTechConvBert,16,4.179250,7.939132,5.049028,12.123420,5.692274,2.224616,0.467911,5.663679,9.808787,15.061971
