dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.565823,15.615984,12.617559,7.285759,1.662671,13.361041,3.209983,1.431906,0.150268,0.002491,7.111187,7.882668
cuda,AlbertForQuestionAnswering,4,17.517412,15.598841,12.556994,7.238913,1.637865,13.387940,2.945207,1.671942,0.145814,0.002405,3.387433,7.932615
cuda,BartForCausalLM,4,25.736595,22.369895,18.956834,13.545564,1.645916,20.265744,2.631979,1.739910,0.198959,3.620337,1.838511,12.164015
cuda,BartForConditionalGeneration,2,40.234226,33.006617,29.607938,14.679953,4.315725,22.157187,7.683992,3.853588,1.028675,0.697452,0.431377,12.900238
cuda,BertForMaskedLM,16,20.732810,17.316082,14.339308,8.112046,1.760162,13.645496,2.906354,2.063948,0.268773,0.002556,2.651761,7.466512
cuda,BertForQuestionAnswering,16,20.820765,17.361029,14.338392,8.055672,1.762320,13.580114,3.123618,1.839211,0.265428,0.002486,2.258128,7.462844
cuda,BlenderbotSmallForCausalLM,64,17.499330,15.051238,11.775161,8.061278,1.126954,15.642429,1.894278,1.196769,0.135480,3.534877,2.428029,12.362252
cuda,BlenderbotSmallForConditionalGeneration,64,28.489560,23.643807,20.049751,10.148810,2.656883,16.821390,5.136917,2.620128,0.561544,1.482104,2.315219,11.089458
cuda,CamemBert,16,20.311960,16.854336,13.905921,7.697708,1.778971,12.665644,3.123326,1.868134,0.271390,0.002497,1.266971,6.917788
cuda,DistilBertForMaskedLM,128,14.826698,13.270987,10.213306,7.082659,0.954803,11.287585,1.785935,0.895876,0.114796,3.439825,8.526574,8.684618
cuda,DistilBertForQuestionAnswering,256,14.759611,13.226520,10.177976,7.054795,0.941416,11.545444,1.813137,0.884607,0.110133,3.699246,10.802394,9.216469
cuda,DistillGPT2,16,15.494870,13.793169,9.941716,6.991973,1.024262,11.834420,1.920864,0.891637,0.101961,1.004042,4.027675,6.950536
cuda,ElectraForCausalLM,32,26.012029,22.513919,19.528130,13.250297,1.788254,27.138011,3.162486,1.692022,0.275537,1.840815,8.669446,17.686980
cuda,ElectraForQuestionAnswering,64,20.538566,17.115363,14.110862,7.874194,1.798826,17.171085,3.427506,1.617727,0.273476,0.002365,3.016496,11.268443
cuda,GPT2ForSequenceClassification,4,20.149031,16.861024,13.848064,8.374281,2.080611,11.628850,3.095738,1.621477,0.234284,0.278575,1.777849,5.766808
cuda,GoogleFnet,16,17.766649,15.677364,12.662358,9.516992,1.088659,17.556172,1.705730,0.935094,0.117655,4.144383,2.077701,13.390605
cuda,LayoutLMForMaskedLM,16,21.087356,17.349444,14.369825,7.990166,1.801836,13.665435,2.991582,1.903500,0.277359,1.946846,2.610644,9.590514
cuda,LayoutLMForSequenceClassification,16,21.050652,17.359136,14.377023,8.089977,1.793425,15.399877,3.993165,2.088032,0.273481,6.323095,6.918560,15.595823
cuda,M2M100ForConditionalGeneration,16,45.855545,36.601867,33.354967,19.049716,4.071388,31.380950,7.042114,4.361989,0.578710,16.386902,21.309528,33.217310
cuda,MBartForCausalLM,4,25.064919,21.672679,18.330007,12.935651,1.710626,19.926238,2.729856,1.788326,0.202171,3.651031,1.839471,12.529464
cuda,MBartForConditionalGeneration,2,42.675096,35.416644,31.874262,16.678602,4.127299,24.447368,8.183142,3.966855,1.030882,0.712880,0.389890,13.026597
cuda,MT5ForConditionalGeneration,16,32.857400,26.821133,23.754839,12.602763,3.290153,20.364025,5.558213,2.232233,0.465581,39.720904,74.024457,51.375767
cuda,MegatronBertForCausalLM,4,34.157125,27.400771,24.238054,12.174927,3.515056,19.491062,6.679337,3.186990,0.711751,0.975174,3.111768,12.142101
cuda,MegatronBertForQuestionAnswering,8,33.571382,26.852181,23.693774,11.648403,3.495516,19.709008,6.620293,3.139379,0.704723,1.500320,2.062500,13.390525
cuda,MobileBertForMaskedLM,64,50.835049,36.946287,33.141887,12.006059,5.572851,26.732500,9.155076,5.678291,2.318789,18.543483,33.704021,39.430370
cuda,MobileBertForQuestionAnswering,128,48.207313,34.900164,31.764834,11.859840,5.187497,27.509993,9.085088,6.026222,2.345413,14.962889,29.280152,36.794639
cuda,PLBartForCausalLM,8,19.116982,17.093624,14.052503,10.883440,0.938242,16.526934,1.544171,0.938221,0.106219,2.199790,1.558362,8.875951
cuda,PLBartForConditionalGeneration,4,31.730971,26.615028,23.014956,15.465686,2.257363,23.951611,3.499857,2.203961,0.288336,3.081768,2.118255,14.048093
cuda,PegasusForCausalLM,32,21.872851,18.585077,15.567050,10.001378,1.685919,17.182617,2.707066,1.761638,0.197624,4.154616,2.290154,13.197672
cuda,PegasusForConditionalGeneration,32,38.956028,34.799383,31.575660,17.122205,3.949302,26.160928,7.548470,4.001657,0.725294,2.272743,1.854860,15.661871
cuda,RobertaForCausalLM,16,20.728740,17.290797,14.308913,8.061064,1.805097,12.544137,3.510133,1.666570,0.271353,0.002533,1.644030,6.461600
cuda,RobertaForQuestionAnswering,16,20.209620,16.777804,13.811385,7.581002,1.782856,11.612351,2.916174,1.853251,0.272578,0.002483,0.925498,5.981385
cuda,Speech2Text2ForCausalLM,256,19.601747,17.742739,13.833817,11.095043,0.813802,17.472263,1.471464,0.912399,0.107098,3.105005,3.693611,10.389228
cuda,T5ForConditionalGeneration,4,25.038087,20.911406,17.858763,9.878008,2.202046,15.342191,4.035600,1.636162,0.291522,2.976256,8.900061,10.857088
cuda,T5Small,4,24.836926,20.720150,17.689762,9.727331,2.188511,15.038527,4.000564,1.625154,0.288096,3.337437,9.371685,11.050549
cuda,XGLMForCausalLM,8,34.734210,28.960698,25.848780,14.526498,3.790956,24.403815,6.125371,3.748760,0.412880,9.073362,4.838559,23.106668
cuda,XLNetLMHeadModel,8,52.539794,45.261041,42.012331,22.746661,5.648111,29.925345,15.195209,3.943861,0.847870,11.310271,13.367337
cuda,YituTechConvBert,16,30.547683,25.568034,21.841491,11.950829,3.020980,24.005522,5.118330,2.422905,0.458538,1.010915,12.185504,16.345348
