dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.712151,15.768080,12.668112,7.329195,1.665262,13.491352,3.187343,1.426474,0.148478,6.883614,7.967153
cuda,AlbertForQuestionAnswering,4,17.139729,15.209553,12.123269,6.742043,1.638078,12.887070,3.182697,1.426495,0.147304,3.364047,7.922889
cuda,AllenaiLongformerBase,4,77.106721,68.092006,64.732577,43.428496,8.950034,58.379201,22.448138,7.471005,0.436941,4.092773,24.887487
cuda,BartForCausalLM,4,26.538135,23.130222,19.733074,13.874365,1.897296,21.144834,2.863996,1.734206,0.198199,1.795395,9.336882
cuda,BartForConditionalGeneration,2,40.873676,33.105394,29.780138,14.775720,4.316150,22.350844,7.784213,3.871144,1.078355,0.412584,12.290883
cuda,BertForMaskedLM,16,20.478373,17.027314,14.027933,7.807664,1.788417,13.594512,3.232636,1.811418,0.274381,2.636734,7.743115
cuda,BertForQuestionAnswering,16,20.326806,16.904397,13.892108,7.647861,1.777783,13.332721,3.415216,1.597764,0.269157,2.317352,7.628500
cuda,BlenderbotForCausalLM,4,32.120542,25.626469,22.560120,11.153339,3.220294,20.546429,5.777020,3.430762,0.387144,9.261910,12.948084
cuda,BlenderbotSmallForCausalLM,64,17.834736,15.342577,12.035675,8.263405,1.333752,15.457464,1.925231,1.393689,0.134694,2.634120,8.646496
cuda,BlenderbotSmallForConditionalGeneration,64,29.057868,23.801463,20.166144,10.210564,2.969222,16.598332,4.836489,2.592095,0.558438,2.306914,9.628741
cuda,CamemBert,16,20.391209,16.950590,13.956400,7.706899,1.795163,12.600072,3.427269,1.617713,0.274399,1.251539,6.855093
cuda,DebertaForMaskedLM,4,31.291665,25.521357,21.700931,15.511274,1.692260,25.274999,3.345055,1.830037,0.267188,3.377917,11.707991
cuda,DebertaForQuestionAnswering,8,28.908916,23.138927,20.095243,14.173120,1.655923,23.454393,3.517576,1.798965,0.263441,2.891186,11.186615
cuda,DebertaV2ForMaskedLM,1,39.794726,28.570737,25.415527,15.119207,2.133247,23.216974,4.009119,2.360132,0.505256,1.291495,10.683580
cuda,DebertaV2ForQuestionAnswering,2,37.046886,25.782380,22.666062,12.530128,2.476017,21.568130,5.029130,2.944536,0.523693,11.965631
cuda,DistilBertForMaskedLM,128,15.237231,13.462129,10.418831,7.292064,0.942879,11.875759,1.772833,0.882874,0.117331,8.481007,5.610465
cuda,DistilBertForQuestionAnswering,256,15.070101,13.272062,10.189532,7.009372,0.946905,11.647253,1.828656,0.888841,0.110698,10.736099,5.669733
cuda,DistillGPT2,16,15.135521,13.170273,10.002556,7.091038,1.025167,11.524386,1.919958,0.895710,0.102424,4.034098,5.538332
cuda,ElectraForCausalLM,32,26.689486,23.164854,20.153646,13.796340,1.794397,27.212406,3.671902,1.701061,0.273474,8.379166,15.382012
