dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.7796
cuda,AlbertForQuestionAnswering,2,0.7828
cuda,AllenaiLongformerBase,1,1.0541
cuda,BartForCausalLM,2,0.7674
cuda,BartForConditionalGeneration,1,0.9753
cuda,BertForMaskedLM,64,0.7321
cuda,BertForQuestionAnswering,64,0.7415
cuda,BigBird,1,0.8448
cuda,BlenderbotSmallForCausalLM,64,0.7533
cuda,BlenderbotSmallForConditionalGeneration,32,0.9280
cuda,CamemBert,1,1.7307
cuda,DebertaForMaskedLM,4,0.9898
cuda,DebertaForQuestionAnswering,4,1.2442
cuda,DistilBertForMaskedLM,16,1.0180
cuda,DistilBertForQuestionAnswering,32,0.9243
cuda,DistillGPT2,1,1.3899
cuda,ElectraForCausalLM,1,2.0608
cuda,ElectraForQuestionAnswering,64,0.7367
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7359
cuda,LayoutLMForSequenceClassification,16,0.7422
cuda,M2M100ForConditionalGeneration,2,1.6514
cuda,MBartForCausalLM,16,0.8403
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,1.9602
cuda,MegatronBertForCausalLM,2,2.0010
cuda,MegatronBertForQuestionAnswering,8,1.4652
cuda,MobileBertForMaskedLM,16,2.0808
cuda,MobileBertForQuestionAnswering,32,1.8308
cuda,OPTForCausalLM,4,1.7089
cuda,PLBartForCausalLM,16,0.9064
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.0607
cuda,PegasusForConditionalGeneration,4,1.5977
cuda,RobertaForCausalLM,4,1.8988
cuda,RobertaForQuestionAnswering,64,0.7440
cuda,Speech2Text2ForCausalLM,64,0.9155
cuda,T5ForConditionalGeneration,4,0.8164
cuda,T5Small,1,1.1744
cuda,TrOCRForCausalLM,8,1.1096
cuda,XGLMForCausalLM,1,1.5946
cuda,XLNetLMHeadModel,4,0.8073
cuda,YituTechConvBert,1,2.2929
