dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,13.776047,11.871628,4.339587,2.112356,9.105475,3.424342,1.184478,0.154563,6.965447,0.827551
cuda,AlbertForQuestionAnswering,4,13.813243,11.921025,4.337617,2.540408,8.479235,2.808412,1.150094,0.148387,6.770683,0.435124
cuda,AllenaiLongformerBase,4,60.222420,51.521318,31.048110,8.273285,37.302276,17.447555,5.475293,0.453466,0.672381,14.867424
cuda,BartForCausalLM,4,19.441218,16.010150,7.728987,2.388006,10.883658,3.640129,1.697894,0.314625,2.345503,5.650772
cuda,BartForConditionalGeneration,2,49.081403,40.466235,18.810612,8.633657,22.654678,9.997980,4.333607,1.217076,1.196411,12.763208
cuda,BertForMaskedLM,16,19.383270,15.822026,6.835947,2.927917,9.292866,4.034362,1.728066,0.316754,5.500465,1.423283
cuda,BertForQuestionAnswering,16,19.107482,15.545244,6.679000,2.864830,9.069222,3.951341,1.692886,0.308481,5.367808,1.012157
cuda,BlenderbotForCausalLM,4,35.545956,27.873803,11.465690,5.355922,17.036067,8.303273,3.405898,0.900925,11.516798,3.660873
cuda,BlenderbotSmallForCausalLM,64,12.706425,10.272974,4.493398,1.820067,6.724309,2.318425,1.160512,0.196550,4.127746,2.426201
cuda,BlenderbotSmallForConditionalGeneration,64,33.206618,26.635597,12.059909,4.505335,15.515145,7.013739,2.916945,0.646544,1.797669,8.154468
cuda,CamemBert,16,18.879034,15.397504,6.672389,2.546765,9.073536,3.965266,1.705090,0.318279,5.429286,0.338416
cuda,DebertaForMaskedLM,4,32.411312,25.290566,14.952723,3.447862,18.690301,5.671242,2.714332,0.382302,0.918600,7.427896
cuda,DebertaForQuestionAnswering,8,33.470227,26.137698,15.786384,3.422177,19.801032,5.726490,2.443184,0.379758,1.823704,7.681165
cuda,DebertaV2ForMaskedLM,1,52.843736,38.327955,19.290189,4.954896,22.763223,7.107652,3.830694,0.682104,1.504161,8.838589
cuda,DebertaV2ForQuestionAnswering,2,50.773592,37.031006,18.589530,5.462823,22.495852,7.669166,4.072803,0.685333,0.575031,10.042645
cuda,DistilBertForMaskedLM,128,10.321402,8.728730,4.036448,1.512637,5.980740,2.127018,0.924265,0.140533,3.518270,1.131852
cuda,DistilBertForQuestionAnswering,256,10.183232,8.616840,3.991343,1.319060,6.133775,2.096726,0.925076,0.132307,3.520520,0.554451
cuda,DistillGPT2,16,10.360837,8.632205,4.573447,1.364592,6.625772,2.005829,0.874638,0.118135,1.860272,3.470299
cuda,ElectraForCausalLM,32,21.542616,17.514791,8.541804,2.903845,14.041765,3.983458,1.805108,0.310807,2.960261,8.524795
cuda,ElectraForQuestionAnswering,64,19.204972,15.350029,6.571409,2.551807,11.303002,4.006575,1.710661,0.311407,7.398108,1.741891
cuda,GPT2ForSequenceClassification,4,16.628181,13.523623,5.897010,2.874319,8.685930,3.575667,1.596719,0.266225,6.028286,1.227174
cuda,LayoutLMForMaskedLM,16,21.573312,17.367918,8.336355,2.978654,10.941499,3.947057,1.763909,0.317664,1.834064,5.704970
cuda,LayoutLMForSequenceClassification,16,21.501694,17.359001,8.452126,2.622397,12.967166,4.917570,2.010471,0.313298,6.293244,7.253681
cuda,M2M100ForConditionalGeneration,16,46.370428,37.629768,16.698525,6.802973,23.462924,8.854641,4.311218,0.904972,11.835311,14.359970
cuda,MBartForCausalLM,4,20.346596,16.874870,8.514510,2.876472,11.562160,4.069522,1.765986,0.337059,2.255690,6.034673
cuda,MBartForConditionalGeneration,2,48.616218,38.909193,16.787811,8.143816,22.459347,10.540352,4.477839,1.325325,0.595099,14.113607
cuda,MT5ForConditionalGeneration,16,30.577709,25.367458,11.131522,4.491483,16.911705,7.814121,2.466513,0.510422,20.260833,10.476653
cuda,MegatronBertForCausalLM,4,37.382352,30.265348,12.829409,6.474500,17.765202,8.986669,3.513302,0.890867,11.639064,0.402905
