dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,21.556881,19.645561,17.133153,11.296757,1.649686,20.849003,3.215168,1.459575,0.154328,7.625753,11.347626
cuda,AlbertForQuestionAnswering,4,20.605120,18.711221,16.152442,10.314918,1.619312,18.907593,3.213698,1.450119,0.149874,3.747915,10.355925
cuda,AllenaiLongformerBase,4,79.639197,69.825870,66.835649,42.262060,8.557050,55.800947,21.601570,7.435309,0.440360,4.467460,22.792256
cuda,BartForCausalLM,4,23.294531,19.993705,16.995164,10.765496,1.894454,17.262220,2.881063,1.734582,0.201986,1.809312,8.560723
cuda,BartForConditionalGeneration,2,40.626403,33.039591,30.270763,14.457741,4.343304,21.916049,7.816353,3.846568,1.084244,0.415668,12.207469
cuda,BertForMaskedLM,16,23.245759,19.234271,16.511508,9.853032,1.722957,16.931103,3.253707,1.627665,0.274160,6.381319,8.966332
cuda,BertForQuestionAnswering,16,23.103032,19.135876,16.442497,9.821234,1.731921,15.976405,3.250669,1.628220,0.272509,6.079559,8.051657
cuda,BlenderbotForCausalLM,4,31.553103,25.245308,22.504545,10.764511,3.260388,19.947981,6.258781,3.435595,0.394843,9.096818,12.771556
cuda,BlenderbotSmallForCausalLM,64,16.915663,14.517697,11.518166,7.498455,1.323725,14.346738,2.087589,1.381588,0.137575,2.420464,8.285688
cuda,BlenderbotSmallForConditionalGeneration,64,29.360530,24.472296,21.181695,10.019709,2.960582,16.577929,5.104221,2.574483,0.570428,2.295611,9.785600
cuda,CamemBert,16,23.271784,19.276790,16.576965,9.855423,1.745867,15.510657,3.505651,1.637400,0.272146,5.022044,7.567890
cuda,DebertaForMaskedLM,4,30.196542,24.611823,21.097390,14.987664,1.662288,24.361863,3.332347,2.235614,0.269176,3.336447,11.283856
