dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.021118,15.821545,9.493437,1.380381,29.975117,2.881076,1.004294,0.132529,9.239413,31.202123
cuda,AlbertForQuestionAnswering,2,1.024230,12.391929,6.105162,1.350764,10.820113,2.908313,1.344886,0.135075,0.546187,6.710283
cuda,BartForCausalLM,2,0.961444,24.442486,17.393430,1.406194,38.993984,2.777060,1.184373,0.160694,8.737152,31.856714
cuda,BartForConditionalGeneration,1,2.768270,59.362782,39.893489,3.278255,78.297999,7.510964,2.566843,0.401696,1.035236,43.007705
cuda,BertForMaskedLM,64,1.306354,34.937967,27.878095,1.532366,41.661172,3.561386,1.699891,0.186789,11.149242,26.590158
cuda,BertForQuestionAnswering,64,1.307728,12.550475,5.509289,1.502413,10.177622,3.478047,1.681895,0.184687,0.387703,6.678711
cuda,BlenderbotSmallForCausalLM,64,0.680419,20.553558,15.696220,1.002367,37.618571,1.981213,0.870089,0.117103,12.795683,35.796381
cuda,BlenderbotSmallForConditionalGeneration,32,1.871675,39.232656,26.550262,2.337416,58.449687,5.935973,2.165414,0.297067,15.516804,50.386117
cuda,CamemBert,1,1.379154,34.811412,27.329325,1.322226,40.935106,3.237758,1.157575,0.181706,3.041811,18.092902
cuda,DistillGPT2,1,0.629211,15.865004,12.646073,0.611037,19.721466,1.278294,0.558333,0.084283,0.000015,7.742229
cuda,ElectraForCausalLM,1,1.360347,36.135434,28.944906,1.316874,47.324403,3.213169,1.152482,0.179967,3.218096,23.035346
cuda,ElectraForQuestionAnswering,64,1.390238,40.206702,32.972192,1.551460,48.124550,3.564511,1.874960,0.187856,10.530306,27.366427
cuda,GPT2ForSequenceClassification,4,1.427318,34.278425,28.432865,1.644289,36.693018,2.725998,1.167866,0.165233,6.405244,16.412956
cuda,LayoutLMForMaskedLM,16,1.528436,31.010826,23.379202,1.585822,30.233766,3.648170,1.756280,0.190083,0.000013,8.565415
cuda,LayoutLMForSequenceClassification,16,1.533342,15.983733,8.495045,1.560806,17.264225,4.221053,1.413785,0.189350,0.000010,10.454148
cuda,M2M100ForConditionalGeneration,2,2.599602,69.134874,51.377210,3.280260,124.643758,7.628368,3.166909,0.451684,44.625852,121.452358
cuda,MBartForCausalLM,16,1.007114,22.779779,15.289708,1.448238,32.816138,3.264522,1.632310,0.165640,8.558826,27.651942
cuda,MBartForConditionalGeneration,8,2.897824,57.702840,38.093153,3.828452,76.926974,8.106050,2.940588,0.407164,14.072086,57.027787
cuda,MT5ForConditionalGeneration,2,2.998533,67.565337,54.488912,2.716734,87.710436,5.818583,1.820929,0.310365,46.115223,82.259246
cuda,MegatronBertForCausalLM,2,2.733325,70.539741,55.231211,3.006445,67.289161,7.514211,2.540654,0.359743,6.309001,21.614586
cuda,MegatronBertForQuestionAnswering,8,2.704160,68.989758,53.955005,2.750300,61.741934,7.321373,2.310771,0.347419,12.419797,23.688388
cuda,MobileBertForMaskedLM,16,6.648371,70.894353,41.622727,4.122769,76.102273,12.077119,4.353739,0.714026,19.929846,58.953364
cuda,MobileBertForQuestionAnswering,32,6.662863,68.784041,39.725155,4.106644,66.391572,12.115498,4.308742,0.711638,10.515994,41.709547
cuda,PLBartForCausalLM,16,0.555579,15.476651,11.542597,0.860934,24.801373,1.920024,0.693706,0.090121,10.010641,24.189979
cuda,PLBartForConditionalGeneration,8,1.480687,38.196753,28.434717,1.963221,63.927868,4.700256,1.689121,0.231054,30.110611,67.719590
cuda,PegasusForCausalLM,8,1.042106,14.935485,7.842866,1.380478,18.722716,2.808641,1.204269,0.163990,13.338469,25.718801
cuda,PegasusForConditionalGeneration,4,2.480662,46.759422,28.530581,3.587020,67.465138,7.504417,3.154015,0.439923,20.178103,62.997680
cuda,RobertaForCausalLM,4,1.449396,34.699384,27.172815,1.719103,33.629616,3.693521,1.751746,0.190343,19.582474,27.886748
cuda,RobertaForQuestionAnswering,64,1.450816,12.540817,5.209293,1.526481,8.036268,3.530347,1.699259,0.191193,0.401571,4.877681
cuda,Speech2Text2ForCausalLM,64,0.585146,18.566003,15.346274,0.730033,31.024965,1.458233,0.680989,0.088618,8.795224,25.265418
cuda,T5ForConditionalGeneration,4,2.005669,47.046732,38.549073,1.886169,60.669591,3.576634,1.314264,0.218276,17.449234,41.594375
cuda,T5Small,1,2.076851,50.050852,41.475605,1.597961,64.954617,3.238980,1.114116,0.209297,16.463638,41.678214
cuda,TrOCRForCausalLM,8,0.985145,11.867553,4.375941,1.420102,8.478096,3.182989,1.169884,0.156422,0.456012,6.094459
cuda,XGLMForCausalLM,1,2.048625,59.450675,43.994043,2.594510,173.360114,5.969543,2.062065,0.316317,23.412907,155.612963
cuda,YituTechConvBert,1,1.900288,44.700784,33.624178,2.395766,51.169392,4.661350,1.732257,0.264876,48.082880,68.200734
