dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,13.382570,11.676665,4.141082,2.399060,8.542217,2.809412,1.135274,0.147379,6.888699,0.828494
cuda,AlbertForQuestionAnswering,4,13.411134,11.705895,4.127597,2.557868,8.283176,2.777318,1.129568,0.143684,6.801107,0.427681
cuda,AllenaiLongformerBase,4,57.956441,50.629647,30.485972,7.844404,37.446645,16.948002,5.327759,0.430993,0.667319,15.130709
cuda,BartForCausalLM,4,15.978934,14.174908,6.570479,2.069374,10.117778,3.464982,1.484366,0.286592,2.326020,5.707987
cuda,BartForConditionalGeneration,2,39.131451,34.495457,14.486340,6.467193,20.453202,8.950698,3.716232,1.116017,1.182890,12.674863
cuda,BertForMaskedLM,16,15.307157,13.225456,5.313055,2.140143,8.142117,3.598630,1.506163,0.301597,5.066216,1.420053
cuda,BertForQuestionAnswering,16,15.184899,13.128450,5.309677,2.116851,7.957497,3.540138,1.478524,0.289921,4.860673,0.994917
cuda,BlenderbotForCausalLM,4,27.195252,23.783336,8.608535,4.465770,15.059821,7.107301,2.958580,0.832067,11.463241,3.905351
cuda,BlenderbotSmallForCausalLM,64,9.962539,8.853059,3.564280,1.595781,6.048460,2.056289,1.007791,0.169425,4.148892,2.508555
cuda,BlenderbotSmallForConditionalGeneration,64,26.124633,22.976794,9.620853,3.783217,13.889437,5.943946,2.526105,0.598010,1.746036,8.211410
cuda,CamemBert,16,15.376224,13.229515,5.301544,2.117126,8.045117,3.547275,1.479296,0.293368,4.956471,0.337793
cuda,DebertaForMaskedLM,4,30.125459,24.179541,14.462420,3.318470,18.495885,5.202073,2.254063,0.358110,0.946743,7.578300
cuda,DebertaForQuestionAnswering,8,30.366428,24.347694,14.734836,3.108847,18.814948,5.499472,2.273035,0.350405,1.796626,7.420978
cuda,DebertaV2ForMaskedLM,1,44.588323,34.568297,18.029440,3.717671,22.917866,6.581467,3.526917,0.604849,1.488435,8.977403
cuda,DebertaV2ForQuestionAnswering,2,45.094308,34.706546,17.543138,4.967147,22.576920,7.503733,3.453775,0.620976,0.570269,10.374824
cuda,DistilBertForMaskedLM,128,8.517307,7.658873,3.448337,1.145450,5.588739,2.100212,0.816230,0.132174,3.335640,1.147536
cuda,DistilBertForQuestionAnswering,256,8.415437,7.554608,3.353462,1.170330,5.773435,2.266349,0.847330,0.121976,3.656535,0.553863
cuda,DistillGPT2,16,9.194258,8.199552,4.311476,1.239955,6.515318,2.076735,0.793015,0.112768,2.306420,3.491166
cuda,ElectraForCausalLM,32,17.396542,15.195367,7.160170,2.389584,10.603212,3.458281,1.562939,0.294103,2.558325,5.933885
cuda,ElectraForQuestionAnswering,64,15.525384,13.381070,5.358681,2.143135,8.057209,3.604834,1.515928,0.296589,4.938201,1.315591
cuda,GPT2ForSequenceClassification,4,14.167758,12.117712,5.227473,2.581588,7.775244,3.241674,1.407423,0.253730,5.485293,1.245527
cuda,LayoutLMForMaskedLM,16,17.403067,15.073240,7.029169,2.437193,9.623259,3.392658,1.516988,0.298338,1.781062,5.128848
cuda,LayoutLMForSequenceClassification,16,17.426871,15.115991,7.111538,2.146095,11.177443,4.253501,1.727672,0.293885,6.005215,6.308188
cuda,M2M100ForConditionalGeneration,16,36.784055,32.133104,12.918042,4.960112,21.620867,8.381852,3.757806,0.820640,11.531199,14.364579
cuda,MBartForCausalLM,4,16.417620,14.500766,6.772564,2.214934,10.760864,3.818632,1.572430,0.323750,2.247700,6.301830
cuda,MBartForConditionalGeneration,2,37.989385,33.508217,13.412420,6.642023,20.410779,9.500912,3.841980,1.230119,0.561445,13.885855
cuda,MT5ForConditionalGeneration,16,26.101877,22.382938,9.308519,4.133196,14.368741,6.442885,2.180943,0.481608,19.941870,9.381985
cuda,MegatronBertForCausalLM,4,29.233328,25.284466,9.895648,5.451256,14.763091,7.399653,3.049244,0.859119,10.511514,0.406214
cuda,MegatronBertForQuestionAnswering,8,29.225213,25.261472,9.828053,4.940088,14.625801,7.246315,2.978196,0.936409,9.930060,0.515894
