dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,12.349399,10.716352,4.629368,1.729084,8.829141,3.386868,1.173629,0.151914,1.481550,6.009920
cuda,AlbertForQuestionAnswering,4,12.423633,10.813157,4.674818,1.688584,9.202792,3.327550,1.167180,0.148570,1.098183,6.295246
cuda,AllenaiLongformerBase,4,71.972816,61.440323,32.123675,6.417918,40.054614,17.996352,5.719537,0.450131,3.126469,14.699655
cuda,BartForCausalLM,4,19.001215,15.562562,7.150179,2.023796,10.308100,3.655099,1.580824,0.276736,1.452873,5.283488
cuda,BartForConditionalGeneration,2,46.803025,38.267729,16.865055,5.993040,21.895584,9.492224,3.886813,1.045547,1.197616,11.283126
cuda,BertForMaskedLM,16,19.805946,15.910287,6.642380,2.562775,9.124342,3.606201,1.630558,0.294856,2.113472,5.154441
cuda,BertForQuestionAnswering,16,19.897399,16.003460,6.656618,2.531711,9.143390,3.557033,1.612217,0.285216,1.676063,5.124582
cuda,BlenderbotForCausalLM,4,36.311042,28.875896,12.826370,4.389141,17.292671,7.450494,3.074353,0.684373,3.989755,9.058125
cuda,BlenderbotSmallForCausalLM,64,12.513915,10.337836,4.729097,1.478240,7.059795,2.680131,1.077767,0.172011,3.877877,2.102992
cuda,BlenderbotSmallForConditionalGeneration,64,30.499295,24.913638,10.934556,3.606183,14.875453,6.709330,2.635082,0.580904,1.846496,7.722244
cuda,CamemBert,16,20.057588,16.075688,6.711425,2.559553,9.130422,3.586744,1.620994,0.288561,0.990841,5.085894
cuda,DebertaForMaskedLM,4,33.992384,26.562515,15.178581,2.734942,19.399400,5.589860,2.235366,0.358221,2.384902,7.181924
cuda,DebertaForQuestionAnswering,8,33.992074,26.119035,14.635421,2.699316,19.009970,5.114313,2.217427,0.355733,2.746966,7.302233
cuda,DebertaV2ForMaskedLM,1,47.299219,33.845995,17.364399,3.578409,20.719319,5.389096,3.590645,0.617627,1.706770,7.474654
cuda,DebertaV2ForQuestionAnswering,2,47.540260,34.258071,17.344537,4.235293,21.581321,7.152941,3.467464,0.630782,0.505904,8.843281
cuda,DistilBertForMaskedLM,128,11.665001,10.067914,5.368574,1.127873,6.990543,2.124248,0.872171,0.132452,3.735332,3.056066
cuda,DistilBertForQuestionAnswering,256,11.973289,10.361666,5.278982,1.100694,7.327941,2.180625,0.880444,0.128221,2.920637,3.205149
cuda,DistillGPT2,16,13.714411,11.937886,6.579373,1.195520,8.433641,2.132080,1.102861,0.111761,2.910226,3.102241
cuda,ElectraForCausalLM,32,21.792373,17.747208,8.304569,2.339543,14.064087,3.722118,1.661525,0.291604,3.907628,8.211716
cuda,ElectraForQuestionAnswering,64,20.086837,16.397174,6.740482,2.287579,11.438559,3.610809,1.615083,0.293047,2.352270,7.318753
cuda,GPT2ForSequenceClassification,4,21.580251,18.089141,8.516286,2.313868,10.970845,4.116945,1.539773,0.251792,2.454913,4.860833
cuda,GoogleFnet,16,13.116699,11.215671,6.967802,1.184015,10.947162,2.221636,0.821459,0.127155,1.780296,5.233743
cuda,LayoutLMForMaskedLM,16,21.721913,17.731200,8.040422,2.151170,11.028468,3.938045,1.661773,0.290885,2.549424,5.442872
cuda,LayoutLMForSequenceClassification,16,21.701898,17.755210,8.049553,2.366198,12.678509,4.727707,1.913054,0.291298,7.580763,7.333750
cuda,M2M100ForConditionalGeneration,16,47.875488,38.462553,15.999888,5.088315,23.003886,9.665788,4.000085,0.786950,8.527437,12.353849
cuda,MBartForCausalLM,4,20.132785,16.885370,8.395921,2.042199,11.440086,3.669974,1.594049,0.275982,1.328003,5.186576
cuda,MBartForConditionalGeneration,2,46.054447,37.626581,16.812071,6.118416,21.183170,9.584488,3.969119,1.064358,0.522746,11.365896
cuda,MT5ForConditionalGeneration,16,34.402769,28.490070,10.773264,3.841115,15.002903,6.269567,2.518594,0.531163,22.681091,8.521747
cuda,MegatronBertForCausalLM,4,37.410343,30.196911,11.908460,4.698800,16.547953,8.376379,3.177825,0.720001,1.680888,9.544428
cuda,MegatronBertForQuestionAnswering,8,37.291911,30.127229,11.912524,4.667074,16.717227,8.256843,3.155783,0.729598,1.603508,9.676949
cuda,MobileBertForMaskedLM,64,38.820185,31.446187,8.357455,5.566635,21.699806,10.011396,5.442979,2.530769,3.637223,19.217971
cuda,MobileBertForQuestionAnswering,128,39.071136,31.629042,8.327243,5.595031,21.764579,10.075602,4.668491,2.535677,2.336911,19.343344
cuda,OPTForCausalLM,2,18.655308,15.317588,7.118573,2.197067,9.768617,3.837629,1.644082,0.273892,1.759052,4.946132
cuda,PLBartForCausalLM,8,12.000339,10.248214,5.385854,1.285151,7.562680,2.039194,0.861853,0.126745,1.182873,3.516604
cuda,PLBartForConditionalGeneration,4,25.685273,21.253821,9.140660,2.974684,12.957593,5.337725,2.147605,0.417183,1.670113,7.169353
cuda,PegasusForCausalLM,32,19.014833,15.687680,7.652505,2.244237,10.863692,3.653649,1.586413,0.276612,1.551231,5.556280
cuda,PegasusForConditionalGeneration,32,34.722906,30.522422,11.567441,3.868711,18.234461,8.291762,3.309271,0.710599,0.658771,10.747437
cuda,RobertaForCausalLM,16,19.875877,15.993738,6.650612,2.520583,8.901789,3.613753,1.643351,0.291986,1.359817,4.883524
cuda,RobertaForQuestionAnswering,16,19.502114,15.877549,6.556760,2.279869,8.937666,3.550662,1.858119,0.286700,0.629115,4.984016
cuda,Speech2Text2ForCausalLM,256,11.577133,9.845947,5.729030,0.926177,8.592739,1.843384,0.966168,0.124083,1.091437,3.841572
cuda,T5ForConditionalGeneration,4,25.775505,21.531027,8.347287,2.524299,11.459335,4.414118,1.794677,0.335866,7.068846,5.759902
cuda,T5Small,4,25.761473,21.551367,8.676330,2.503037,11.456610,4.411648,1.786806,0.334483,7.262317,5.732823
cuda,TrOCRForCausalLM,32,18.747525,15.336847,7.002438,1.975680,10.226385,3.687378,1.566072,0.277724,1.094335,5.299968
cuda,XGLMForCausalLM,8,39.712179,33.049931,14.438646,4.922497,19.990984,8.588088,3.306672,0.808617,22.268309,10.962851
cuda,XLNetLMHeadModel,8,55.340966,47.198356,19.732963,7.255163,24.765953,14.215943,3.769097,0.933280,10.536286,12.594002
cuda,YituTechConvBert,16,30.774887,24.813062,10.107363,4.465745,14.939150,6.036531,2.378597,0.492449,8.974998,9.458858
