dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.085737
cuda,AlbertForQuestionAnswering,2,1.075049
cuda,AllenaiLongformerBase,1,3.886632
cuda,BartForCausalLM,2,1.014540
cuda,BartForConditionalGeneration,1,2.485945
cuda,BertForMaskedLM,64,1.239354
cuda,BertForQuestionAnswering,64,1.244742
cuda,BigBird,1,6.283566
cuda,BlenderbotSmallForCausalLM,64,0.761590
cuda,BlenderbotSmallForConditionalGeneration,32,1.717496
cuda,CamemBert,1,1.257475
cuda,DebertaForMaskedLM,4,2.743159
cuda,DebertaForQuestionAnswering,4,2.820586
cuda,DistilBertForMaskedLM,16,0.571892
cuda,DistilBertForQuestionAnswering,32,0.590568
cuda,DistillGPT2,1,0.710852
cuda,ElectraForCausalLM,1,1.253068
cuda,ElectraForQuestionAnswering,64,1.259969
cuda,GPT2ForSequenceClassification,4,1.345413
cuda,GoogleFnet,1,0.819002
cuda,LayoutLMForMaskedLM,16,1.355000
cuda,LayoutLMForSequenceClassification,16,1.365877
cuda,M2M100ForConditionalGeneration,2,2.410004
cuda,MBartForCausalLM,16,1.016761
cuda,MBartForConditionalGeneration,8,2.552747
cuda,MT5ForConditionalGeneration,2,2.953289
cuda,MegatronBertForCausalLM,2,2.607096
cuda,MegatronBertForQuestionAnswering,8,2.585125
cuda,MobileBertForMaskedLM,16,6.315376
cuda,MobileBertForQuestionAnswering,32,6.364026
cuda,OPTForCausalLM,4,1.062702
cuda,PLBartForCausalLM,16,0.610169
cuda,PLBartForConditionalGeneration,8,1.329553
cuda,PegasusForCausalLM,8,1.040002
cuda,PegasusForConditionalGeneration,4,2.329216
cuda,RobertaForCausalLM,4,1.277354
cuda,RobertaForQuestionAnswering,64,1.269581
cuda,Speech2Text2ForCausalLM,64,0.684862
cuda,T5ForConditionalGeneration,4,1.840888
cuda,T5Small,1,1.885756
cuda,TrOCRForCausalLM,8,1.011818
cuda,XGLMForCausalLM,1,2.011539
cuda,XLNetLMHeadModel,4,3.144996
cuda,YituTechConvBert,1,1.777031
