dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.509611,20.653310,16.985282,11.081244,1.640685,20.846132,3.039866,1.402269,0.146677,1.786465,11.511059
cuda,AlbertForQuestionAnswering,4,22.809613,20.968243,17.250646,11.313521,1.606748,19.203526,3.022761,1.406525,0.144788,1.421195,9.599582
cuda,AllenaiLongformerBase,4,86.949317,77.093459,72.322332,51.184580,6.164050,65.600060,18.180289,5.276413,0.456718,3.097132,20.985278
cuda,BartForCausalLM,4,24.814417,21.176538,16.997517,10.213201,1.937692,16.392612,3.692084,1.546168,0.285359,1.451211,8.239726
cuda,BartForConditionalGeneration,2,51.281006,39.918651,36.058969,18.583314,6.040545,24.227169,8.651016,3.881342,1.092264,1.266101,12.002693
cuda,BertForMaskedLM,16,27.584809,22.945685,19.147401,11.617508,2.018767,19.619979,3.618364,1.641971,0.301815,5.787032,10.154380
cuda,BertForQuestionAnswering,16,28.663484,23.668686,19.637506,12.413817,2.007322,18.380203,3.328817,1.624385,0.296166,5.413033,8.539495
cuda,BlenderbotForCausalLM,4,39.941817,31.459553,27.784222,14.570309,4.391979,21.775014,6.455529,3.099021,0.715062,4.170644,12.110688
cuda,BlenderbotSmallForCausalLM,64,16.294704,13.750629,9.922376,5.252640,1.487446,9.821887,2.293849,1.090516,0.176293,6.143273,2.085076
cuda,BlenderbotSmallForConditionalGeneration,64,36.811786,29.557451,25.440209,13.000905,3.347047,19.118345,5.825846,2.657722,0.595552,1.869633,9.679320
cuda,CamemBert,16,28.029001,23.096442,19.016913,11.670143,2.010448,18.445442,3.335058,1.617981,0.297505,4.738733,9.169125
cuda,DebertaForMaskedLM,4,33.213381,27.320652,23.334100,16.541950,1.844079,26.230380,3.827333,1.767804,0.286865,1.848478,11.732236
cuda,DebertaForQuestionAnswering,8,32.527367,27.047466,23.297776,16.519793,2.186983,25.674588,3.360855,1.727223,0.278776,2.343381,11.541851
cuda,DebertaV2ForMaskedLM,1,48.256957,36.221016,32.107519,19.839881,2.884967,27.819329,5.155805,2.407001,0.552492,1.715234,11.233567
cuda,DebertaV2ForQuestionAnswering,2,44.384889,31.963201,28.170501,16.263232,3.271471,24.167767,6.251437,2.934362,0.563488,11.546443
cuda,DistilBertForMaskedLM,128,17.325213,15.292900,11.634219,7.882520,1.062679,12.289531,1.978680,0.879152,0.130986,3.742896,5.537334
cuda,DistilBertForQuestionAnswering,256,17.258685,15.434725,11.741115,7.899062,1.064164,12.609769,2.082296,1.082497,0.127569,2.928803,5.842757
cuda,DistillGPT2,16,19.172060,17.462249,12.731604,9.221024,1.098360,14.046029,1.970984,0.930303,0.116660,2.165534,6.362025
cuda,ElectraForCausalLM,32,31.322977,26.588109,22.779203,15.220681,2.029487,26.571662,3.738875,1.674677,0.302658,7.766083,13.517670
cuda,ElectraForQuestionAnswering,64,29.426937,24.392402,19.951116,12.496168,2.004133,21.583819,3.350952,1.634018,0.308374,6.078966,11.474383
cuda,GPT2ForSequenceClassification,4,26.090531,22.871708,18.163269,11.734323,2.182247,15.288295,4.134140,1.564051,0.249050,1.402260,5.850660
cuda,GoogleFnet,16,21.398537,19.289381,15.374427,11.536477,1.197270,20.522289,2.118147,0.883812,0.129832,1.742352,10.274927
cuda,LayoutLMForMaskedLM,16,30.579808,25.618913,21.538515,14.030917,2.348185,22.528397,3.432456,1.676191,0.306288,5.724928,10.985083
cuda,LayoutLMForSequenceClassification,16,30.975832,26.358241,22.332258,14.817847,2.085859,24.072345,3.390046,1.671033,0.306224,7.829989,11.478971
cuda,M2M100ForConditionalGeneration,16,54.186529,43.230596,39.185973,22.462373,4.912262,33.403696,9.225268,3.918552,0.760659,10.068917,16.164582
cuda,MBartForCausalLM,4,26.405957,22.597732,18.485317,11.433964,2.056841,18.071576,3.554835,1.634982,0.276442,1.337992,8.820287
cuda,MBartForConditionalGeneration,2,51.706838,40.746407,36.830846,19.487958,6.217234,24.735331,8.893631,4.030599,1.058387,0.532316,12.205300
cuda,MT5ForConditionalGeneration,16,43.436727,37.433407,33.419324,21.026345,3.937688,30.473105,5.544086,2.329244,0.422798,31.475353,13.616735
cuda,MegatronBertForCausalLM,4,47.033243,36.260067,32.512266,18.409959,4.357611,27.158676,7.770375,3.254681,0.744837,10.760345,13.368464
cuda,MegatronBertForQuestionAnswering,8,47.324555,36.800090,32.936355,18.672157,4.265344,26.806957,7.503627,3.174559,0.732661,9.445333,12.660091
cuda,MobileBertForMaskedLM,64,50.932766,38.960644,35.138712,13.632803,4.776475,30.617183,8.955887,4.705359,2.414733,20.634858,22.639412
cuda,MobileBertForQuestionAnswering,128,50.697424,38.755130,34.961490,13.596090,4.890302,29.540567,9.437042,4.695647,2.481322,13.831836,21.239079
cuda,OPTForCausalLM,2,24.312324,20.841117,16.866450,10.071579,2.218426,16.007532,3.773116,1.695472,0.277094,1.741982,8.274994
cuda,PLBartForCausalLM,8,17.142220,15.210794,11.528697,7.792721,1.238821,12.566313,1.658189,0.842734,0.127393,1.190439,6.266145
cuda,PLBartForConditionalGeneration,4,29.162559,24.136039,20.194099,10.952693,2.695912,17.776520,4.669282,2.114761,0.419767,1.652856,9.685457
cuda,PegasusForCausalLM,32,26.011635,22.243950,18.463658,11.650675,2.200525,18.843755,3.472687,1.592010,0.275131,1.554163,9.519411
