dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.8063,7.1489,25.4228
cuda,AlbertForQuestionAnswering,2,0.8057,7.2343,24.6253
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9696,6.2021,20.9468
cuda,BartForConditionalGeneration,1,0.8103,16.6462,32.3475
cuda,BertForMaskedLM,64,0.9605,6.7993,17.9880
cuda,BertForQuestionAnswering,64,0.9749,6.6253,10.8936
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9272,4.4437,18.7737
cuda,BlenderbotSmallForConditionalGeneration,32,0.8747,10.9422,16.1073
cuda,CamemBert,1,0.8000,6.5176,7.8922
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.8211,3.2494,6.3586
cuda,DistilBertForQuestionAnswering,32,0.8180,3.2819,5.1619
cuda,DistillGPT2,1,0.8453,3.1817,6.3126
cuda,ElectraForCausalLM,1,0.8046,6.6235,1.3971
cuda,ElectraForQuestionAnswering,64,0.9868,6.7328,10.5397
cuda,GPT2ForSequenceClassification,4,0.9705,6.3266,16.8972
cuda,LayoutLMForMaskedLM,16,0.9704,7.0859,20.8871
cuda,LayoutLMForSequenceClassification,16,0.9830,6.9787,14.2846
cuda,M2M100ForConditionalGeneration,2,0.7611,16.6583,31.7861
cuda,MBartForCausalLM,16,0.9115,6.3528,18.6578
cuda,MBartForConditionalGeneration,8,0.8087,16.7235,29.1852
cuda,MT5ForConditionalGeneration,2,0.8467,14.0658,21.2308
cuda,MegatronBertForCausalLM,2,0.8108,13.2926,21.4824
cuda,MegatronBertForQuestionAnswering,8,0.8314,13.4270,21.8870
cuda,MobileBertForMaskedLM,16,0.7896,34.9995,4.9707
cuda,MobileBertForQuestionAnswering,32,0.7813,34.9757,3.3377
cuda,OPTForCausalLM,4,0.7931,6.4493,9.0543
cuda,PLBartForCausalLM,16,0.9412,3.2556,9.0394
cuda,PLBartForConditionalGeneration,8,0.7928,8.3176,11.9197
cuda,PegasusForCausalLM,8,0.7609,6.2555,15.6353
cuda,PegasusForConditionalGeneration,4,0.7799,15.9900,26.5574
cuda,RobertaForCausalLM,4,0.8317,6.7305,7.6386
cuda,RobertaForQuestionAnswering,64,0.9745,6.6612,10.8929
cuda,Speech2Text2ForCausalLM,64,0.7891,3.3076,4.1285
cuda,T5ForConditionalGeneration,4,0.9168,9.6198,13.4576
cuda,T5Small,1,0.8561,9.6090,6.2140
cuda,TrOCRForCausalLM,8,0.8124,6.0540,15.9102
cuda,XGLMForCausalLM,1,0.7451,12.7778,38.6175
cuda,XLNetLMHeadModel,4,0.9066,22.1498,30.3840
cuda,YituTechConvBert,1,0.8096,10.6736,7.6549
