dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.361007,9.023443,3.421611,1.858438,7.382041,3.058584,1.029459,0.136680,5.894485,0.919702
cuda,AlbertForQuestionAnswering,4,10.594028,9.199360,3.448346,1.834036,7.645383,3.045953,1.032904,0.134874,6.106855,0.540336
cuda,AllenaiLongformerBase,4,55.200020,47.849225,28.117707,7.309375,33.928015,15.000160,5.180849,0.412531,0.666100,13.797187
cuda,BartForCausalLM,4,12.805974,11.336204,5.648522,1.828160,8.879580,2.898749,1.232203,0.234835,1.430183,5.141457
cuda,BartForConditionalGeneration,2,32.130595,28.534547,13.770172,5.534134,19.284740,8.032636,3.053814,0.883587,1.139525,11.258680
cuda,BertForMaskedLM,16,12.319257,10.581439,4.288039,1.913914,7.326337,3.079450,1.258605,0.237997,5.300549,1.450461
cuda,BertForQuestionAnswering,16,12.594858,10.859801,4.544803,1.927631,7.594490,3.138163,1.275455,0.231926,5.062201,1.037940
cuda,BlenderbotForCausalLM,4,24.459301,21.604664,10.120256,3.981132,14.911456,6.093642,2.453615,0.603452,3.991677,8.932676
cuda,BlenderbotSmallForCausalLM,64,8.034486,7.148733,3.226470,1.378756,5.784022,2.265208,0.859777,0.146768,3.992390,2.047162
cuda,BlenderbotSmallForConditionalGeneration,64,20.497442,18.086426,8.209970,3.217286,12.395275,4.889485,2.413090,0.481072,1.765606,7.540744
cuda,CamemBert,16,12.407105,10.655453,4.505685,2.382349,7.306017,2.862219,1.540000,0.237456,5.268899,0.376764
cuda,DebertaForMaskedLM,4,25.647345,19.907046,11.624565,2.548563,15.422644,4.077547,1.875970,0.318289,0.838496,6.557707
cuda,DebertaForQuestionAnswering,8,25.355258,19.682779,11.678364,2.533308,15.633055,4.082562,2.012842,0.320567,1.789489,6.689206
cuda,DebertaV2ForMaskedLM,1,35.139234,26.479161,13.716124,2.857849,17.609940,4.536996,2.128392,0.539631,1.462159,7.071332
cuda,DebertaV2ForQuestionAnswering,2,36.093418,27.417862,14.163468,4.131915,18.311711,5.416735,2.684367,0.555653,0.511208,8.618947
cuda,DistilBertForMaskedLM,128,6.894888,6.224843,2.889326,1.018975,4.844408,1.689084,0.686702,0.107630,3.018440,1.197814
cuda,DistilBertForQuestionAnswering,256,6.951168,6.261737,2.897084,1.010661,4.949791,1.725004,0.686282,0.105337,3.108015,0.590662
cuda,DistillGPT2,16,9.640721,8.792746,5.545711,1.104702,7.499566,1.548722,0.923423,0.094176,2.171565,3.101965
cuda,ElectraForCausalLM,32,14.187318,12.364861,6.109003,2.393577,11.553389,3.011181,1.329153,0.239546,3.300164,7.933429
cuda,ElectraForQuestionAnswering,64,12.498321,10.709460,4.527386,1.933045,9.582956,3.142238,1.277231,0.242661,7.493151,1.752638
cuda,GPT2ForSequenceClassification,4,15.251668,13.353528,7.114635,2.595606,9.345111,2.785228,1.240564,0.206789,1.479864,4.906874
cuda,GoogleFnet,16,10.332353,9.394193,6.159263,1.180168,10.087798,1.971545,0.656513,0.107811,1.755834,5.168845
cuda,LayoutLMForMaskedLM,16,14.792642,12.793850,6.332421,1.983638,9.506773,3.474936,1.298498,0.242001,1.913011,5.245106
cuda,LayoutLMForSequenceClassification,16,15.282397,13.257606,6.495812,1.982850,11.510483,4.060530,1.526339,0.242762,7.129068,7.085383
cuda,M2M100ForConditionalGeneration,16,31.823892,28.034532,12.489506,4.607920,19.586951,7.729811,3.151845,0.669908,8.544043,11.915321
cuda,MBartForCausalLM,4,14.567659,13.055611,7.250049,1.858601,10.475683,2.954271,1.277839,0.238204,1.332843,5.166071
