dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.388801,17.949759,15.775378,7.554103,2.081130,12.758708,3.189583,1.561325,0.149857,3.631493,7.622895,13.634441
cuda,AlbertForQuestionAnswering,4,20.406394,17.988203,15.960625,7.569316,2.055231,12.585945,3.153698,1.539351,0.145931,1.402946,3.576505,11.151942
cuda,BartForCausalLM,4,25.403129,20.022553,17.884855,9.364171,2.074741,13.854002,3.719056,1.960768,0.285346,2.376480,2.512149,11.879576
cuda,BartForConditionalGeneration,2,56.144436,44.075783,41.356985,20.648082,5.408463,25.197210,9.976637,4.958564,1.225584,0.795851,0.441193,18.372343
cuda,BertForMaskedLM,16,26.169550,21.093986,18.947016,9.902702,2.473001,13.736516,3.899543,2.008722,0.290602,2.002805,2.973310,11.495119
cuda,BertForQuestionAnswering,16,27.818732,22.527844,19.741440,10.261112,2.223958,14.160357,4.094783,1.993642,0.282905,1.729649,2.616332,11.057563
cuda,BlenderbotSmallForCausalLM,64,19.448295,15.742313,12.797127,6.214936,1.449162,9.389962,2.509661,1.363726,0.167688,3.406764,3.552142,10.143663
cuda,BlenderbotSmallForConditionalGeneration,64,39.303766,31.608437,29.014971,14.809222,3.733144,19.296785,6.586114,3.382248,0.684370,1.640066,2.342368,15.062937
cuda,CamemBert,16,25.876806,20.823343,18.700684,9.614871,2.459848,12.862929,3.877225,2.018898,0.289891,0.710643,1.666553,9.612238
cuda,DebertaForMaskedLM,4,40.562243,33.704359,30.514402,22.637255,2.326911,29.987308,4.217639,2.431144,0.291358,17.112632,3.819269,31.076478
cuda,DebertaForQuestionAnswering,8,35.497124,28.731219,26.619203,18.892058,2.297665,25.321197,4.210258,2.401052,0.285172,18.272152,4.537045,31.252504
cuda,DebertaV2ForMaskedLM,1,52.273924,37.503299,35.132760,20.238830,3.382485,25.018228,5.553052,3.690152,0.551533,41.532999,1.468782,57.110656
cuda,DebertaV2ForQuestionAnswering,2,52.190485,37.613361,35.294638,20.591532,3.848354,26.415577,6.968374,4.393491,0.570838,42.020266,0.591642,59.112200
cuda,DistilBertForMaskedLM,128,17.723748,15.345975,13.105160,7.988378,1.199124,10.972798,1.961470,1.114617,0.118886,3.569471,9.207859,9.582353
cuda,DistilBertForQuestionAnswering,256,17.810474,15.453041,13.215872,8.076723,1.182676,11.509814,1.983751,1.096826,0.118297,3.795818,10.551944,10.225585
cuda,DistillGPT2,16,18.300470,15.918447,12.552095,7.814345,1.465425,11.566396,1.840749,1.012749,0.110404,1.038470,4.429740,7.743772
cuda,ElectraForCausalLM,32,27.249171,22.147358,19.482770,10.445899,2.332728,19.541475,4.353999,2.104029,0.292646,4.220633,10.027925,18.841112
cuda,ElectraForQuestionAnswering,64,25.944366,20.905369,18.754302,9.758409,2.248860,18.244947,4.145679,2.029115,0.288677,2.187627,3.241653,16.062531
cuda,GPT2ForSequenceClassification,4,26.290987,21.664197,18.413443,10.278075,2.421890,13.293995,4.013605,1.891768,0.259091,0.449903,2.227513,8.833428
cuda,LayoutLMForMaskedLM,16,27.017657,21.617580,19.426766,10.284494,2.266574,14.665375,4.187815,2.059763,0.293703,2.034852,2.994599,11.899972
cuda,LayoutLMForSequenceClassification,16,26.471563,21.153979,18.989164,9.863696,2.252130,15.831545,5.053169,2.286741,0.293809,6.318971,7.246871,17.700888
cuda,M2M100ForConditionalGeneration,16,55.222828,42.959438,40.681778,19.642578,5.867729,28.513104,11.677244,5.399522,1.400439,32.286530,56.954502,54.914535
cuda,MBartForCausalLM,4,26.810567,21.392484,19.225997,10.649960,2.238737,15.048984,3.862374,2.036109,0.310355,2.384978,2.429662,12.067433
cuda,MBartForConditionalGeneration,2,58.655301,46.625020,43.771739,22.933271,5.823038,29.405974,10.514248,5.886793,1.342804,0.572943,0.381346,20.681869
cuda,MT5ForConditionalGeneration,16,39.735293,32.172994,29.889605,15.241844,4.570270,20.991768,6.300477,2.821528,0.478331,39.222987,75.910252,54.741868
cuda,MegatronBertForCausalLM,4,44.733841,34.565064,32.348568,15.752607,4.704369,21.359386,8.433861,4.116647,0.877548,1.096230,3.693218,17.706033
cuda,MegatronBertForQuestionAnswering,8,46.188370,35.825879,33.348258,16.605198,4.686147,23.909281,8.460794,4.099596,0.952379,1.439976,2.816315,19.703407
cuda,MobileBertForMaskedLM,64,70.797599,53.756675,51.466713,22.029702,7.110172,34.713787,14.540728,7.873947,3.615761,22.388111,40.941294,53.516634
cuda,MobileBertForQuestionAnswering,128,72.544736,54.914246,51.779636,22.228806,7.131432,37.131844,14.558024,7.910061,3.706369,16.827142,32.573066,50.252789
cuda,OPTForCausalLM,2,26.500547,21.827639,18.960218,9.838122,2.176713,14.049618,4.108579,2.113006,0.287497,2.445010,2.988098,11.792191
cuda,PLBartForCausalLM,8,18.750446,15.850317,12.894079,7.524571,1.356221,11.185635,1.830586,1.073716,0.126009,1.363791,1.544465,8.029635
cuda,PLBartForConditionalGeneration,4,33.731395,27.529036,24.972212,13.481495,2.855957,18.640096,5.193495,2.642293,0.423050,2.791954,2.715777,14.922021
cuda,PegasusForCausalLM,32,23.640779,18.188931,16.206028,7.378454,2.258408,11.655440,3.910342,2.058602,0.307816,2.837938,3.036744,12.427623
cuda,PegasusForConditionalGeneration,32,45.604584,40.210188,37.790365,17.357260,5.825204,23.854922,10.320974,5.785311,1.340526,1.226613,1.712110,21.376246
cuda,RobertaForCausalLM,16,26.052409,20.990785,18.839025,9.810561,2.235323,12.699922,4.157806,2.010396,0.288127,0.697415,1.993114,8.973511
