dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,4.398889
cuda,LearningToPaint,96,1.132777
cuda,alexnet,128,0.298895
cuda,dcgan,32,0.278270
cuda,demucs,4,0.848753
cuda,densenet121,4,14.099392
cuda,drq,1,0.289570
cuda,functorch_dp_cifar10,64,0.853574
cuda,lennard_jones,1000,0.234381
cuda,mnasnet1_0,32,3.630943
cuda,mobilenet_v2,96,3.638233
cuda,mobilenet_v2_quantized_qat,96,2.494403
cuda,mobilenet_v3_large,32,3.929592
cuda,nvidia_deeprecommender,256,0.307782
cuda,pytorch_CycleGAN_and_pix2pix,1,0.894763
cuda,pytorch_stargan,16,0.936091
cuda,pytorch_struct,200,0.447408
cuda,pytorch_unet,1,1.258534
cuda,resnet18,16,1.070172
cuda,resnet50,32,3.599992
cuda,resnet50_quantized_qat,32,2.555025
cuda,resnext50_32x4d,8,3.595401
cuda,shufflenet_v2_x1_0,128,3.985140
cuda,soft_actor_critic,256,0.268145
cuda,squeezenet1_1,32,0.710525
cuda,timm_efficientnet,32,6.224895
cuda,timm_nfnet,128,7.261663
cuda,timm_regnet,32,8.824868
cuda,timm_resnest,32,1.546733
cuda,timm_vision_transformer,8,3.329314
cuda,timm_vision_transformer_large,8,23.860315
cuda,timm_vovnet,32,3.104340
cuda,tts_angular,64,0.318980
cuda,vgg16,64,0.457354
cuda,yolov3,16,7.645777
