dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.418432
cuda,LearningToPaint,96,0.671441
cuda,alexnet,128,0.194397
cuda,dcgan,32,0.204370
cuda,demucs,4,0.309352
cuda,densenet121,4,3.351845
cuda,drq,1,0.179444
cuda,functorch_dp_cifar10,64,0.510216
cuda,lennard_jones,1000,0.158874
cuda,mnasnet1_0,32,1.279627
cuda,mobilenet_v2,96,1.372426
cuda,mobilenet_v3_large,32,1.379449
cuda,nvidia_deeprecommender,256,0.229548
cuda,pytorch_CycleGAN_and_pix2pix,1,0.571568
cuda,pytorch_stargan,16,0.603901
cuda,pytorch_struct,200,0.300893
cuda,pytorch_unet,1,0.693528
cuda,resnet18,16,0.602074
cuda,resnet50,32,1.365066
cuda,resnext50_32x4d,8,1.350560
cuda,shufflenet_v2_x1_0,128,1.517504
cuda,soft_actor_critic,256,0.214508
cuda,squeezenet1_1,32,0.337057
cuda,timm_efficientnet,32,2.308747
cuda,timm_nfnet,128,2.566678
cuda,timm_regnet,32,3.046590
cuda,timm_resnest,32,0.846025
cuda,timm_vision_transformer,8,1.147731
cuda,timm_vision_transformer_large,8,3.699231
cuda,timm_vovnet,32,1.850336
cuda,tts_angular,64,0.215120
cuda,vgg16,64,0.249507
cuda,yolov3,16,3.635240
