dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.610818
cuda,AlbertForQuestionAnswering,2,1.618289
cuda,BartForCausalLM,2,1.547373
cuda,BartForConditionalGeneration,1,4.309181
cuda,BertForMaskedLM,64,1.991082
cuda,BertForQuestionAnswering,64,1.979417
cuda,BigBird,1,9.726509
cuda,BlenderbotSmallForCausalLM,64,1.064749
cuda,BlenderbotSmallForConditionalGeneration,32,2.702940
cuda,CamemBert,1,1.947468
cuda,DebertaForMaskedLM,4,5.609223
cuda,DebertaForQuestionAnswering,4,5.414217
cuda,DistilBertForMaskedLM,16,0.787080
cuda,DistilBertForQuestionAnswering,32,0.802258
cuda,DistillGPT2,1,0.938062
cuda,ElectraForCausalLM,1,2.020699
cuda,ElectraForQuestionAnswering,64,1.999780
cuda,GPT2ForSequenceClassification,4,1.873288
cuda,GoogleFnet,1,1.050294
cuda,LayoutLMForMaskedLM,16,2.164370
cuda,LayoutLMForSequenceClassification,16,2.188852
cuda,M2M100ForConditionalGeneration,2,4.208898
cuda,MBartForCausalLM,16,1.556475
cuda,MBartForConditionalGeneration,8,4.402416
cuda,MT5ForConditionalGeneration,2,4.180417
cuda,MegatronBertForCausalLM,2,4.252128
cuda,MegatronBertForQuestionAnswering,8,4.278043
cuda,MobileBertForMaskedLM,16,10.120417
cuda,MobileBertForQuestionAnswering,32,10.152702
cuda,OPTForCausalLM,4,1.638242
cuda,PLBartForCausalLM,16,0.833112
cuda,PLBartForConditionalGeneration,8,2.155354
cuda,PegasusForCausalLM,8,1.593359
cuda,PegasusForConditionalGeneration,4,3.974198
cuda,RobertaForCausalLM,4,1.979444
cuda,RobertaForQuestionAnswering,64,1.991271
cuda,Speech2Text2ForCausalLM,64,0.871813
cuda,T5ForConditionalGeneration,4,2.823631
cuda,T5Small,1,2.907834
cuda,TrOCRForCausalLM,8,1.576421
cuda,XGLMForCausalLM,1,3.334486
cuda,XLNetLMHeadModel,4,4.951407
cuda,YituTechConvBert,1,2.953154
