dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.271083,13.206580,5.321958,1.956002,10.189452,3.598459,1.289728,0.161436,1.482773,6.912746
cuda,AlbertForQuestionAnswering,4,14.956077,13.032218,5.216511,2.125862,9.807390,3.342163,1.269610,0.156068,1.056116,6.811627
cuda,AllenaiLongformerBase,4,63.639151,54.358509,32.671586,6.731537,40.676344,18.589018,5.915021,0.452168,3.267579,15.080473
cuda,BartForCausalLM,4,20.185217,16.681580,8.064274,2.140044,11.500196,4.132319,2.184690,0.347807,2.322078,5.687491
cuda,BartForConditionalGeneration,2,49.710815,41.062985,18.781745,6.532271,23.942012,10.965135,4.630768,1.399359,1.250180,12.788781
cuda,BertForMaskedLM,16,20.039410,16.204017,7.187508,2.533330,10.074291,4.134495,1.872765,0.358324,2.197932,5.543254
cuda,BertForQuestionAnswering,16,20.021964,16.121996,7.157757,2.482143,9.949663,4.127846,1.867383,0.345577,1.758346,5.393386
cuda,BlenderbotForCausalLM,4,36.114698,28.460314,11.663836,4.598097,18.332392,8.882550,3.689161,1.002728,11.492091,3.830562
cuda,BlenderbotSmallForCausalLM,64,12.993660,10.504032,4.604150,1.664469,6.970340,2.534742,1.249360,0.205149,4.107522,2.486124
cuda,BlenderbotSmallForConditionalGeneration,64,33.966061,27.411065,12.595346,3.948133,17.185551,8.096606,3.182697,0.768383,1.794587,8.738766
cuda,CamemBert,16,20.326113,16.394813,7.239633,2.529826,10.139136,4.199428,1.891695,0.354649,1.054460,5.546839
cuda,DebertaForMaskedLM,4,35.368192,27.902578,16.890699,3.296978,21.273548,6.057793,2.924501,0.400720,2.611552,7.928967
cuda,DebertaForQuestionAnswering,8,35.564647,28.621458,17.569550,3.403887,21.573066,6.389781,2.902357,0.395485,3.012047,7.656781
cuda,DebertaV2ForMaskedLM,1,52.728655,38.941177,20.423664,4.217489,24.817265,8.628175,3.666068,0.698796,1.785568,9.021763
cuda,DebertaV2ForQuestionAnswering,2,52.971722,38.972906,20.570838,5.293691,25.135700,9.863295,4.346159,0.708002,0.546002,10.265116
cuda,DistilBertForMaskedLM,128,11.996380,10.379982,5.553756,1.188238,7.797867,2.596208,1.021831,0.150741,3.976957,3.495185
cuda,DistilBertForQuestionAnswering,256,12.016538,10.389824,5.594386,1.338010,7.796503,2.438038,1.024474,0.141004,2.996673,3.605816
cuda,DistillGPT2,16,10.696883,9.175372,4.862881,1.260254,6.885466,2.226032,0.952497,0.131552,3.036407,3.338429
cuda,ElectraForCausalLM,32,22.382723,18.414570,9.185525,2.507642,15.192936,4.332826,1.928900,0.349637,4.158088,8.640298
cuda,ElectraForQuestionAnswering,64,20.624633,17.013430,7.503717,2.266633,12.770777,4.495407,1.893156,0.354171,2.444735,7.657065
cuda,GPT2ForSequenceClassification,4,17.705086,14.596261,6.804509,2.700349,9.721031,4.088923,1.727005,0.302432,2.354354,5.724593
cuda,LayoutLMForMaskedLM,16,21.671422,17.522534,8.367591,2.531963,11.258492,4.226016,1.873180,0.352694,2.597946,5.541249
cuda,LayoutLMForSequenceClassification,16,21.659800,17.808181,8.619810,2.582614,13.466998,5.022298,2.161521,0.347578,7.161793,7.550541
cuda,M2M100ForConditionalGeneration,16,47.696555,38.762946,17.126548,6.377840,24.629564,9.803400,4.675470,1.011551,11.587026,14.625699
cuda,MBartForCausalLM,4,21.028916,17.569961,8.674419,2.306390,12.464212,4.777069,1.924195,0.372297,2.093465,6.210937
cuda,MBartForConditionalGeneration,2,49.985795,39.371607,16.853598,7.068663,24.242098,11.792011,4.850017,1.547183,0.638732,14.784943
cuda,MT5ForConditionalGeneration,16,32.043656,26.795566,11.602318,4.039976,17.332362,7.799205,2.906212,0.579676,24.054311,9.971709
cuda,MegatronBertForCausalLM,4,38.409941,31.304031,13.449420,6.240994,18.800487,9.078138,3.765071,1.042017,1.849029,11.826347
cuda,MegatronBertForQuestionAnswering,8,38.272271,31.170916,13.375339,6.109725,18.678135,8.900623,3.693098,1.039304,1.642696,11.645823
cuda,MobileBertForMaskedLM,64,52.454277,43.621373,12.763195,5.837583,30.452834,15.839479,6.283982,4.245999,4.306689,24.823530
cuda,MobileBertForQuestionAnswering,128,52.387829,43.621823,12.856468,6.898511,30.576125,15.898574,6.324640,4.194484,2.966386,25.007073
cuda,OPTForCausalLM,2,19.736927,16.621909,8.201266,2.228322,11.366415,4.928345,1.960840,0.335924,3.139129,5.693318
cuda,PLBartForCausalLM,8,12.102548,10.379748,5.726660,1.145231,8.139276,2.371747,0.993498,0.146087,1.529036,3.616216
cuda,PLBartForConditionalGeneration,4,26.214145,21.870869,10.183811,3.174471,13.773447,5.569051,2.463138,0.507855,2.697093,7.320008
cuda,PegasusForCausalLM,32,20.292458,16.746916,8.032542,2.370424,11.951524,4.102793,2.138520,0.371707,2.437400,6.407971
cuda,PegasusForConditionalGeneration,32,38.099648,33.676792,13.111699,4.972837,22.192729,9.149518,4.183458,0.994404,0.652795,14.498447
cuda,RobertaForCausalLM,16,20.519425,16.572524,7.436126,2.528420,10.108774,4.251460,1.916073,0.358448,1.407779,5.320319
