
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,2,1.2019
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.0975
cuda,BartForConditionalGeneration,1,0.8664
cuda,BertForMaskedLM,64,1.0188
cuda,BertForQuestionAnswering,64,1.0815
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9935
cuda,BlenderbotSmallForConditionalGeneration,32,1.1192
cuda,CamemBert,1,2.1283
cuda,DebertaForMaskedLM,4,1.1017
cuda,DebertaForQuestionAnswering,4,1.3289
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1362
cuda,DistilBertForQuestionAnswering,32,1.1496
cuda,DistillGPT2,1,2.0576
cuda,ElectraForCausalLM,1,3.9565
cuda,ElectraForQuestionAnswering,64,1.3589
cuda,GPT2ForSequenceClassification,4,1.6781
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.8858
cuda,LayoutLMForMaskedLM,16,1.1215
cuda,LayoutLMForSequenceClassification,16,1.2059
cuda,M2M100ForConditionalGeneration,2,2.2845
cuda,MBartForCausalLM,16,1.0061
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,2.8142
cuda,MegatronBertForQuestionAnswering,8,1.3207
cuda,MobileBertForMaskedLM,16,2.1838
cuda,MobileBertForQuestionAnswering,32,1.9203
cuda,OPTForCausalLM,4,2.5624
cuda,PLBartForCausalLM,16,1.1280
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.1630
cuda,PegasusForConditionalGeneration,4,1.9808
cuda,RobertaForCausalLM,4,2.4065
cuda,RobertaForQuestionAnswering,64,1.0919
cuda,Speech2Text2ForCausalLM,64,1.2141
cuda,T5ForConditionalGeneration,4,1.1747
cuda,T5Small,1,1.3648
cuda,TrOCRForCausalLM,8,1.1926
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,4,1.2470
cuda,YituTechConvBert,1,2.8022
