dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.494396,18.006387,15.864746,7.560986,2.094374,12.663473,3.201023,1.562370,0.150998,3.148219,7.291272,13.047152
cuda,AlbertForQuestionAnswering,4,20.366708,17.940155,15.755836,7.549614,2.059489,12.537219,3.171425,1.549512,0.149240,1.409839,3.872998,11.089361
cuda,BartForCausalLM,4,26.207206,20.807324,18.330416,9.657284,2.103635,14.217986,4.032542,1.995978,0.289249,2.569734,2.534610,12.317579
cuda,BartForConditionalGeneration,2,55.895488,43.966156,41.238086,20.719586,5.448591,25.374285,9.995040,4.950592,1.235068,0.609931,0.440637,18.303714
cuda,BertForMaskedLM,16,25.648623,20.608825,18.564041,9.609747,2.210671,13.576212,4.096052,2.003314,0.289403,2.031290,2.989917,11.323788
cuda,BertForQuestionAnswering,16,25.792284,20.804607,18.674431,9.606473,2.208652,13.185786,4.065465,2.000077,0.283831,1.663785,2.567749,10.575229
cuda,BlenderbotSmallForCausalLM,64,18.099867,14.435593,12.112099,5.896116,1.429531,9.015646,2.470973,1.346317,0.168409,3.233893,3.382667,9.802889
cuda,BlenderbotSmallForConditionalGeneration,64,39.130427,31.565017,28.450514,14.549789,3.652783,18.930485,6.485037,3.312711,0.635338,1.605793,2.323003,14.741856
cuda,CamemBert,16,26.035344,21.027614,18.944457,10.033370,2.204101,13.341694,4.089743,2.006883,0.288661,0.699775,1.666849,9.329656
cuda,DebertaForMaskedLM,4,38.096985,31.128305,28.575658,20.478131,2.363644,26.958423,4.307295,2.477953,0.292698,17.759062,4.136501,30.948370
cuda,DebertaForQuestionAnswering,8,35.174279,28.397927,26.480949,18.560881,2.276738,24.578913,4.178416,2.395710,0.284331,17.735990,4.592404,30.233670
cuda,DebertaV2ForMaskedLM,1,51.847683,37.100451,34.740498,19.925210,3.347872,24.616396,5.492544,3.660198,0.549094,40.869287,1.467777,56.320582
cuda,DebertaV2ForQuestionAnswering,2,51.823586,37.294510,34.975921,20.321852,3.840935,25.789023,6.944384,4.355865,0.570083,41.403823,0.589417,58.093326
cuda,DistilBertForMaskedLM,128,19.143084,16.745732,13.676085,8.557064,1.184091,12.057407,1.949150,1.113219,0.117683,3.553293,8.996261,10.031186
cuda,DistilBertForQuestionAnswering,256,19.353861,16.983598,13.620761,8.532128,1.360753,12.229576,1.993292,1.092684,0.117532,3.980139,10.536776,10.672768
cuda,DistillGPT2,16,18.141796,15.773635,12.435290,7.748396,1.453257,11.385547,1.841227,1.013643,0.111335,1.009368,4.434316,7.570497
cuda,ElectraForCausalLM,32,26.452059,21.380061,19.280038,10.182173,2.293359,18.538578,4.310485,2.092502,0.291437,3.862382,9.387156,17.680063
cuda,ElectraForQuestionAnswering,64,25.591639,20.615745,18.525479,9.613634,2.214203,18.061024,4.097357,2.007027,0.291957,2.090810,3.201295,15.865776
cuda,GPT2ForSequenceClassification,4,26.099350,21.541205,18.314605,10.243607,2.404568,13.143836,3.838755,1.884199,0.256538,0.358208,2.425341,8.521912
cuda,LayoutLMForMaskedLM,16,28.673248,23.230624,19.904858,10.633860,2.289929,15.505432,4.368622,2.060351,0.295375,2.134995,2.879539,12.527220
cuda,LayoutLMForSequenceClassification,16,27.127033,21.802940,19.163073,10.058014,2.214621,16.097358,5.010535,2.273705,0.288403,6.126646,7.057043,17.512575
cuda,M2M100ForConditionalGeneration,16,54.377467,42.276837,40.089485,19.493429,5.789549,28.477264,11.618942,5.335182,1.392483,32.501076,57.074056,55.042378
cuda,MBartForCausalLM,4,28.065249,22.520683,19.969139,11.096416,2.314255,15.826491,4.004201,2.105804,0.318306,2.394696,2.344935,12.628221
cuda,MBartForConditionalGeneration,2,59.759539,46.820489,44.185786,23.242671,5.985767,30.678180,11.021109,6.191768,1.364875,0.735780,0.384802,22.152611
cuda,MT5ForConditionalGeneration,16,42.922308,34.971017,32.342170,16.453903,4.736075,22.419225,6.515050,2.930830,0.501522,39.186280,75.345748,55.338479
cuda,MegatronBertForCausalLM,4,45.414634,35.193490,32.958407,16.029483,4.656051,21.670407,8.480412,4.099305,0.889343,1.129915,3.195113,17.666298
cuda,MegatronBertForQuestionAnswering,8,45.726116,35.422112,33.170548,16.330611,4.691854,22.722954,8.471305,4.096618,0.914901,1.475168,2.930373,18.817686
cuda,MobileBertForMaskedLM,64,75.217192,57.485794,54.382841,23.039520,7.232213,35.511448,14.895546,8.001236,3.780712,21.905519,39.874832,53.353500
cuda,MobileBertForQuestionAnswering,128,75.114284,57.379847,54.377184,22.912743,7.231507,37.310145,14.671383,8.046031,3.808052,16.902776,31.624268,50.397286
cuda,OPTForCausalLM,2,25.843185,21.322747,18.629782,9.954768,2.208061,14.276969,4.196066,2.135415,0.289692,2.694062,3.238137,12.257251
cuda,PLBartForCausalLM,8,18.679232,15.748870,13.122652,7.658035,1.381104,11.188307,1.840320,1.073311,0.117027,1.396849,1.576877,7.965964
cuda,PLBartForConditionalGeneration,4,33.791107,27.623713,25.093203,13.782117,2.886802,18.880344,5.196803,2.650664,0.444061,2.784561,2.703971,15.148688
cuda,PegasusForCausalLM,32,25.337287,19.679941,17.167124,8.002462,2.286981,13.078252,3.952899,2.079998,0.311594,3.019852,3.210358,13.612724
cuda,PegasusForConditionalGeneration,32,46.153251,40.717997,38.123721,17.605052,5.739691,24.293564,10.385133,5.867150,1.354374,1.261950,1.691586,21.472417
cuda,RobertaForCausalLM,16,27.300360,22.213487,19.781419,10.583514,2.276158,13.883143,4.211393,2.068701,0.296257,0.702950,2.007581,9.446448
cuda,RobertaForQuestionAnswering,16,27.819206,22.469181,20.001500,10.344824,2.265779,12.934445,4.149065,2.029156,0.288097,0.385834,1.314109,8.522368
cuda,Speech2Text2ForCausalLM,256,15.563698,12.759938,10.141183,5.384444,1.020603,9.627839,1.911018,1.026353,0.115780,1.605181,3.761293,8.350730
cuda,T5ForConditionalGeneration,4,30.885000,25.494956,22.965344,12.098611,2.894548,16.260989,4.821528,2.085145,0.311019,2.677521,8.809609,13.330945
cuda,T5Small,4,32.163362,26.593069,23.809988,12.611296,2.897147,16.872417,4.815128,2.068304,0.307149,3.002210,8.737718,13.867136
cuda,TrOCRForCausalLM,32,26.439929,20.962569,18.440771,9.712595,2.067899,14.174007,3.793204,1.962388,0.288825,1.319510,1.350473,10.889818
cuda,XGLMForCausalLM,8,46.740662,37.624511,35.117003,18.244709,5.234795,25.947586,8.696205,4.323420,0.957307,31.429350,65.049180,50.908369
cuda,XLNetLMHeadModel,8,64.882069,54.154078,51.540133,28.716614,6.866631,31.857931,16.178463,4.572060,0.961667,11.405200,18.969027
cuda,YituTechConvBert,16,38.740867,31.299634,28.486203,14.589259,4.298608,21.305307,6.718102,3.200828,0.517524,8.892003,15.031485,24.691308
