dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,2.258876
cuda,AlbertForQuestionAnswering,4,2.291979
cuda,AllenaiLongformerBase,1,9.312702
cuda,BartForCausalLM,4,2.292202
cuda,BartForConditionalGeneration,2,6.088996
cuda,BertForMaskedLM,64,2.743286
cuda,BertForQuestionAnswering,128,2.770000
cuda,BigBird,1,11.751182
cuda,BlenderbotSmallForCausalLM,64,1.603013
cuda,BlenderbotSmallForConditionalGeneration,64,3.973801
cuda,CamemBert,1,2.703894
cuda,DebertaForMaskedLM,4,6.472368
cuda,DebertaForQuestionAnswering,8,6.615194
cuda,DistilBertForMaskedLM,64,1.295710
cuda,DistilBertForQuestionAnswering,64,1.322938
cuda,DistillGPT2,1,1.356896
cuda,ElectraForCausalLM,32,2.801458
cuda,ElectraForQuestionAnswering,64,2.770162
cuda,GPT2ForSequenceClassification,4,2.489130
cuda,LayoutLMForMaskedLM,16,3.113966
cuda,LayoutLMForSequenceClassification,16,3.111218
cuda,M2M100ForConditionalGeneration,8,5.938776
cuda,MBartForCausalLM,32,2.336980
cuda,MBartForConditionalGeneration,16,6.261060
cuda,MT5ForConditionalGeneration,8,5.149918
cuda,MegatronBertForCausalLM,16,5.611506
cuda,MegatronBertForQuestionAnswering,16,5.679854
cuda,MobileBertForMaskedLM,32,13.278889
cuda,MobileBertForQuestionAnswering,64,13.669935
cuda,OPTForCausalLM,32,2.462746
cuda,PLBartForCausalLM,32,1.296257
cuda,PLBartForConditionalGeneration,16,3.179914
cuda,PegasusForCausalLM,32,2.534486
cuda,PegasusForConditionalGeneration,16,5.875716
cuda,RobertaForCausalLM,64,2.795090
cuda,RobertaForQuestionAnswering,128,2.762319
cuda,Speech2Text2ForCausalLM,128,1.329735
cuda,T5ForConditionalGeneration,4,3.577030
cuda,T5Small,1,3.547492
cuda,TrOCRForCausalLM,32,2.316273
cuda,XGLMForCausalLM,8,4.907248
cuda,YituTechConvBert,1,4.024073
