dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.979091,19.927277,16.255060,3.293491,7.824590,5.141885,2.239380,0.167259,61.755466,56.695122
cuda,AlbertForQuestionAnswering,2,0.971632,21.289474,17.639639,3.246121,7.806212,5.156351,2.272530,0.169599,20.583628,14.072164
cuda,AllenaiLongformerBase,1,3.862610,86.770534,75.166105,11.055598,23.907730,15.367235,7.635111,0.297745,101.628433,61.623623
cuda,BartForCausalLM,2,0.914932,17.766951,13.823960,3.078694,7.548484,4.612538,2.509900,0.220103,37.641096,34.524504
cuda,BartForConditionalGeneration,1,2.609212,32.216617,22.004419,5.408405,28.038419,10.248558,4.403569,0.532030,11.657617
cuda,BertForMaskedLM,64,1.126820,21.783444,17.875405,3.052610,7.969861,5.168370,2.362154,0.231128,47.980576,41.209037
cuda,BertForQuestionAnswering,64,1.113331,17.625314,13.729927,2.950749,7.736870,5.032322,2.288436,0.226805,18.425376,15.465009
cuda,BlenderbotSmallForCausalLM,64,0.621812,15.958983,13.510889,2.120780,5.168527,3.181486,1.648204,0.155386,33.797194,27.772059
cuda,BlenderbotSmallForConditionalGeneration,32,1.543704,27.120615,20.621212,5.251996,12.621149,8.072643,3.901712,0.389364,55.905018,53.291053
cuda,CamemBert,1,1.122689,16.322327,12.458004,2.411950,6.608154,4.263286,1.931231,0.214005,44.341269,40.983689
cuda,DebertaForMaskedLM,4,2.848410,45.252396,40.932353,4.933234,13.223008,8.033337,4.589162,0.357713,70.695015,48.089428
cuda,DebertaForQuestionAnswering,4,2.880808,45.420185,41.081449,4.833824,13.163797,7.999914,4.582314,0.361392,46.724421,23.812949
cuda,DistilBertForMaskedLM,16,0.453245,12.254699,10.251333,1.760977,4.318402,2.716432,1.303874,0.122179,18.655871,14.527857
cuda,DistilBertForQuestionAnswering,32,0.467748,20.564374,18.508284,1.707630,4.296888,2.703880,1.285064,0.117806,34.286967,21.826990
cuda,DistillGPT2,1,0.595132,13.797377,12.193506,1.040886,3.236120,1.965306,1.026258,0.098912,28.482672,20.602502
