dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.162495,3.630325,2.090142,8.248143,2.868008,1.072068,0.149856,1.480323,8.279519,0.997879
cuda,AlbertForQuestionAnswering,4,2.168401,3.631105,2.050799,8.196194,2.831360,1.058657,0.143259,0.961120,7.665922,0.430854
cuda,BartForCausalLM,4,2.252388,6.088748,2.227563,9.178900,3.439035,1.303718,0.256467,2.530662,3.092565,7.954322
cuda,BartForConditionalGeneration,2,6.116561,13.191772,5.122303,19.541734,8.750435,3.331107,1.017288,1.004278,1.883820,12.749133
cuda,BertForMaskedLM,64,2.816316,5.082877,2.634978,8.091028,3.751492,1.429595,0.289633,2.954116,8.750874,2.530819
cuda,BertForQuestionAnswering,128,2.759797,4.976172,2.503060,7.496874,3.299184,1.392268,0.279392,1.651630,6.785981,1.333745
cuda,BigBird,1,10.787237,6.853923,1.543296,10.023483,2.483362,1.240947,0.215883,8.560171,13.395265,0.649022
cuda,BlenderbotSmallForCausalLM,64,1.523928,3.745089,1.555511,6.329044,2.251755,0.954449,0.161179,5.065810,9.276245,4.691146
cuda,BlenderbotSmallForConditionalGeneration,64,4.077797,8.225321,3.528621,12.862155,5.849341,2.403847,0.591230,3.267957,3.709317,11.617534
cuda,CamemBert,1,2.719403,4.797237,2.243556,7.162093,2.762599,1.625232,0.275372,1.438678,6.159252,1.139725
cuda,DebertaForMaskedLM,4,6.997897,14.390537,3.639473,17.753457,4.580199,2.186016,0.339824,20.609752,1.480438,27.870210
cuda,DebertaForQuestionAnswering,8,7.058202,14.597034,3.546207,17.968010,4.553077,2.178803,0.340829,22.759692,3.367090,29.932877
cuda,DistilBertForMaskedLM,64,1.162076,3.081812,1.321077,4.786149,1.631818,0.756458,0.120718,2.808979,5.893653,2.537797
cuda,DistilBertForQuestionAnswering,64,1.177488,3.291521,1.440350,4.688735,1.613379,0.748641,0.123368,2.300134,5.196233,2.037303
cuda,DistillGPT2,1,1.257439,3.019162,0.898839,4.958429,1.515231,0.660408,0.106232,6.642657,9.529014,6.352001
cuda,ElectraForCausalLM,32,2.911585,6.889253,2.643816,9.983139,3.206176,1.500657,0.286914,5.399681,4.731554,11.254014
cuda,ElectraForQuestionAnswering,64,2.896697,5.083245,2.581706,7.615518,3.411977,1.429456,0.288575,2.899055,8.125875,2.561948
cuda,GPT2ForSequenceClassification,4,2.592556,4.750851,2.020618,7.422677,2.964456,1.310454,0.239783,2.635969,7.422629,2.344478
cuda,LayoutLMForMaskedLM,16,3.441844,5.181079,2.385601,8.034434,3.748729,1.436029,0.288930,2.750907,8.104315,2.439671
cuda,LayoutLMForSequenceClassification,16,3.188170,5.393656,2.341906,9.255846,4.070051,1.672034,0.285982,10.688012,17.233221,10.259355
cuda,M2M100ForConditionalGeneration,8,6.019332,12.558765,4.317036,20.764770,8.225754,3.377054,0.813949,7.145199,32.079885,19.923282
cuda,MBartForCausalLM,32,2.387045,6.550580,2.405698,10.133422,3.671866,1.437441,0.288098,2.290051,2.637529,8.387312
cuda,MBartForConditionalGeneration,16,6.131053,12.021851,5.472572,19.847028,9.420984,3.642400,1.231914,0.978937,0.946253,14.556396
cuda,MT5ForConditionalGeneration,8,5.144995,7.689644,3.872884,13.538702,6.034384,2.028550,0.458177,7.853503,17.762687,7.228247
cuda,MegatronBertForCausalLM,16,5.596987,9.018688,4.767443,14.451224,7.082557,2.866431,0.844758,2.776460,13.207233,2.070978
cuda,MegatronBertForQuestionAnswering,16,5.627394,8.830020,4.962502,13.911921,7.003680,2.828079,0.824289,2.089862,12.363377,1.304093
cuda,MobileBertForMaskedLM,32,13.294317,9.975346,5.772061,21.918346,10.891079,5.412799,2.666103,5.532717,23.628768,4.176226
