dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.744776
cuda,Background_Matting,4,1.774376
cuda,LearningToPaint,96,0.777623
cuda,Super_SloMo,6,1.912585
cuda,alexnet,128,0.231865
cuda,attention_is_all_you_need_pytorch,256,2.215687
cuda,dcgan,32,0.228142
cuda,demucs,4,0.360984
cuda,densenet121,4,4.150304
cuda,dlrm,2048,0.520689
cuda,drq,1,0.224995
cuda,fastNLP_Bert,6,2.689353
cuda,functorch_dp_cifar10,64,0.611763
cuda,hf_Albert,8,2.080974
cuda,hf_Bart,4,3.070726
cuda,hf_Bert,4,2.543689
cuda,hf_BigBird,2,11.057177
cuda,hf_DistilBert,8,1.117290
cuda,hf_GPT2,4,2.371388
cuda,hf_GPT2_large,4,8.678422
cuda,hf_Longformer,2,8.215209
cuda,hf_Reformer,4,2.964518
cuda,hf_T5,8,3.438974
cuda,hf_T5_large,2,17.708830
cuda,lennard_jones,1000,0.193079
cuda,mnasnet1_0,32,1.626060
cuda,mobilenet_v2,96,1.698786
cuda,mobilenet_v3_large,32,1.740775
cuda,nvidia_deeprecommender,256,0.303999
cuda,pytorch_CycleGAN_and_pix2pix,1,0.710058
cuda,pytorch_stargan,16,0.727164
cuda,pytorch_struct,200,0.380567
cuda,pytorch_unet,1,0.850255
cuda,resnet18,16,0.729321
cuda,resnet50,32,1.695745
cuda,resnext50_32x4d,8,1.701850
cuda,shufflenet_v2_x1_0,128,1.886328
cuda,soft_actor_critic,256,0.241640
cuda,speech_transformer,32,3.287008
cuda,squeezenet1_1,32,0.397455
cuda,tacotron2,64,20.067043
cuda,timm_efficientdet,1,22.563601
cuda,timm_efficientnet,32,2.782596
cuda,timm_nfnet,128,2.999996
cuda,timm_regnet,32,3.588694
cuda,timm_resnest,32,1.035160
cuda,timm_vision_transformer,8,1.558771
cuda,timm_vision_transformer_large,8,5.052512
cuda,timm_vovnet,32,2.125733
cuda,tts_angular,64,0.239716
cuda,vgg16,64,0.310165
cuda,yolov3,16,4.062679
