dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0000,1.6765,19.6382
cuda,AlbertForQuestionAnswering,2,1.0001,1.8415,19.0978
cuda,AllenaiLongformerBase,1,1.0301,4.4259,10.3427
cuda,BartForCausalLM,2,0.9999,1.4358,19.8393
cuda,BartForConditionalGeneration,1,1.0128,3.2670,30.3063
cuda,BertForMaskedLM,64,0.9994,1.7183,16.9870
cuda,BertForQuestionAnswering,64,0.9986,1.6400,10.4590
cuda,BigBird,1,0.9944,7.5131,10.5391
cuda,BlenderbotSmallForCausalLM,64,1.0028,1.1319,16.9924
cuda,BlenderbotSmallForConditionalGeneration,32,1.0114,2.2916,15.2740
cuda,CamemBert,1,1.0461,1.5410,7.4231
cuda,DebertaForMaskedLM,4,0.9591,3.2397,11.9023
cuda,DebertaForQuestionAnswering,4,0.9596,3.1955,9.1965
cuda,DistilBertForMaskedLM,16,1.0314,0.7475,6.1062
cuda,DistilBertForQuestionAnswering,32,1.0325,0.7386,4.9374
cuda,DistillGPT2,1,1.0349,0.8710,6.0303
cuda,ElectraForCausalLM,1,1.0428,1.5613,1.3342
cuda,ElectraForQuestionAnswering,64,1.0004,1.8372,10.1032
cuda,GPT2ForSequenceClassification,4,1.0008,1.7572,16.0480
cuda,LayoutLMForMaskedLM,16,0.9995,1.9402,19.8870
cuda,LayoutLMForSequenceClassification,16,1.0000,1.8539,13.6313
cuda,M2M100ForConditionalGeneration,2,1.0107,3.2002,31.7861
cuda,MBartForCausalLM,16,1.0089,1.3870,17.7340
cuda,MBartForConditionalGeneration,8,1.0144,3.3149,27.2636
cuda,MT5ForConditionalGeneration,2,1.0234,3.5588,21.0459
cuda,MegatronBertForCausalLM,2,1.0432,3.1134,21.4824
cuda,MegatronBertForQuestionAnswering,8,1.0393,3.0939,21.2944
cuda,MobileBertForMaskedLM,16,1.0161,7.7031,4.7211
cuda,MobileBertForQuestionAnswering,32,1.0150,7.5688,3.2588
cuda,OPTForCausalLM,4,1.0165,1.3533,8.7240
cuda,PLBartForCausalLM,16,1.0121,0.7893,8.5931
cuda,PLBartForConditionalGeneration,8,1.0146,1.7167,11.0324
cuda,PegasusForCausalLM,8,1.0075,1.3723,15.6351
cuda,PegasusForConditionalGeneration,4,1.0121,3.0600,26.5574
cuda,RobertaForCausalLM,4,1.0460,1.5483,7.3331
cuda,RobertaForQuestionAnswering,64,0.9989,1.6345,10.4528
cuda,Speech2Text2ForCausalLM,64,1.0119,0.8302,3.7998
cuda,T5ForConditionalGeneration,4,0.9980,2.4583,12.7539
cuda,T5Small,1,1.0223,2.2844,5.8129
cuda,TrOCRForCausalLM,8,1.0123,1.3054,15.2370
cuda,XGLMForCausalLM,1,1.0136,2.5215,38.6175
cuda,XLNetLMHeadModel,4,1.0000,3.8205,28.7066
cuda,YituTechConvBert,1,1.0274,2.1984,7.2657
