dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.7780
cuda,AlbertForQuestionAnswering,2,0.7809
cuda,AllenaiLongformerBase,1,1.0526
cuda,BartForCausalLM,2,0.7647
cuda,BartForConditionalGeneration,1,0.9814
cuda,BertForMaskedLM,64,0.7301
cuda,BertForQuestionAnswering,64,0.7403
cuda,BigBird,1,0.8438
cuda,BlenderbotSmallForCausalLM,64,0.7501
cuda,BlenderbotSmallForConditionalGeneration,32,0.9241
cuda,CamemBert,1,1.7234
cuda,DebertaForMaskedLM,4,0.9762
cuda,DebertaForQuestionAnswering,4,1.2411
cuda,DistilBertForMaskedLM,16,1.0120
cuda,DistilBertForQuestionAnswering,32,0.9255
cuda,DistillGPT2,1,1.3823
cuda,ElectraForCausalLM,1,2.0193
cuda,ElectraForQuestionAnswering,64,0.7359
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7350
cuda,LayoutLMForSequenceClassification,16,0.7424
cuda,M2M100ForConditionalGeneration,2,1.6144
cuda,MBartForCausalLM,16,0.8325
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,1.9717
cuda,MegatronBertForCausalLM,2,1.9690
cuda,MegatronBertForQuestionAnswering,8,1.4516
cuda,MobileBertForMaskedLM,16,2.0728
cuda,MobileBertForQuestionAnswering,32,1.8212
cuda,OPTForCausalLM,4,1.6573
cuda,PLBartForCausalLM,16,0.9121
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.0542
cuda,PegasusForConditionalGeneration,4,1.5888
cuda,RobertaForCausalLM,4,1.9138
cuda,RobertaForQuestionAnswering,64,0.7395
cuda,Speech2Text2ForCausalLM,64,0.9035
cuda,T5ForConditionalGeneration,4,0.8144
cuda,T5Small,1,1.1482
cuda,TrOCRForCausalLM,8,1.1140
cuda,XGLMForCausalLM,1,1.5709
cuda,XLNetLMHeadModel,4,0.8058
cuda,YituTechConvBert,1,2.2961
