dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.498940,2.410572,1.195042,4.414021,2.178586,0.903525,0.135581,0.614908,3.898013
cuda,AlbertForQuestionAnswering,2,1.511917,3.113421,1.155907,5.006019,2.142180,0.893438,0.130560,0.640353,3.991941
cuda,BartForCausalLM,2,10.167495,4.897971,1.226177,6.790035,2.626335,0.981106,0.202558,7.805567,11.011856
cuda,BartForConditionalGeneration,1,26.949033,11.716932,2.278857,15.348600,5.596532,2.036320,0.699336,0.898625,7.030273
cuda,BertForMaskedLM,64,5.409957,6.849136,1.317263,8.715119,3.503050,1.100664,0.241497,9.507735,12.783696
cuda,BertForQuestionAnswering,64,5.344726,4.716570,1.292504,6.271488,3.464281,1.099568,0.237983,0.421142,3.360975
cuda,BigBird,1,12.269458,3.680050,0.918086,6.239628,1.813252,0.871041,0.184212,9.554231,13.205269
cuda,BlenderbotSmallForCausalLM,64,4.961008,2.993323,1.070126,4.460524,1.677451,0.734567,0.134601,10.786325,13.386059
cuda,BlenderbotSmallForConditionalGeneration,32,12.305881,6.815305,1.982488,10.714467,4.591415,1.784377,0.446906,18.622215,24.653567
cuda,CamemBert,1,5.403252,4.388339,1.127466,5.670326,3.159561,0.949614,0.216469,0.378497,2.880186
cuda,DebertaForMaskedLM,4,8.149761,9.440650,2.075313,12.615226,3.922958,1.761089,0.312287,19.531541,25.184547
cuda,DebertaForQuestionAnswering,4,8.133834,9.570341,2.194302,11.341318,3.907174,1.763194,0.310896,18.527796,22.892664
cuda,DistilBertForMaskedLM,16,1.825716,2.530362,0.950804,3.362263,1.419780,0.584124,0.104506,0.235051,2.067587
cuda,DistilBertForQuestionAnswering,32,1.818539,2.521498,0.942504,3.347822,1.409204,0.569694,0.103956,0.249120,2.067804
cuda,DistillGPT2,1,1.552963,2.556553,0.555140,3.494920,1.470146,0.512448,0.088209,0.220360,1.756469
