dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1778
cuda,AlbertForQuestionAnswering,2,1.1766
cuda,AllenaiLongformerBase,1,1.1595
cuda,BartForCausalLM,2,1.0250
cuda,BartForConditionalGeneration,1,1.0445
cuda,BertForMaskedLM,64,1.0747
cuda,BertForQuestionAnswering,64,1.0934
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0476
cuda,BlenderbotSmallForConditionalGeneration,32,1.0128
cuda,CamemBert,1,1.1385
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,1,0.9408
cuda,DistilBertForMaskedLM,16,1.0627
cuda,DistilBertForQuestionAnswering,32,1.0896
cuda,DistillGPT2,1,1.3517
cuda,ElectraForCausalLM,1,1.1317
cuda,ElectraForQuestionAnswering,64,1.3399
cuda,GPT2ForSequenceClassification,4,1.5570
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.1663
cuda,LayoutLMForSequenceClassification,16,1.2026
cuda,M2M100ForConditionalGeneration,2,1.0582
cuda,MBartForCausalLM,16,1.0923
cuda,MBartForConditionalGeneration,8,1.0567
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1505
cuda,MegatronBertForQuestionAnswering,8,1.1489
cuda,MobileBertForMaskedLM,16,1.0715
cuda,MobileBertForQuestionAnswering,32,1.0759
cuda,OPTForCausalLM,4,1.1663
cuda,PLBartForCausalLM,16,1.0913
cuda,PLBartForConditionalGeneration,8,1.0091
cuda,PegasusForCausalLM,8,1.0843
cuda,PegasusForConditionalGeneration,4,1.0599
cuda,RobertaForCausalLM,4,1.1408
cuda,RobertaForQuestionAnswering,64,1.0985
cuda,Speech2Text2ForCausalLM,64,1.0336
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0834
cuda,XGLMForCausalLM,1,1.0808
cuda,XLNetLMHeadModel,4,1.1628
cuda,YituTechConvBert,1,1.1246
