dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0000
cuda,AlbertForQuestionAnswering,2,1.0002
cuda,AllenaiLongformerBase,1,1.0315
cuda,BartForCausalLM,2,0.9983
cuda,BartForConditionalGeneration,1,1.0155
cuda,BertForMaskedLM,64,0.9994
cuda,BertForQuestionAnswering,64,1.0015
cuda,BigBird,1,1.0095
cuda,BlenderbotSmallForCausalLM,64,1.0032
cuda,BlenderbotSmallForConditionalGeneration,32,1.0088
cuda,CamemBert,1,1.0408
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0266
cuda,DistilBertForQuestionAnswering,32,1.0296
cuda,DistillGPT2,1,1.0309
cuda,ElectraForCausalLM,1,1.0355
cuda,ElectraForQuestionAnswering,64,0.9998
cuda,GPT2ForSequenceClassification,4,1.0011
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9992
cuda,M2M100ForConditionalGeneration,2,1.2468
cuda,MBartForCausalLM,16,1.0126
cuda,MBartForConditionalGeneration,8,1.0120
cuda,MT5ForConditionalGeneration,2,1.0231
cuda,MegatronBertForCausalLM,2,1.0391
cuda,MegatronBertForQuestionAnswering,8,1.0385
cuda,MobileBertForMaskedLM,16,1.0178
cuda,MobileBertForQuestionAnswering,32,1.0150
cuda,OPTForCausalLM,4,1.0151
cuda,PLBartForCausalLM,16,1.0159
cuda,PLBartForConditionalGeneration,8,1.0160
cuda,PegasusForCausalLM,8,1.2077
cuda,PegasusForConditionalGeneration,4,1.2118
cuda,RobertaForCausalLM,4,1.0396
cuda,RobertaForQuestionAnswering,64,0.9994
cuda,Speech2Text2ForCausalLM,64,1.1338
cuda,T5ForConditionalGeneration,4,1.0026
cuda,T5Small,1,1.0263
cuda,TrOCRForCausalLM,8,1.0227
cuda,XGLMForCausalLM,1,1.2294
cuda,XLNetLMHeadModel,4,0.9983
cuda,YituTechConvBert,1,1.0251
