
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,,1.1490
cuda,LearningToPaint,,1.2464
cuda,Super_SloMo,0,0.0000
cuda,alexnet,,0.9949
cuda,attention_is_all_you_need_pytorch,,1.0311
cuda,dcgan,,1.0742
cuda,demucs,4,1.0003
cuda,densenet121,4,1.0715
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,,1.0705
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,,1.2976
cuda,hf_Albert,,1.4625
cuda,hf_Bart,,1.0696
cuda,hf_Bert,,1.2038
cuda,hf_BigBird,,0.9818
cuda,hf_DistilBert,,1.0086
cuda,hf_GPT2,,1.4512
cuda,hf_Longformer,,1.1295
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,maml,0,0.0000
cuda,maml_omniglot,,1.0080
cuda,mnasnet1_0,,1.2359
cuda,mobilenet_v2,,1.0543
cuda,mobilenet_v2_quantized_qat,,1.4715
cuda,mobilenet_v3_large,,1.1801
cuda,moco,,1.1013
cuda,nvidia_deeprecommender,,0.9992
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,,1.2020
cuda,pytorch_stargan,,1.0953
cuda,pytorch_struct,,1.0216
cuda,pytorch_unet,,1.1817
cuda,resnet18,,1.1466
cuda,resnet50,,1.2508
cuda,resnet50_quantized_qat,,1.3425
cuda,resnext50_32x4d,,1.1018
cuda,shufflenet_v2_x1_0,,1.3394
cuda,soft_actor_critic,,1.0506
cuda,speech_transformer,,1.1021
cuda,squeezenet1_1,,1.0746
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.1255
cuda,timm_efficientnet,,1.1244
cuda,timm_nfnet,,0.6951
cuda,timm_regnet,,1.1802
cuda,timm_resnest,,1.2735
cuda,timm_vision_transformer,,1.0630
cuda,timm_vovnet,,1.1766
cuda,tts_angular,,0.9903
cuda,vgg16,,0.9991
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,,0.9969
