dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1785
cuda,AlbertForQuestionAnswering,2,1.1760
cuda,AllenaiLongformerBase,1,1.1595
cuda,BartForCausalLM,4,1.0050
cuda,BartForConditionalGeneration,2,1.0177
cuda,BertForMaskedLM,64,1.0739
cuda,BertForQuestionAnswering,64,1.0936
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0446
cuda,BlenderbotSmallForConditionalGeneration,64,1.0529
cuda,CamemBert,1,1.1686
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,1,0.9322
cuda,DebertaV2ForQuestionAnswering,1,0.9347
cuda,DistilBertForMaskedLM,16,1.0880
cuda,DistilBertForQuestionAnswering,32,1.0849
cuda,DistillGPT2,1,1.3452
cuda,ElectraForCausalLM,1,1.1569
cuda,ElectraForQuestionAnswering,64,1.3410
cuda,GPT2ForSequenceClassification,4,1.5563
cuda,GPTNeoForCausalLM,1,1.2997
cuda,GPTNeoForSequenceClassification,1,1.3022
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.1647
cuda,LayoutLMForSequenceClassification,16,1.2020
cuda,M2M100ForConditionalGeneration,2,1.0641
cuda,MBartForCausalLM,16,1.1024
cuda,MBartForConditionalGeneration,8,1.0683
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1637
cuda,MegatronBertForQuestionAnswering,8,1.1574
cuda,MobileBertForMaskedLM,16,1.0839
cuda,MobileBertForQuestionAnswering,32,1.0684
cuda,OPTForCausalLM,4,1.1764
cuda,PLBartForCausalLM,16,1.0924
cuda,PLBartForConditionalGeneration,8,1.0267
cuda,PegasusForCausalLM,8,1.0869
cuda,PegasusForConditionalGeneration,4,1.0635
cuda,RobertaForCausalLM,4,1.1595
cuda,RobertaForQuestionAnswering,64,1.0937
cuda,Speech2Text2ForCausalLM,64,1.0339
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0815
cuda,XGLMForCausalLM,2,1.0950
cuda,XLNetLMHeadModel,4,1.1628
cuda,YituTechConvBert,1,1.1260
