dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2515,309.5930,16.2636,0.8420
cuda,AlbertForQuestionAnswering,4,1.2543,306.4321,16.1949,0.8646
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1005,112.0568,19.4487,0.7149
cuda,BartForConditionalGeneration,2,1.0986,136.6005,45.4687,0.7734
cuda,BertForMaskedLM,64,1.0591,95.5908,20.3109,0.6385
cuda,BertForQuestionAnswering,128,1.1119,133.3403,19.6610,0.6329
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0033,64.2318,14.6735,0.7147
cuda,BlenderbotSmallForConditionalGeneration,64,1.0659,111.9753,30.5500,0.6977
cuda,CamemBert,1,2.4269,13.2432,18.3876,0.7485
cuda,DebertaForMaskedLM,4,1.0868,54.9303,92.1416,0.3862
cuda,DebertaForQuestionAnswering,8,1.0498,77.8210,93.3984,0.2902
cuda,DistilBertForMaskedLM,64,1.0508,60.3434,11.5966,0.6531
cuda,DistilBertForQuestionAnswering,64,1.1714,34.0035,11.0583,0.6981
cuda,DistillGPT2,1,2.0698,8.6414,12.1372,0.8169
cuda,ElectraForCausalLM,32,1.4131,74.8852,26.0057,0.7929
cuda,ElectraForQuestionAnswering,64,1.4264,87.4753,19.9807,0.7054
cuda,GPT2ForSequenceClassification,4,1.7988,56.8172,16.7833,1.0595
cuda,GoogleFnet,1,1.9229,11.1079,26.8773,0.7589
cuda,LayoutLMForMaskedLM,16,1.2091,113.2306,21.1508,0.6950
cuda,LayoutLMForSequenceClassification,16,1.3013,87.0490,27.9000,0.7189
cuda,M2M100ForConditionalGeneration,8,1.3915,64.3557,58.8678,0.7616
cuda,MBartForCausalLM,32,1.0011,86.0977,21.1678,0.6836
cuda,MBartForConditionalGeneration,16,1.0888,95.9744,44.2035,0.7209
cuda,MT5ForConditionalGeneration,8,2.3080,34.3991,33.3835,0.7628
cuda,MegatronBertForCausalLM,16,1.1373,71.0352,35.1425,0.7161
cuda,MegatronBertForQuestionAnswering,16,1.1391,65.3611,34.2380,0.7528
cuda,MobileBertForMaskedLM,32,1.9601,67.5944,52.1820,0.5256
cuda,MobileBertForQuestionAnswering,64,1.4019,95.6426,51.6119,0.4536
cuda,OPTForCausalLM,32,1.1862,52.3876,18.9621,0.6761
cuda,PLBartForCausalLM,32,1.0283,40.2663,13.5054,0.7381
cuda,PLBartForConditionalGeneration,16,1.1902,40.7657,27.0267,0.7240
cuda,PegasusForCausalLM,32,0.9940,86.2867,21.3799,0.7774
cuda,PegasusForConditionalGeneration,16,1.0874,95.9582,44.3806,0.8436
cuda,RobertaForCausalLM,64,1.1430,95.5831,19.5769,0.6375
cuda,RobertaForQuestionAnswering,128,1.1149,133.4095,18.8002,0.6329
cuda,Speech2Text2ForCausalLM,128,1.1183,31.5379,14.9380,0.6775
cuda,T5ForConditionalGeneration,4,1.4479,71.9121,29.5398,0.8215
cuda,T5Small,1,1.2810,44.9713,28.6848,0.8564
cuda,TrOCRForCausalLM,32,1.0052,85.7655,20.0643,0.6827
cuda,XGLMForCausalLM,8,1.1793,68.2901,69.9739,0.8157
cuda,YituTechConvBert,1,3.6429,16.1182,41.1962,0.7967
