dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.698607,3.314218,1.961964,7.347270,2.920137,1.004858,0.136390,6.068598,0.901827
cuda,AlbertForQuestionAnswering,4,1.718055,3.343274,1.882303,7.254434,2.853774,0.978667,0.140625,5.865589,0.542630
cuda,BartForCausalLM,4,1.731766,6.292267,2.236408,8.618870,2.784360,1.420733,0.205199,1.380458,4.645731
cuda,BartForConditionalGeneration,2,4.788160,14.525239,6.985444,17.915223,7.206033,2.866986,0.771358,1.110270,10.587874
cuda,BertForMaskedLM,64,2.498353,6.614782,2.334742,8.610999,3.244514,1.224108,0.232845,4.419196,1.510314
cuda,BertForQuestionAnswering,128,2.528094,6.533395,2.297292,8.670073,3.180839,1.216093,0.237656,4.521705,0.786951
cuda,BlenderbotSmallForCausalLM,64,1.183275,3.423618,1.685872,5.571661,1.794375,0.819616,0.135118,3.892830,2.270555
cuda,BlenderbotSmallForConditionalGeneration,64,3.438306,8.538993,4.183879,11.688669,5.002686,2.059498,0.466476,1.955930,7.864595
cuda,CamemBert,1,2.348444,6.216666,2.048669,8.123886,2.963139,1.033954,0.213917,4.042312,0.570559
cuda,DebertaForMaskedLM,4,6.405913,16.832212,3.087319,19.830917,4.605780,2.283249,0.306998,0.835347,6.298233
cuda,DebertaForQuestionAnswering,8,6.256112,16.688780,2.764897,19.747529,4.673706,2.064598,0.303559,1.786083,6.030138
cuda,DistilBertForMaskedLM,64,0.906121,3.439012,1.194295,4.786836,1.629236,0.639777,0.109570,2.587019,1.494342
cuda,DistilBertForQuestionAnswering,64,0.918440,3.394716,1.148066,4.698718,1.578298,0.627793,0.101750,2.497253,1.075327
cuda,DistillGPT2,1,1.121648,2.493061,1.044944,4.281791,1.115557,0.546791,0.088199,2.875570,3.509393
cuda,ElectraForCausalLM,32,2.450716,8.957770,2.368415,12.037066,3.403234,1.293670,0.239986,2.579621,5.541291
cuda,ElectraForQuestionAnswering,64,2.451886,6.519104,2.299340,8.584006,3.191478,1.226666,0.238518,4.453941,1.318256
cuda,GPT2ForSequenceClassification,4,2.099744,4.483592,2.448558,6.401174,2.370707,1.154713,0.207106,4.447585,1.021403
cuda,GoogleFnet,1,1.229306,6.766153,1.181826,9.437052,1.593492,0.716216,0.112251,3.911479,0.625673
cuda,LayoutLMForMaskedLM,16,2.774168,6.829324,2.440113,9.039501,3.540790,1.249586,0.236686,4.751986,1.469599
cuda,LayoutLMForSequenceClassification,16,2.872028,6.726106,2.345018,10.335427,3.973088,1.443453,0.236694,6.043486,6.612210
cuda,M2M100ForConditionalGeneration,8,5.142155,12.448075,4.630951,19.023006,7.335074,2.875684,0.642413,14.709983,11.409275
cuda,MBartForCausalLM,32,1.786276,7.831302,2.312336,10.503470,2.932575,1.537215,0.219043,1.246455,5.070276
cuda,MBartForConditionalGeneration,16,5.175335,13.967921,6.710335,18.451458,8.256258,3.133415,0.857978,0.495543,11.983783
cuda,MT5ForConditionalGeneration,8,4.866596,7.027484,4.509439,10.759934,4.623360,1.745747,0.415860,8.403647,3.760144
cuda,MegatronBertForCausalLM,16,4.611312,10.138370,5.896662,12.198821,5.871027,2.408587,0.601264,8.131674,1.339190
cuda,MegatronBertForQuestionAnswering,16,4.645317,9.567694,5.580587,11.955773,5.879017,2.355849,0.598399,8.140514,0.917589
cuda,MobileBertForMaskedLM,32,11.115247,7.022284,7.810329,15.325010,7.216716,3.590390,1.727580,16.427234,2.261429
cuda,MobileBertForQuestionAnswering,64,11.116571,7.118120,7.734946,15.387735,7.241989,3.622465,1.738950,16.318427,1.355220
cuda,OPTForCausalLM,32,1.947383,5.753663,2.453306,8.306898,2.904485,1.276520,0.227458,1.586479,5.090341
cuda,PLBartForCausalLM,32,0.957098,4.747664,1.206648,6.711432,1.718705,0.673716,0.100261,1.525778,3.215514
cuda,PLBartForConditionalGeneration,16,2.630576,7.746958,3.328140,11.271651,4.484236,1.684696,0.332601,2.641984,6.967486
cuda,PegasusForCausalLM,32,2.040582,6.705573,2.251242,9.407654,2.801025,1.202085,0.217422,1.522931,5.039770
cuda,PegasusForConditionalGeneration,16,4.770698,12.604930,6.019067,16.571575,6.244560,3.336147,0.636139,1.074260,10.204198
cuda,RobertaForCausalLM,64,2.337745,6.760042,2.364727,8.688810,3.313565,1.259245,0.236846,0.742321,4.382996
cuda,RobertaForQuestionAnswering,128,2.362187,6.727060,2.340536,8.826719,3.407165,1.219920,0.234641,4.530531
cuda,Speech2Text2ForCausalLM,128,0.992295,4.825512,1.081997,7.544769,1.219950,0.608459,0.095011,1.509318,3.841355
cuda,T5ForConditionalGeneration,4,3.284097,6.612976,2.474824,11.643593,3.250243,1.281343,0.267401,5.394441,7.962316
cuda,T5Small,1,3.263428,6.221697,2.360939,8.432919,2.323088,1.042379,0.244180,8.024029,4.917620
cuda,TrOCRForCausalLM,32,1.717412,6.371203,2.250915,9.022742,3.153270,1.179056,0.213204,1.372363,4.983843
cuda,XGLMForCausalLM,8,3.944697,16.390868,5.987673,20.382013,7.284060,2.438303,0.593255,26.344304,10.164630
cuda,YituTechConvBert,1,3.479978,8.742790,3.395126,13.201663,3.564024,1.587405,0.378380,9.356131,8.322847
