dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,11.817941,10.209871,4.138606,1.727104,8.355911,3.424061,1.208545,0.151043,1.495811,6.025935
cuda,AlbertForQuestionAnswering,4,11.601557,10.034601,4.086066,1.679570,8.325190,3.345614,1.192952,0.147040,1.100050,5.998880
cuda,BartForCausalLM,4,16.597165,13.274034,6.364014,2.047349,9.579062,3.687153,1.619436,0.275005,1.477504,5.362827
cuda,BartForConditionalGeneration,2,42.512208,34.639941,17.316687,6.722188,21.955295,9.854793,4.058105,1.056028,1.229466,11.627943
cuda,BertForMaskedLM,16,16.310112,13.078562,6.007461,2.516408,8.567910,3.641211,1.659832,0.290421,2.106735,5.184599
cuda,BertForQuestionAnswering,16,16.733208,13.199048,6.091552,2.524645,8.621924,3.642092,1.663472,0.285455,1.665712,5.162736
cuda,BlenderbotForCausalLM,4,31.575611,24.806189,11.865687,4.427403,16.418025,6.942071,3.155546,0.699440,4.183125,9.184347
cuda,BlenderbotSmallForCausalLM,64,10.228782,8.237973,3.707589,1.329425,6.211889,2.636342,1.101903,0.171403,3.903012,2.106929
cuda,BlenderbotSmallForConditionalGeneration,64,26.877207,21.740211,10.292313,3.636453,14.040860,6.482295,2.711630,0.574592,2.224720,7.558905
cuda,CamemBert,16,16.607243,13.095087,6.022720,2.556032,8.521571,3.689203,1.682196,0.292215,1.014668,5.162716
cuda,DebertaForMaskedLM,4,27.083895,20.233465,11.088151,2.627412,14.723396,5.171726,2.534789,0.367673,2.368807,6.492743
cuda,DebertaForQuestionAnswering,8,26.752254,20.091641,11.051897,2.763012,14.395126,5.140870,2.249474,0.361155,2.760443,6.330912
cuda,DebertaV2ForMaskedLM,1,40.594208,27.992049,13.711336,3.768589,15.809747,5.359114,3.415022,0.626074,1.678478,6.428184
cuda,DebertaV2ForQuestionAnswering,2,40.408199,28.206492,13.791583,4.251929,16.591003,7.005930,3.417329,0.648488,0.489405,7.889955
cuda,DistilBertForMaskedLM,128,9.802039,8.382661,4.570449,1.307284,6.443202,2.133268,0.894214,0.130382,3.724599,3.236424
cuda,DistilBertForQuestionAnswering,256,10.016248,8.611950,4.800157,1.316907,6.649190,1.957172,1.075384,0.127440,2.935653,3.221470
cuda,DistillGPT2,16,10.284275,8.907056,5.423875,1.297102,7.370326,1.976774,0.880171,0.114122,2.164444,3.292457
cuda,ElectraForCausalLM,32,18.271586,14.963183,7.727962,2.358603,13.471608,3.901447,1.764547,0.298012,4.173305,8.434451
cuda,ElectraForQuestionAnswering,64,16.562417,13.317972,6.176072,2.539165,11.055336,3.732363,1.675041,0.293274,2.362178,7.526128
cuda,GPT2ForSequenceClassification,4,17.156279,14.271919,7.869824,2.185986,10.157233,4.231083,1.578471,0.255622,1.452436,4.567152
cuda,GoogleFnet,16,10.675842,9.028042,5.272965,1.208161,8.399165,1.932032,1.063442,0.128605,1.790845,4.404380
cuda,LayoutLMForMaskedLM,16,18.346636,14.800048,7.490788,2.191259,10.447666,4.046880,1.719523,0.291998,2.534042,5.453329
cuda,LayoutLMForSequenceClassification,16,18.445890,14.946955,7.685018,2.224799,12.479330,4.869805,1.978827,0.289453,7.524591,7.316841
cuda,M2M100ForConditionalGeneration,16,40.196770,31.916368,15.179161,5.077094,22.219194,9.787551,4.435223,0.782350,8.527732,12.371873
cuda,MBartForCausalLM,4,18.113887,14.628947,7.989312,2.504683,10.771210,3.364258,1.670420,0.283346,1.332088,5.394811
cuda,MBartForConditionalGeneration,2,41.541002,33.693307,16.249138,6.725498,20.897400,9.848015,4.098602,1.085468,0.505414,11.635368
cuda,MT5ForConditionalGeneration,16,28.514338,23.484228,10.385795,3.463469,14.887236,6.714469,2.428670,0.538856,21.031889,8.426680
cuda,MegatronBertForCausalLM,4,33.098699,26.452360,11.923319,4.863694,17.170628,9.298973,3.390438,0.732229,1.700505,10.329291
cuda,MegatronBertForQuestionAnswering,8,32.430561,25.874002,11.844194,4.800605,16.585958,8.593411,3.310514,0.763999,1.603015,10.025290
cuda,MobileBertForMaskedLM,64,36.470747,29.240940,7.796296,5.696051,21.550318,10.354209,5.576580,2.584209,3.616883,19.763270
cuda,MobileBertForQuestionAnswering,128,36.712806,29.418393,7.786472,5.719509,20.967674,10.407506,4.856355,2.594372,2.315336,19.220901
cuda,OPTForCausalLM,2,17.175537,14.210405,7.057420,2.053407,10.093728,4.557691,1.736568,0.278714,1.727704,5.190218
cuda,PLBartForCausalLM,8,9.973820,8.418771,4.700476,1.280332,6.891609,2.069386,0.882043,0.127221,1.191874,3.526423
cuda,PLBartForConditionalGeneration,4,21.466383,17.567585,8.264200,3.049402,12.509237,5.072774,2.235194,0.420429,1.736038,7.432111
cuda,PegasusForCausalLM,32,16.539107,13.432173,6.632654,2.299968,9.925541,3.747526,1.649124,0.288238,1.552530,5.696392
cuda,PegasusForConditionalGeneration,32,29.856693,26.127491,10.672844,3.954026,17.603309,8.554460,3.447733,0.715748,0.651913,11.102456
cuda,RobertaForCausalLM,16,16.621921,13.367814,6.254025,2.571661,8.793754,3.770028,1.706709,0.291191,1.355381,5.217674
cuda,RobertaForQuestionAnswering,16,16.637679,13.127726,6.033164,2.519578,8.250017,3.627412,1.673944,0.285049,0.608949,4.843541
cuda,Speech2Text2ForCausalLM,256,9.233891,7.521948,4.268300,0.941894,6.979548,1.897489,0.845057,0.124970,1.097804,3.705967
cuda,T5ForConditionalGeneration,4,20.499373,17.000831,8.223427,2.292701,11.562136,5.094490,1.759193,0.334774,6.700933,5.755329
cuda,T5Small,4,20.640599,17.121326,8.290687,2.298725,11.635151,4.773879,2.144799,0.333797,6.680754,5.768404
cuda,TrOCRForCausalLM,32,16.400867,13.225246,6.347250,2.001119,9.639956,3.753013,1.626712,0.276771,1.107412,5.396052
cuda,XGLMForCausalLM,8,34.474131,28.535959,14.126155,5.429707,19.477016,8.938608,3.472000,0.814434,22.179544,11.277481
cuda,XLNetLMHeadModel,8,47.723900,40.604967,19.444332,7.480466,24.787907,14.472912,3.894341,0.934037,10.536177,13.142550
cuda,YituTechConvBert,16,25.106742,20.408555,9.255443,3.971180,14.705660,6.227087,2.494007,0.493544,8.630234,9.588018
