
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,4,1.2567,304.8870,15.7613,0.8646
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0821,114.0432,18.6544,0.7177
cuda,BartForConditionalGeneration,2,1.0910,137.5595,43.8531,0.7748
cuda,BertForMaskedLM,16,1.1763,114.4012,19.1912,0.6975
cuda,BertForQuestionAnswering,16,1.2848,86.3378,18.9465,0.7317
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9521,67.6337,13.6810,0.7182
cuda,BlenderbotSmallForConditionalGeneration,64,1.0375,114.9767,29.1715,0.7000
cuda,CamemBert,16,1.1723,115.9582,18.4136,0.6972
cuda,DebertaForMaskedLM,4,1.0672,55.5838,85.1914,0.3862
cuda,DebertaForQuestionAnswering,8,1.0568,77.5905,84.1624,0.2902
cuda,DebertaV2ForMaskedLM,1,1.0951,89.6963,132.2675,0.5682
cuda,DebertaV2ForQuestionAnswering,2,0.9965,114.4204,133.5916,0.4735
cuda,DistilBertForMaskedLM,128,1.0162,120.9593,10.8068,0.6565
cuda,DistilBertForQuestionAnswering,256,1.1584,125.6077,10.2506,0.6716
cuda,DistillGPT2,16,1.4396,83.8184,13.4634,0.8939
cuda,ElectraForCausalLM,32,1.4126,74.9807,24.9136,0.8282
cuda,ElectraForQuestionAnswering,64,1.4296,87.3388,19.8091,0.7101
cuda,GPT2ForSequenceClassification,4,1.7827,57.2860,17.1476,1.0595
cuda,GoogleFnet,16,1.4447,70.5433,26.0004,0.9608
cuda,LayoutLMForMaskedLM,16,1.1929,115.0516,20.2336,0.6980
cuda,LayoutLMForSequenceClassification,16,1.3139,86.7470,26.4343,0.7233
cuda,M2M100ForConditionalGeneration,16,1.0343,112.8812,56.1696,0.8471
cuda,MBartForCausalLM,4,1.0725,113.6447,20.6244,0.7326
cuda,MBartForConditionalGeneration,2,1.0940,137.0076,42.1233,0.7896
cuda,MT5ForConditionalGeneration,16,1.7769,58.1019,52.1846,0.7748
cuda,MegatronBertForCausalLM,4,1.2112,84.3996,31.4385,0.7673
cuda,MegatronBertForQuestionAnswering,8,1.2151,141.9123,31.9941,0.7709
cuda,MobileBertForMaskedLM,64,1.2296,120.2946,53.3064,0.4951
cuda,MobileBertForQuestionAnswering,128,1.1248,124.9697,55.1854,0.4145
cuda,OPTForCausalLM,2,1.7990,93.8821,19.2029,0.9068
cuda,PLBartForCausalLM,8,1.1288,102.1279,12.7037,0.8413
cuda,PLBartForConditionalGeneration,4,1.1626,104.8747,25.3203,0.9343
cuda,PegasusForCausalLM,32,0.9722,88.2623,20.9617,0.7774
cuda,PegasusForConditionalGeneration,32,1.0177,173.4187,42.4160,0.8998
cuda,RobertaForCausalLM,16,1.2695,112.4646,18.9408,0.6973
cuda,RobertaForQuestionAnswering,16,1.2854,86.5946,18.5144,0.7317
cuda,Speech2Text2ForCausalLM,256,0.9854,64.8015,14.1291,0.6750
cuda,T5ForConditionalGeneration,4,1.4160,73.5545,30.4530,0.8129
cuda,T5Small,4,1.4139,73.7194,30.9028,0.8129
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.2163,70.1019,59.9543,0.8363
cuda,XLNetLMHeadModel,8,1.6202,232.2460,155.6949,0.9946
cuda,YituTechConvBert,16,1.1724,132.6105,37.9911,0.9656
