dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,13.392250,11.725368,3.960981,2.035676,8.563649,2.965839,1.121612,0.146770,6.725028,0.820335
cuda,AlbertForQuestionAnswering,4,12.933379,11.324114,3.944608,2.003826,8.534755,2.937273,1.116459,0.142908,6.680496,0.433383
cuda,BartForCausalLM,4,15.297405,13.801244,6.378758,1.920333,9.390164,3.065516,1.357375,0.271270,2.327529,5.210115
cuda,BartForConditionalGeneration,2,38.029604,33.880239,14.373022,6.270495,19.308593,8.172261,3.497143,1.029546,1.178567,11.448314
cuda,BertForMaskedLM,16,14.898005,13.116807,5.159400,2.110180,7.993099,3.613595,1.515334,0.297189,5.039740,1.423955
cuda,BertForQuestionAnswering,16,14.765177,12.985911,5.119044,2.068209,7.712441,3.515608,1.482438,0.289072,4.759280,0.987880
cuda,BlenderbotForCausalLM,4,26.070671,22.978496,8.304876,4.630254,14.738300,7.002944,2.922190,0.824350,11.250284,4.019615
cuda,BlenderbotSmallForCausalLM,64,9.602385,8.565278,3.561155,1.533421,5.802247,2.021261,0.991684,0.170588,3.999162,2.497010
cuda,BlenderbotSmallForConditionalGeneration,64,25.124668,22.466381,9.236784,3.652679,13.423800,5.561013,2.493011,0.598652,1.832906,7.999845
cuda,CamemBert,16,14.861349,13.084568,5.128289,2.093495,7.818079,3.561471,1.496023,0.297326,4.879800,0.338405
cuda,DebertaForMaskedLM,4,28.885393,23.518630,14.051689,2.969676,18.022092,4.620169,2.678791,0.348756,0.939683,7.413537
cuda,DebertaForQuestionAnswering,8,28.850012,23.212466,13.723891,2.982736,17.486067,4.897516,2.239446,0.347876,1.766305,6.957013
cuda,DebertaV2ForMaskedLM,1,42.360990,32.976358,16.234491,3.901171,21.315534,6.663826,3.082404,0.620478,1.543995,9.342579
cuda,DebertaV2ForQuestionAnswering,2,42.586640,32.959874,16.176769,4.218330,21.246694,7.497300,3.398903,0.615752,0.547804,9.642641
cuda,DistilBertForMaskedLM,128,8.038391,7.272663,3.262125,1.093421,5.226305,2.001198,0.801826,0.125286,3.107073,1.133613
cuda,DistilBertForQuestionAnswering,256,8.311139,7.507919,3.350850,1.099496,5.546327,2.094297,0.840446,0.120117,3.372515,0.548012
cuda,DistillGPT2,16,8.745815,7.841857,4.239482,1.168509,6.180136,1.805790,0.768286,0.111579,2.358112,3.154166
