dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.503830,15.602394,12.503743,7.284930,1.909107,13.109453,2.952782,1.444987,0.150880,6.306573,7.874279
cuda,AlbertForQuestionAnswering,4,16.936488,15.048095,11.955867,6.722114,1.640484,12.895037,3.153023,1.413175,0.145647,3.372693,7.954358
cuda,AllenaiLongformerBase,4,76.838204,67.783053,64.308748,43.662845,8.838917,59.206773,22.569517,7.431878,0.441219,4.061502,25.073078
cuda,BartForCausalLM,4,24.030743,20.636538,17.298422,11.624547,1.663528,18.937134,3.079699,1.725955,0.197964,1.798364,9.146516
cuda,BartForConditionalGeneration,2,40.275046,33.049373,29.640935,14.819685,4.419920,22.268421,7.748380,3.869026,1.055770,0.413463,12.612044
cuda,BertForMaskedLM,16,20.721134,17.231024,14.202840,8.018056,1.783648,13.832697,3.413495,1.610132,0.270312,2.617630,7.764684
cuda,BertForQuestionAnswering,16,20.378346,16.926244,13.919910,7.802036,1.779945,13.453015,3.425934,1.607912,0.269888,2.300305,7.598140
cuda,BlenderbotForCausalLM,4,31.842415,25.409651,22.308465,11.200432,3.279278,20.445262,5.542038,3.739266,0.393409,8.873636,12.860913
cuda,BlenderbotSmallForCausalLM,64,18.180728,15.713499,12.400321,8.534311,1.155497,16.431809,2.351403,1.204680,0.135801,2.412017,9.171292
cuda,BlenderbotSmallForConditionalGeneration,64,28.073870,23.210464,19.779811,10.016542,2.990682,16.403304,5.215631,2.626356,0.564415,2.303445,9.650307
cuda,CamemBert,16,20.764175,17.277632,14.259454,8.166386,1.798370,13.250064,3.433643,1.606872,0.274400,1.255750,7.046596
cuda,DebertaForMaskedLM,4,27.407019,21.680926,18.739403,13.081434,1.680565,22.062884,3.507207,1.800922,0.265038,3.431742,10.915055
cuda,DebertaForQuestionAnswering,8,29.754726,24.394319,21.035388,15.275425,1.677005,27.271511,3.300152,2.067865,0.265528,3.093521,13.925749
cuda,DebertaV2ForMaskedLM,1,40.212426,28.948822,25.658834,15.704179,2.179785,23.902891,4.241538,2.403888,0.513751,1.274812,10.846691
cuda,DebertaV2ForQuestionAnswering,2,36.846271,26.191252,23.010538,12.969210,2.692070,21.590876,4.695668,3.241290,0.526695,11.782092
cuda,DistilBertForMaskedLM,128,14.690837,13.141208,10.087889,7.031421,0.944211,11.826375,1.781059,1.121651,0.115401,8.310343,5.828123
cuda,DistilBertForQuestionAnswering,256,14.825025,13.295666,10.221567,7.149405,0.959980,12.063844,2.054797,0.898770,0.111328,10.441549,5.959796
cuda,DistillGPT2,16,15.092090,13.172513,9.623623,6.762115,1.032243,11.300835,1.925757,0.898626,0.103352,4.032410,5.650546
cuda,ElectraForCausalLM,32,26.324413,22.851344,19.860854,13.730155,1.800855,26.859998,3.680438,1.704486,0.289820,8.459861,15.098257
cuda,ElectraForQuestionAnswering,64,20.384485,16.697464,13.682530,7.448582,2.046762,16.444974,2.976975,1.604979,0.291529,2.689920,11.206119
